chr	start	end	name	score	strand	signal	coverage	fraction	pvalue	qvalue	annotation	gene	external_gene_name	grouped_annotation
chr1	55186482	55186483	trunc:chr1:55186482:+	247	+	3	6	0.5	0.0002764	0.003363	Deep intronic	ENSMUSG00000025979.14	Mob4	Genic
chr1	34235768	34235769	trunc:chr1:34235768:+	239	+	3	6	0.5	0.0003434	0.00401	Deep intronic	ENSMUSG00000026131.22	Dst	Genic
chr1	191933524	191933525	trunc:chr1:191933524:+	239	+	3	6	0.5	0.0003434	0.00401	LINE	ENSMUSG00000058248.13	Kcnh1	TE
chr1	39962964	39962965	trunc:chr1:39962964:+	232	+	3	6	0.5	0.0004213	0.00474	Deep intronic	ENSMUSG00000026074.16	Map4k4	Genic
chr1	153784931	153784932	trunc:chr1:153784931:+	232	+	3	6	0.5	0.0004221	0.00474	3'UTR	ENSMUSG00000026473.18	Glul	Genic
chr1	66478619	66478620	trunc:chr1:66478619:+	227	+	4	14	0.2857	0.0004834	0.005327	3'UTR	ENSMUSG00000015222.19	Map2	Genic
chr1	177276371	177276372	trunc:chr1:177276371:+	216	+	4	15	0.2667	0.0006315	0.00683	3'UTR	ENSMUSG00000063659.12	Zbtb18	Genic
chr1	66478501	66478502	trunc:chr1:66478501:+	216	+	3	7	0.4286	0.0006975	0.006904	3'UTR	ENSMUSG00000015222.19	Map2	Genic
chr1	87868240	87868241	trunc:chr1:87868240:+	216	+	3	7	0.4286	0.0006927	0.006904	Proximal intronic	ENSMUSG00000070738.11	Dgkd	Genic
chr1	89681053	89681054	trunc:chr1:89681053:+	216	+	3	7	0.4286	0.0006704	0.006904	Deep intronic	ENSMUSG00000055013.17	Agap1	Genic
chr1	153784514	153784515	trunc:chr1:153784514:+	216	+	3	7	0.4286	0.0006772	0.006904	3'UTR	ENSMUSG00000026473.18	Glul	Genic
chr1	177276985	177276986	trunc:chr1:177276985:+	216	+	3	7	0.4286	0.0006864	0.006904	3'UTR	ENSMUSG00000063659.12	Zbtb18	Genic
chr1	153784116	153784117	trunc:chr1:153784116:+	216	+	4	16	0.25	0.0007094	0.006905	3'UTR	ENSMUSG00000026473.18	Glul	Genic
chr1	66478458	66478459	trunc:chr1:66478458:+	211	+	6	40	0.15	0.0007985	0.007645	3'UTR	ENSMUSG00000015222.19	Map2	Genic
chr1	179924048	179924049	trunc:chr1:179924048:+	206	+	3	8	0.375	0.000924	0.008703	Deep intronic	ENSMUSG00000026490.19	Cdc42bpa	Genic
chr1	66451500	66451501	trunc:chr1:66451500:+	206	+	3	8	0.375	0.0009602	0.008705	Deep intronic	ENSMUSG00000015222.19	Map2	Genic
chr1	136292675	136292676	trunc:chr1:136292675:+	206	+	3	8	0.375	0.0009655	0.008705	Intergenic			Intergenic
chr1	66478438	66478439	trunc:chr1:66478438:+	206	+	5	28	0.1786	0.0009688	0.008705	3'UTR	ENSMUSG00000015222.19	Map2	Genic
chr1	63632259	63632260	trunc:chr1:63632259:+	191	+	4	18	0.2222	0.001369	0.01212	3'UTR	ENSMUSG00000025964.16	Adam23	Genic
chr1	153784987	153784988	trunc:chr1:153784987:+	190	+	4	18	0.2222	0.001415	0.01233	3'UTR	ENSMUSG00000026473.18	Glul	Genic
chr1	66478301	66478302	trunc:chr1:66478301:+	188	+	3	9	0.3333	0.001605	0.01302	3'UTR	ENSMUSG00000015222.19	Map2	Genic
chr1	66479128	66479129	trunc:chr1:66479128:+	188	+	3	9	0.3333	0.001605	0.01302	3'UTR	ENSMUSG00000015222.19	Map2	Genic
chr1	177276419	177276420	trunc:chr1:177276419:+	188	+	3	9	0.3333	0.00158	0.01302	3'UTR	ENSMUSG00000063659.12	Zbtb18	Genic
chr1	177277033	177277034	trunc:chr1:177277033:+	188	+	3	9	0.3333	0.00158	0.01302	3'UTR	ENSMUSG00000063659.12	Zbtb18	Genic
chr1	66479047	66479048	trunc:chr1:66479047:+	188	+	5	31	0.1613	0.001563	0.01302	3'UTR	ENSMUSG00000015222.19	Map2	Genic
chr1	153784939	153784940	trunc:chr1:153784939:+	187	+	3	9	0.3333	0.001663	0.01328	3'UTR	ENSMUSG00000026473.18	Glul	Genic
chr1	131501732	131501733	trunc:chr1:131501732:+	187	+	4	20	0.2	0.001683	0.01328	Deep intronic			Genic
chr1	177276449	177276450	trunc:chr1:177276449:+	176	+	3	10	0.3	0.00221	0.01721	3'UTR	ENSMUSG00000063659.12	Zbtb18	Genic
chr1	63634974	63634975	trunc:chr1:63634974:+	175	+	4	20	0.2	0.002293	0.01762	3'UTR	ENSMUSG00000025964.16	Adam23	Genic
chr1	153784115	153784116	trunc:chr1:153784115:+	169	+	3	11	0.2727	0.002658	0.02016	3'UTR	ENSMUSG00000026473.18	Glul	Genic
chr1	177277003	177277004	trunc:chr1:177277003:+	165	+	3	11	0.2727	0.002977	0.02201	3'UTR	ENSMUSG00000063659.12	Zbtb18	Genic
chr1	153784177	153784178	trunc:chr1:153784177:+	165	+	4	23	0.1739	0.002975	0.02201	3'UTR	ENSMUSG00000026473.18	Glul	Genic
chr1	177276695	177276696	trunc:chr1:177276695:+	154	+	3	12	0.25	0.003887	0.02838	3'UTR	ENSMUSG00000063659.12	Zbtb18	Genic
chr1	121402398	121402399	trunc:chr1:121402398:+	152	+	2	5	0.4	0.004205	0.02995	Other SINE	ENSMUSG00000026339.19	Ccdc93	TE
chr1	39977860	39977861	trunc:chr1:39977860:+	152	+	2	6	0.3333	0.004173	0.02995	LTR/ERV	ENSMUSG00000026074.16	Map4k4	TE
chr1	66479049	66479050	trunc:chr1:66479049:+	146	+	5	40	0.125	0.004921	0.03463	3'UTR	ENSMUSG00000015222.19	Map2	Genic
chr1	66479038	66479039	trunc:chr1:66479038:+	145	+	3	13	0.2308	0.005026	0.03495	3'UTR	ENSMUSG00000015222.19	Map2	Genic
chr1	37447181	37447182	trunc:chr1:37447181:+	143	+	2	5	0.4	0.005404	0.03713	Proximal intronic	ENSMUSG00000026113.18	Inpp4a	Genic
chr1	29748931	29748932	trunc:chr1:29748931:+	137	+	2	5	0.4	0.006568	0.04209	Satellite/LC	ENSMUSG00000118548.3	Gm53035	TE
chr1	34919554	34919555	trunc:chr1:34919554:+	137	+	2	5	0.4	0.006568	0.04209	3'UTR-distal			Genic
chr1	72294240	72294241	trunc:chr1:72294240:+	137	+	2	5	0.4	0.006568	0.04209	First intron	ENSMUSG00000118790.1	Gm25939	Genic
chr1	87868657	87868658	trunc:chr1:87868657:+	137	+	2	5	0.4	0.006774	0.04209	Deep intronic	ENSMUSG00000070738.11	Dgkd	Genic
chr1	135083363	135083364	trunc:chr1:135083363:+	137	+	2	5	0.4	0.006568	0.04209	3'UTR	ENSMUSG00000026426.11	Arl8a	Genic
chr1	136292674	136292675	trunc:chr1:136292674:+	137	+	2	5	0.4	0.006764	0.04209	Intergenic			Intergenic
chr1	137018784	137018785	trunc:chr1:137018784:+	137	+	2	5	0.4	0.006568	0.04209	Satellite/LC			TE
chr1	153784320	153784321	trunc:chr1:153784320:+	137	+	2	5	0.4	0.006729	0.04209	3'UTR	ENSMUSG00000026473.18	Glul	Genic
chr1	66478637	66478638	trunc:chr1:66478637:+	137	+	3	14	0.2143	0.006265	0.04209	3'UTR	ENSMUSG00000015222.19	Map2	Genic
chr1	191927479	191927480	trunc:chr1:191927479:+	136	+	2	5	0.4	0.006991	0.04298	Other SINE	ENSMUSG00000058248.13	Kcnh1	TE
chr1	89683080	89683081	trunc:chr1:89683080:+	136	+	2	5	0.4	0.007141	0.04334	Deep intronic	ENSMUSG00000055013.17	Agap1	Genic
chr1	177276606	177276607	trunc:chr1:177276606:+	136	+	2	5	0.4	0.007273	0.04334	3'UTR	ENSMUSG00000063659.12	Zbtb18	Genic
chr1	177276851	177276852	trunc:chr1:177276851:+	136	+	2	5	0.4	0.007273	0.04334	3'UTR	ENSMUSG00000063659.12	Zbtb18	Genic
chr1	66478996	66478997	trunc:chr1:66478996:+	136	+	2	5	0.4	0.007351	0.04336	3'UTR	ENSMUSG00000015222.19	Map2	Genic
chr1	51012439	51012440	trunc:chr1:51012439:+	133	+	2	5	0.4	0.00797	0.04616	Deep intronic	ENSMUSG00000026109.15	Tmeff2	Genic
chr1	131501730	131501731	trunc:chr1:131501730:+	133	+	3	16	0.1875	0.007984	0.04616	Deep intronic			Genic
chr1	6811968	6811969	trunc:chr1:6811968:+	131	+	2	5	0.4	0.008364	0.04789	LTR/ERV	ENSMUSG00000033740.18	St18	TE
chr1	56821469	56821470	trunc:chr1:56821469:-	1000	-	66	109	0.6055	1.595e-74	1.343e-71	Intergenic			Intergenic
chr1	122284969	122284970	trunc:chr1:122284969:-	1000	-	51	67	0.7612	2.235e-66	9.409e-64	Intergenic			Intergenic
chr1	122284953	122284954	trunc:chr1:122284953:-	1000	-	83	272	0.3051	1.514e-62	4.248e-60	Intergenic			Intergenic
chr1	122284964	122284965	trunc:chr1:122284964:-	1000	-	31	116	0.2672	1.855e-22	3.904e-20	Intergenic			Intergenic
chr1	26998271	26998272	trunc:chr1:26998271:-	1000	-	13	13	1	2.903e-21	4.888e-19	Other exon	ENSMUSG00000119695.1	n-R5s209	Genic
chr1	164264717	164264718	trunc:chr1:164264717:-	1000	-	15	28	0.5357	1.8e-16	2.526e-14	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic
chr1	56821493	56821494	trunc:chr1:56821493:-	1000	-	16	40	0.4	2.166e-15	2.606e-13	Intergenic			Intergenic
chr1	164264927	164264928	trunc:chr1:164264927:-	1000	-	17	48	0.3542	1.015e-14	1.068e-12	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic
chr1	167167962	167167963	trunc:chr1:167167962:-	1000	-	8	8	1	2.3e-13	2.152e-11	First intron	ENSMUSG00000121275.2	Gm57182	Genic
chr1	164265761	164265762	trunc:chr1:164265761:-	886	-	9	14	0.6429	1.625e-11	1.368e-09	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic
chr1	164264835	164264836	trunc:chr1:164264835:-	858	-	14	47	0.2979	3.362e-11	2.573e-09	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic
chr1	85792329	85792330	trunc:chr1:85792329:-	857	-	8	11	0.7273	3.753e-11	2.633e-09	Intergenic			Intergenic
chr1	122284970	122284971	trunc:chr1:122284970:-	841	-	9	16	0.5625	5.973e-11	3.868e-09	Intergenic			Intergenic
chr1	164264980	164264981	trunc:chr1:164264980:-	792	-	8	12	0.6667	1.974e-10	1.187e-08	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic
chr1	85792326	85792327	trunc:chr1:85792326:-	787	-	10	24	0.4167	2.395e-10	1.344e-08	Intergenic			Intergenic
chr1	164264912	164264913	trunc:chr1:164264912:-	758	-	19	112	0.1696	4.988e-10	2.625e-08	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic
chr1	89987144	89987145	trunc:chr1:89987144:-	662	-	6	6	1	4.817e-09	2.386e-07	LTR/ERV	ENSMUSG00000026301.17	Iqca1	TE
chr1	56821499	56821500	trunc:chr1:56821499:-	635	-	6	8	0.75	9.5e-09	4.444e-07	Intergenic			Intergenic
chr1	68237116	68237117	trunc:chr1:68237116:-	633	-	5	5	1	1.262e-08	4.576e-07	Satellite/LC	ENSMUSG00000062209.16	Erbb4	TE
chr1	102556064	102556065	trunc:chr1:102556064:-	633	-	5	5	1	1.262e-08	4.576e-07	Intergenic			Intergenic
chr1	135449209	135449210	trunc:chr1:135449209:-	633	-	5	5	1	1.262e-08	4.576e-07	Satellite/LC	ENSMUSG00000009418.18	Nav1	TE
chr1	143482099	143482100	trunc:chr1:143482099:-	633	-	5	5	1	1.262e-08	4.576e-07	3'UTR	ENSMUSG00000026361.10	Cdc73	Genic
chr1	167322166	167322167	trunc:chr1:167322166:-	633	-	5	5	1	1.262e-08	4.576e-07	Satellite/LC			TE
chr1	100107915	100107916	trunc:chr1:100107915:-	633	-	7	13	0.5385	1.304e-08	4.576e-07	Deep intronic			Genic
chr1	22357051	22357052	trunc:chr1:22357051:-	631	-	6	8	0.75	1.435e-08	4.833e-07	3'UTR	ENSMUSG00000041670.20	Rims1	Genic
chr1	124388006	124388007	trunc:chr1:124388006:-	628	-	5	5	1	1.616e-08	5.234e-07	First intron	ENSMUSG00000036815.18	Dpp10	Genic
chr1	22502448	22502449	trunc:chr1:22502448:-	618	-	5	5	1	2.085e-08	6.501e-07	Deep intronic	ENSMUSG00000041670.20	Rims1	Genic
chr1	164265450	164265451	trunc:chr1:164265450:-	608	-	9	27	0.3333	2.747e-08	8.26e-07	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic
chr1	164264850	164264851	trunc:chr1:164264850:-	562	-	7	15	0.4667	8.136e-08	2.362e-06	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic
chr1	164264921	164264922	trunc:chr1:164264921:-	441	-	11	62	0.1774	1.361e-06	3.82e-05	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic
chr1	21472260	21472261	trunc:chr1:21472260:-	432	-	5	9	0.5556	1.752e-06	4.758e-05	3'UTR	ENSMUSG00000028033.17	Kcnq5	Genic
chr1	85759666	85759667	trunc:chr1:85759666:-	416	-	4	5	0.8	2.786e-06	6.898e-05	Alu			TE
chr1	134727816	134727817	trunc:chr1:134727816:-	416	-	4	5	0.8	2.623e-06	6.898e-05	First intron	ENSMUSG00000073557.13	Ppp1r12b	Genic
chr1	164265712	164265713	trunc:chr1:164265712:-	416	-	7	24	0.2917	2.77e-06	6.898e-05	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic
chr1	154291673	154291674	trunc:chr1:154291673:-	411	-	4	5	0.8	3.183e-06	7.657e-05	Deep intronic	ENSMUSG00000004110.19	Cacna1e	Genic
chr1	164265719	164265720	trunc:chr1:164265719:-	407	-	5	10	0.5	3.574e-06	8.359e-05	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic
chr1	38850146	38850147	trunc:chr1:38850146:-	404	-	4	5	0.8	3.929e-06	8.94e-05	Deep intronic	ENSMUSG00000048814.12	Lonrf2	Genic
chr1	181731259	181731260	trunc:chr1:181731259:-	401	-	5	10	0.5	4.34e-06	9.616e-05	3'UTR	ENSMUSG00000022995.18	Enah	Genic
chr1	56977404	56977405	trunc:chr1:56977404:-	388	-	4	5	0.8	6.008e-06	0.0001297	Deep intronic	ENSMUSG00000038331.16	Satb2	Genic
chr1	159141345	159141346	trunc:chr1:159141345:-	383	-	4	6	0.6667	6.894e-06	0.0001451	Satellite/LC			TE
chr1	134727735	134727736	trunc:chr1:134727735:-	380	-	4	6	0.6667	7.699e-06	0.0001581	Other SINE	ENSMUSG00000073557.13	Ppp1r12b	TE
chr1	124600846	124600847	trunc:chr1:124600846:-	379	-	4	6	0.6667	7.919e-06	0.0001588	First intron	ENSMUSG00000036815.18	Dpp10	Genic
chr1	135449206	135449207	trunc:chr1:135449206:-	377	-	5	12	0.4167	8.561e-06	0.0001676	Satellite/LC	ENSMUSG00000009418.18	Nav1	TE
chr1	52204951	52204952	trunc:chr1:52204951:-	371	-	4	6	0.6667	1.048e-05	0.0001949	3'UTR	ENSMUSG00000026103.15	Gls	Genic
chr1	84348128	84348129	trunc:chr1:84348128:-	371	-	5	12	0.4167	1.065e-05	0.0001949	3'UTR	ENSMUSG00000036766.13	Dner	Genic
chr1	173163444	173163445	trunc:chr1:173163444:-	371	-	5	12	0.4167	1.033e-05	0.0001949	3'UTR	ENSMUSG00000005338.15	Cadm3	Genic
chr1	164265375	164265376	trunc:chr1:164265375:-	351	-	5	13	0.3846	1.703e-05	0.0003051	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic
chr1	164265602	164265603	trunc:chr1:164265602:-	347	-	4	7	0.5714	1.891e-05	0.0003318	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic
chr1	164264849	164264850	trunc:chr1:164264849:-	345	-	6	21	0.2857	2.031e-05	0.000349	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic
chr1	102555965	102555966	trunc:chr1:102555965:-	304	-	4	9	0.4444	5.434e-05	0.0008971	Intergenic			Intergenic
chr1	164265222	164265223	trunc:chr1:164265222:-	304	-	5	16	0.3125	5.393e-05	0.0008971	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic
chr1	164264764	164264765	trunc:chr1:164264764:-	301	-	6	25	0.24	6.008e-05	0.0009728	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic
chr1	38847892	38847893	trunc:chr1:38847892:-	292	-	4	9	0.4444	7.481e-05	0.001189	Deep intronic	ENSMUSG00000048814.12	Lonrf2	Genic
chr1	164264915	164264916	trunc:chr1:164264915:-	269	-	10	83	0.1205	0.0001307	0.002038	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic
chr1	22839291	22839292	trunc:chr1:22839291:-	260	-	3	5	0.6	0.0001751	0.002458	First intron	ENSMUSG00000041670.20	Rims1	Genic
chr1	92961892	92961893	trunc:chr1:92961892:-	260	-	3	5	0.6	0.0001751	0.002458	Deep intronic	ENSMUSG00000014602.16	Kif1a	Genic
chr1	102555998	102555999	trunc:chr1:102555998:-	260	-	3	5	0.6	0.0001751	0.002458	Intergenic			Intergenic
chr1	104476215	104476216	trunc:chr1:104476215:-	260	-	3	5	0.6	0.0001751	0.002458	Satellite/LC			TE
chr1	134274559	134274560	trunc:chr1:134274559:-	260	-	3	5	0.6	0.0001751	0.002458	3'UTR	ENSMUSG00000042305.13	Tmem183a	Genic
chr1	154292837	154292838	trunc:chr1:154292837:-	260	-	3	5	0.6	0.0001751	0.002458	Deep intronic	ENSMUSG00000004110.19	Cacna1e	Genic
chr1	134727939	134727940	trunc:chr1:134727939:-	258	-	3	5	0.6	0.0001902	0.002583	First intron	ENSMUSG00000073557.13	Ppp1r12b	Genic
chr1	56821496	56821497	trunc:chr1:56821496:-	258	-	5	21	0.2381	0.0001901	0.002583	Intergenic			Intergenic
chr1	154673755	154673756	trunc:chr1:154673755:-	257	-	3	5	0.6	0.0001984	0.002644	First intron	ENSMUSG00000004110.19	Cacna1e	Genic
chr1	164265390	164265391	trunc:chr1:164265390:-	257	-	3	5	0.6	0.000201	0.002644	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic
chr1	124603825	124603826	trunc:chr1:124603825:-	257	-	3	5	0.6	0.0002055	0.002662	First intron	ENSMUSG00000036815.18	Dpp10	Genic
chr1	56821498	56821499	trunc:chr1:56821498:-	257	-	4	12	0.3333	0.0002092	0.002668	Intergenic			Intergenic
chr1	181732662	181732663	trunc:chr1:181732662:-	254	-	3	5	0.6	0.0002244	0.00282	3'UTR	ENSMUSG00000022995.18	Enah	Genic
chr1	38606142	38606143	trunc:chr1:38606142:-	252	-	3	6	0.5	0.0002386	0.002955	First intron	ENSMUSG00000037138.19	Aff3	Genic
chr1	119687245	119687246	trunc:chr1:119687245:-	251	-	3	5	0.6	0.0002505	0.003057	Other SINE	ENSMUSG00000026384.14	Ptpn4	TE
chr1	135362970	135362971	trunc:chr1:135362970:-	241	-	4	11	0.3636	0.0003201	0.003851	3'UTR	ENSMUSG00000009418.18	Nav1	Genic
chr1	105261972	105261973	trunc:chr1:105261972:-	239	-	3	6	0.5	0.0003434	0.004072	First intron	ENSMUSG00000047496.7	Rnf152	Genic
chr1	131164394	131164395	trunc:chr1:131164394:-	229	-	3	6	0.5	0.0004433	0.005113	LTR/ERV	ENSMUSG00000026430.17	Rassf5	TE
chr1	181732527	181732528	trunc:chr1:181732527:-	229	-	3	6	0.5	0.0004391	0.005113	3'UTR	ENSMUSG00000022995.18	Enah	Genic
chr1	164265458	164265459	trunc:chr1:164265458:-	227	-	4	14	0.2857	0.0004632	0.00527	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic
chr1	25695728	25695729	trunc:chr1:25695728:-	217	-	3	7	0.4286	0.0005891	0.006613	Other SINE	ENSMUSG00000033569.18	Adgrb3	TE
chr1	25868675	25868676	trunc:chr1:25868675:-	217	-	3	7	0.4286	0.0005974	0.006618	5'UTR	ENSMUSG00000033569.18	Adgrb3	Genic
chr1	164264941	164264942	trunc:chr1:164264941:-	216	-	5	25	0.2	0.0006251	0.006835	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic
chr1	34854801	34854802	trunc:chr1:34854801:-	216	-	3	7	0.4286	0.0006367	0.006874	3'UTR	ENSMUSG00000037503.13	Fam168b	Genic
chr1	84751601	84751602	trunc:chr1:84751601:-	216	-	3	7	0.4286	0.0006485	0.006912	Other SINE	ENSMUSG00000026219.15	Trip12	TE
