chr	start	end	name	score	strand	signal	coverage	fraction	pvalue	qvalue	annotation	gene	external_gene_name	grouped_annotation
chr1	2235056	2235057	trunc:chr1:2235056:+	1000	+	32	53	0.6038	1.72e-39	1.502e-35	Alu	ENSG00000157933.12	""	TE
chr1	28511992	28511993	trunc:chr1:28511992:+	1000	+	33	59	0.5593	2.672e-39	2.223e-35	Alu	ENSG00000180198.18	""	TE
chr1	45611875	45611876	trunc:chr1:45611875:+	1000	+	23	23	1	2.932e-39	2.329e-35	Alu	ENSG00000132780.18	""	TE
chr1	26713371	26713372	trunc:chr1:26713371:+	1000	+	25	31	0.8065	2.355e-36	1.789e-32	Alu	ENSG00000117713.22	ARID1A	TE
chr1	44814566	44814567	trunc:chr1:44814566:+	1000	+	30	52	0.5769	2.788e-36	2.009e-32	3'UTR	ENSG00000222009.10	BTBD19	Genic
chr1	28506047	28506048	trunc:chr1:28506047:+	1000	+	42	137	0.3066	2.874e-36	2.009e-32	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	28508921	28508922	trunc:chr1:28508921:+	1000	+	35	83	0.4217	3.476e-36	2.336e-32	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	2235618	2235619	trunc:chr1:2235618:+	1000	+	26	35	0.7429	4.419e-36	2.86e-32	First intron	ENSG00000157933.12	""	Genic
chr1	156378756	156378757	trunc:chr1:156378756:+	1000	+	27	41	0.6585	2.181e-35	1.361e-31	Deep intronic	ENSG00000132677.14	""	Genic
chr1	219180009	219180010	trunc:chr1:219180009:+	1000	+	27	42	0.6429	5.059e-35	3.048e-31	Alu	ENSG00000143353.13	""	TE
chr1	28511993	28511994	trunc:chr1:28511993:+	1000	+	36	95	0.3789	6.783e-35	3.95e-31	Alu	ENSG00000180198.18	""	TE
chr1	28507614	28507615	trunc:chr1:28507614:+	1000	+	28	48	0.5833	1.716e-34	9.671e-31	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	2266070	2266071	trunc:chr1:2266070:+	1000	+	34	83	0.4096	2.168e-34	1.184e-30	LINE	ENSG00000157933.12	""	TE
chr1	151219868	151219869	trunc:chr1:151219868:+	1000	+	37	106	0.3491	2.529e-34	1.339e-30	Alu	ENSG00000143398.21	""	TE
chr1	94452750	94452751	trunc:chr1:94452750:+	1000	+	38	118	0.322	3.069e-34	1.577e-30	Alu	ENSG00000117528.15	""	TE
chr1	156375751	156375752	trunc:chr1:156375751:+	1000	+	23	28	0.8214	3.505e-34	1.749e-30	Alu	ENSG00000132677.14	""	TE
chr1	1478015	1478016	trunc:chr1:1478015:+	1000	+	29	53	0.5472	3.881e-34	1.883e-30	3'UTR-distal	ENSG00000160072.21	""	Genic
chr1	28509130	28509131	trunc:chr1:28509130:+	1000	+	40	138	0.2899	1.554e-33	7.337e-30	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	150369794	150369795	trunc:chr1:150369794:+	1000	+	24	33	0.7273	2.22e-33	1.021e-29	Alu	ENSG00000163125.17	""	TE
chr1	223994229	223994230	trunc:chr1:223994229:+	1000	+	27	45	0.6	3.389e-33	1.518e-29	Alu	ENSG00000290989.2	SEPTIN7P13	TE
chr1	91504118	91504119	trunc:chr1:91504118:+	1000	+	43	168	0.256	7.943e-33	3.469e-29	Alu	ENSG00000097046.14	""	TE
chr1	151210205	151210206	trunc:chr1:151210205:+	1000	+	24	34	0.7059	1.654e-32	7.048e-29	Alu	ENSG00000143398.21	""	TE
chr1	91504286	91504287	trunc:chr1:91504286:+	1000	+	24	34	0.7059	1.77e-32	7.364e-29	Alu	ENSG00000097046.14	""	TE
chr1	44814567	44814568	trunc:chr1:44814567:+	1000	+	33	85	0.3882	2.285e-32	9.282e-29	3'UTR	ENSG00000222009.10	BTBD19	Genic
chr1	150383323	150383324	trunc:chr1:150383323:+	1000	+	30	66	0.4545	2.85e-32	1.132e-28	Alu	ENSG00000163125.17	""	TE
chr1	9543157	9543158	trunc:chr1:9543157:+	1000	+	25	40	0.625	3.464e-32	1.345e-28	Alu	ENSG00000171612.8	""	TE
chr1	28509216	28509217	trunc:chr1:28509216:+	1000	+	34	96	0.3542	4.233e-32	1.608e-28	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	109100332	109100333	trunc:chr1:109100332:+	1000	+	73	590	0.1237	4.562e-32	1.696e-28	3'UTR-distal	ENSG00000270066.4	""	Genic
chr1	109100191	109100192	trunc:chr1:109100191:+	1000	+	25	40	0.625	1.042e-31	3.793e-28	3'UTR-distal	ENSG00000270066.4	""	Genic
chr1	156375754	156375755	trunc:chr1:156375754:+	1000	+	35	106	0.3302	1.068e-31	3.808e-28	Alu	ENSG00000132677.14	""	TE
chr1	64431453	64431454	trunc:chr1:64431453:+	1000	+	29	63	0.4603	1.781e-31	6.222e-28	Alu	""	""	TE
chr1	26725868	26725869	trunc:chr1:26725868:+	1000	+	22	29	0.7586	1.9e-31	6.507e-28	Alu	ENSG00000117713.22	ARID1A	TE
chr1	29061595	29061596	trunc:chr1:29061595:+	1000	+	33	97	0.3402	8.589e-31	2.886e-27	Satellite/LC	ENSG00000159023.24	""	TE
chr1	156376377	156376378	trunc:chr1:156376377:+	1000	+	30	73	0.411	9.212e-31	3.037e-27	Alu	ENSG00000132677.14	""	TE
chr1	2242533	2242534	trunc:chr1:2242533:+	1000	+	30	73	0.411	1.193e-30	3.859e-27	Alu	ENSG00000157933.12	""	TE
chr1	28509113	28509114	trunc:chr1:28509113:+	1000	+	26	49	0.5306	1.241e-30	3.943e-27	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	75790638	75790639	trunc:chr1:75790638:+	1000	+	34	100	0.34	1.682e-30	5.247e-27	Deep intronic	ENSG00000137955.17	""	Genic
chr1	61143399	61143400	trunc:chr1:61143399:+	1000	+	24	39	0.6154	1.726e-30	5.29e-27	Alu	ENSG00000162599.19	""	TE
chr1	36277290	36277291	trunc:chr1:36277290:+	1000	+	20	24	0.8333	2.82e-30	8.496e-27	Alu	ENSG00000054118.16	""	TE
chr1	230148906	230148907	trunc:chr1:230148906:+	1000	+	19	21	0.9048	4.11e-30	1.217e-26	Alu	ENSG00000143641.11	""	TE
chr1	71457718	71457719	trunc:chr1:71457718:+	1000	+	23	37	0.6216	4.994e-30	1.454e-26	Alu	ENSG00000229956.12	ZRANB2-DT	TE
chr1	2251300	2251301	trunc:chr1:2251300:+	1000	+	22	31	0.7097	6.822e-30	1.954e-26	Alu	ENSG00000157933.12	""	TE
chr1	17637513	17637514	trunc:chr1:17637513:+	1000	+	32	93	0.3441	7.455e-30	2.101e-26	Alu	ENSG00000074964.18	""	TE
chr1	75795880	75795881	trunc:chr1:75795880:+	1000	+	23	36	0.6389	8.323e-30	2.308e-26	3'UTR-distal	""	""	Genic
chr1	89846509	89846510	trunc:chr1:89846509:+	1000	+	22	32	0.6875	9.139e-30	2.495e-26	Other SINE	ENSG00000171492.15	""	TE
chr1	236491252	236491253	trunc:chr1:236491252:+	1000	+	20	26	0.7692	1.039e-29	2.793e-26	3'UTR-distal	""	""	Genic
chr1	156378005	156378006	trunc:chr1:156378005:+	1000	+	26	52	0.5	1.118e-29	2.96e-26	CDS	ENSG00000132677.14	""	Genic
chr1	2266071	2266072	trunc:chr1:2266071:+	1000	+	35	118	0.2966	1.192e-29	3.108e-26	LINE	ENSG00000157933.12	""	TE
chr1	179489759	179489760	trunc:chr1:179489759:+	1000	+	17	17	1	1.311e-29	3.346e-26	Alu	ENSG00000162779.22	AXDND1	TE
chr1	14969822	14969823	trunc:chr1:14969822:+	1000	+	32	93	0.3441	1.322e-29	3.346e-26	Alu	ENSG00000189337.17	KAZN	TE
chr1	75790967	75790968	trunc:chr1:75790967:+	1000	+	24	40	0.6	1.537e-29	3.837e-26	Alu	ENSG00000137955.17	""	TE
chr1	32680373	32680374	trunc:chr1:32680373:+	1000	+	21	28	0.75	1.614e-29	3.97e-26	3'UTR	ENSG00000162521.19	RBBP4	Genic
chr1	28506211	28506212	trunc:chr1:28506211:+	1000	+	27	60	0.45	3.238e-29	7.858e-26	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	630716	630717	trunc:chr1:630716:+	1000	+	29	63	0.4603	4.268e-29	1.021e-25	TSS-proximal	""	""	Genic
chr1	26996010	26996011	trunc:chr1:26996010:+	1000	+	25	48	0.5208	4.44e-29	1.042e-25	First intron	ENSG00000253368.5	TRNP1	Genic
chr1	155314201	155314202	trunc:chr1:155314201:+	1000	+	31	90	0.3444	4.475e-29	1.042e-25	Alu	ENSG00000160752.16	""	TE
chr1	28507242	28507243	trunc:chr1:28507242:+	1000	+	30	82	0.3659	5.303e-29	1.219e-25	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	28266573	28266574	trunc:chr1:28266573:+	1000	+	21	29	0.7241	6.008e-29	1.363e-25	Alu	ENSG00000130766.6	""	TE
chr1	2245809	2245810	trunc:chr1:2245809:+	1000	+	23	39	0.5897	1.233e-28	2.762e-25	Alu	ENSG00000157933.12	""	TE
chr1	41013251	41013252	trunc:chr1:41013251:+	1000	+	18	20	0.9	1.63e-28	3.605e-25	3'UTR-distal	""	""	Genic
chr1	223994230	223994231	trunc:chr1:223994230:+	1000	+	29	74	0.3919	1.717e-28	3.751e-25	Alu	ENSG00000290989.2	SEPTIN7P13	TE
chr1	61205926	61205927	trunc:chr1:61205926:+	1000	+	18	20	0.9	1.937e-28	4.179e-25	Alu	ENSG00000162599.19	""	TE
chr1	28749199	28749200	trunc:chr1:28749199:+	1000	+	21	30	0.7	2.202e-28	4.691e-25	Alu	ENSG00000198492.17	""	TE
chr1	156375755	156375756	trunc:chr1:156375755:+	1000	+	36	141	0.2553	4.042e-28	8.508e-25	Alu	ENSG00000132677.14	""	TE
chr1	9614398	9614399	trunc:chr1:9614398:+	1000	+	18	21	0.8571	4.779e-28	9.939e-25	3'UTR	ENSG00000188807.14	""	Genic
chr1	61138109	61138110	trunc:chr1:61138109:+	1000	+	22	36	0.6111	5.554e-28	1.142e-24	Alu	ENSG00000162599.19	""	TE
chr1	156378006	156378007	trunc:chr1:156378006:+	1000	+	29	80	0.3625	6.823e-28	1.386e-24	CDS	ENSG00000132677.14	""	Genic
chr1	203804686	203804687	trunc:chr1:203804686:+	1000	+	18	21	0.8571	7.817e-28	1.57e-24	Alu	ENSG00000058673.17	ZC3H11A	TE
chr1	28506762	28506763	trunc:chr1:28506762:+	1000	+	27	67	0.403	1.306e-27	2.594e-24	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	156380785	156380786	trunc:chr1:156380785:+	1000	+	28	76	0.3684	2.334e-27	4.581e-24	Deep intronic	ENSG00000132677.14	""	Genic
chr1	89907206	89907207	trunc:chr1:89907206:+	1000	+	23	43	0.5349	2.679e-27	5.201e-24	Alu	ENSG00000171492.15	""	TE
chr1	29061593	29061594	trunc:chr1:29061593:+	1000	+	23	44	0.5227	3.025e-27	5.808e-24	Satellite/LC	ENSG00000159023.24	""	TE
chr1	110364517	110364518	trunc:chr1:110364517:+	1000	+	31	102	0.3039	3.249e-27	6.17e-24	Alu	ENSG00000224699.13	LAMTOR5-AS1	TE
chr1	40729689	40729690	trunc:chr1:40729689:+	1000	+	22	38	0.5789	3.742e-27	7.029e-24	Alu	ENSG00000066136.22	""	TE
chr1	94426867	94426868	trunc:chr1:94426867:+	1000	+	19	25	0.76	3.965e-27	7.319e-24	Satellite/LC	ENSG00000117528.15	""	TE
chr1	23700263	23700264	trunc:chr1:23700263:+	1000	+	23	41	0.561	3.98e-27	7.319e-24	3'UTR-distal	""	""	Genic
chr1	28648690	28648691	trunc:chr1:28648690:+	1000	+	30	88	0.3409	4.127e-27	7.51e-24	Other exon	ENSG00000229388.2	TAF12-DT	Genic
chr1	156379392	156379393	trunc:chr1:156379392:+	1000	+	30	93	0.3226	4.849e-27	8.733e-24	Deep intronic	ENSG00000132677.14	""	Genic
chr1	1473511	1473512	trunc:chr1:1473511:+	1000	+	21	35	0.6	8.761e-27	1.562e-23	3'UTR-distal	ENSG00000160072.21	""	Genic
chr1	28507362	28507363	trunc:chr1:28507362:+	1000	+	23	45	0.5111	9.281e-27	1.638e-23	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	2287350	2287351	trunc:chr1:2287350:+	1000	+	22	40	0.55	1.091e-26	1.907e-23	Alu	ENSG00000157933.12	""	TE
chr1	110366172	110366173	trunc:chr1:110366172:+	1000	+	20	30	0.6667	1.133e-26	1.96e-23	Alu	ENSG00000224699.13	LAMTOR5-AS1	TE
chr1	216582617	216582618	trunc:chr1:216582617:+	1000	+	24	51	0.4706	2.147e-26	3.678e-23	Alu	""	""	TE
chr1	204553206	204553207	trunc:chr1:204553206:+	1000	+	26	64	0.4062	2.372e-26	4.023e-23	3'UTR	ENSG00000198625.16	""	Genic
chr1	61175155	61175156	trunc:chr1:61175155:+	1000	+	23	47	0.4894	4.541e-26	7.628e-23	Alu	ENSG00000162599.19	""	TE
chr1	14969821	14969822	trunc:chr1:14969821:+	1000	+	25	61	0.4098	1.024e-25	1.704e-22	Alu	ENSG00000189337.17	KAZN	TE
chr1	36229967	36229968	trunc:chr1:36229967:+	1000	+	21	38	0.5526	1.097e-25	1.808e-22	Alu	ENSG00000054118.16	""	TE
chr1	1478017	1478018	trunc:chr1:1478017:+	1000	+	31	109	0.2844	1.167e-25	1.906e-22	3'UTR-distal	ENSG00000160072.21	""	Genic
chr1	29061592	29061593	trunc:chr1:29061592:+	1000	+	17	21	0.8095	1.526e-25	2.468e-22	Satellite/LC	ENSG00000159023.24	""	TE
chr1	26776292	26776293	trunc:chr1:26776292:+	1000	+	20	33	0.6061	1.57e-25	2.516e-22	Alu	ENSG00000117713.22	ARID1A	TE
chr1	214019704	214019705	trunc:chr1:214019704:+	1000	+	21	37	0.5676	1.676e-25	2.662e-22	Deep intronic	ENSG00000117707.18	""	Genic
chr1	89846510	89846511	trunc:chr1:89846510:+	1000	+	24	56	0.4286	1.781e-25	2.803e-22	Other SINE	ENSG00000171492.15	""	TE
chr1	156376376	156376377	trunc:chr1:156376376:+	1000	+	22	44	0.5	2.469e-25	3.851e-22	Alu	ENSG00000132677.14	""	TE
chr1	156375753	156375754	trunc:chr1:156375753:+	1000	+	26	71	0.3662	2.678e-25	4.14e-22	Alu	ENSG00000132677.14	""	TE
chr1	28513592	28513593	trunc:chr1:28513592:+	1000	+	21	39	0.5385	4.737e-25	7.26e-22	Alu	ENSG00000180198.18	""	TE
chr1	75790637	75790638	trunc:chr1:75790637:+	1000	+	26	69	0.3768	4.869e-25	7.397e-22	Deep intronic	ENSG00000137955.17	""	Genic
chr1	28507241	28507242	trunc:chr1:28507241:+	1000	+	23	52	0.4423	6.887e-25	1.037e-21	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	11024303	11024304	trunc:chr1:11024303:+	1000	+	28	85	0.3294	7.069e-25	1.056e-21	3'UTR	ENSG00000120948.20	""	Genic
chr1	2256890	2256891	trunc:chr1:2256890:+	1000	+	20	34	0.5882	7.791e-25	1.154e-21	LINE	ENSG00000157933.12	""	TE
chr1	156377175	156377176	trunc:chr1:156377175:+	1000	+	22	47	0.4681	1.636e-24	2.402e-21	First intron	ENSG00000132677.14	""	Genic
chr1	193230158	193230159	trunc:chr1:193230158:+	1000	+	17	22	0.7727	1.827e-24	2.66e-21	Alu	ENSG00000134371.16	""	TE
chr1	11908152	11908153	trunc:chr1:11908152:+	1000	+	18	26	0.6923	1.882e-24	2.717e-21	Other exon	ENSG00000199347.2	RNU5E-1	Genic
chr1	89928082	89928083	trunc:chr1:89928082:+	1000	+	21	39	0.5385	1.905e-24	2.728e-21	Alu	ENSG00000171492.15	""	TE
chr1	89831082	89831083	trunc:chr1:89831082:+	1000	+	21	42	0.5	2.064e-24	2.932e-21	Alu	ENSG00000171492.15	""	TE
chr1	218308087	218308088	trunc:chr1:218308087:+	1000	+	18	25	0.72	2.159e-24	3.042e-21	Alu	ENSG00000067533.7	""	TE
chr1	203805156	203805157	trunc:chr1:203805156:+	1000	+	20	36	0.5556	2.202e-24	3.078e-21	Alu	ENSG00000058673.17	ZC3H11A	TE
chr1	36056754	36056755	trunc:chr1:36056754:+	1000	+	17	23	0.7391	2.265e-24	3.14e-21	3'UTR	ENSG00000126070.21	""	Genic
chr1	96729750	96729751	trunc:chr1:96729750:+	1000	+	20	37	0.5405	2.419e-24	3.328e-21	Alu	ENSG00000117569.21	""	TE
chr1	2288757	2288758	trunc:chr1:2288757:+	1000	+	20	36	0.5556	2.663e-24	3.634e-21	First intron	ENSG00000157933.12	""	Genic
chr1	40712678	40712679	trunc:chr1:40712678:+	1000	+	18	27	0.6667	2.922e-24	3.927e-21	Alu	ENSG00000066136.22	""	TE
chr1	11908204	11908205	trunc:chr1:11908204:+	1000	+	59	521	0.1132	2.91e-24	3.927e-21	Other exon	ENSG00000199347.2	RNU5E-1	Genic
chr1	61197252	61197253	trunc:chr1:61197252:+	1000	+	18	27	0.6667	3.087e-24	4.117e-21	Alu	ENSG00000162599.19	""	TE
chr1	109100310	109100311	trunc:chr1:109100310:+	1000	+	41	239	0.1715	3.723e-24	4.927e-21	3'UTR-distal	ENSG00000270066.4	""	Genic
chr1	61114334	61114335	trunc:chr1:61114334:+	1000	+	20	37	0.5405	4.482e-24	5.888e-21	Alu	ENSG00000162599.19	""	TE
chr1	61154164	61154165	trunc:chr1:61154164:+	1000	+	27	85	0.3176	4.55e-24	5.932e-21	Alu	ENSG00000162599.19	""	TE
chr1	230831237	230831238	trunc:chr1:230831237:+	1000	+	16	20	0.8	5.329e-24	6.897e-21	Alu	ENSG00000302852.1	""	TE
chr1	28507042	28507043	trunc:chr1:28507042:+	1000	+	26	79	0.3291	5.934e-24	7.623e-21	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	17608799	17608800	trunc:chr1:17608799:+	1000	+	24	63	0.381	5.986e-24	7.633e-21	Alu	ENSG00000074964.18	""	TE
chr1	61129463	61129464	trunc:chr1:61129463:+	1000	+	19	33	0.5758	6.314e-24	7.994e-21	Alu	ENSG00000162599.19	""	TE
chr1	109100196	109100197	trunc:chr1:109100196:+	1000	+	55	459	0.1198	6.663e-24	8.375e-21	3'UTR-distal	ENSG00000270066.4	""	Genic
chr1	36296372	36296373	trunc:chr1:36296372:+	1000	+	23	56	0.4107	1.001e-23	1.249e-20	Deep intronic	ENSG00000054118.16	""	Genic
chr1	212305052	212305053	trunc:chr1:212305052:+	1000	+	19	33	0.5758	1.03e-23	1.276e-20	Alu	ENSG00000066027.13	""	TE
chr1	70224437	70224438	trunc:chr1:70224437:+	1000	+	16	20	0.8	1.359e-23	1.672e-20	LINE	ENSG00000116754.15	""	TE
chr1	226975638	226975639	trunc:chr1:226975638:+	1000	+	15	17	0.8824	1.379e-23	1.685e-20	Deep intronic	ENSG00000163050.19	""	Genic
chr1	70417299	70417300	trunc:chr1:70417299:+	1000	+	16	20	0.8	1.605e-23	1.947e-20	Alu	ENSG00000116761.13	""	TE
chr1	43674526	43674527	trunc:chr1:43674526:+	1000	+	22	51	0.4314	1.675e-23	2.018e-20	Alu	ENSG00000066135.14	""	TE
chr1	204551484	204551485	trunc:chr1:204551484:+	1000	+	19	33	0.5758	1.969e-23	2.357e-20	3'UTR	ENSG00000198625.16	""	Genic
chr1	11022952	11022953	trunc:chr1:11022952:+	1000	+	18	29	0.6207	2.176e-23	2.586e-20	3'UTR	ENSG00000120948.20	""	Genic
chr1	156376378	156376379	trunc:chr1:156376378:+	1000	+	28	101	0.2772	2.676e-23	3.159e-20	Alu	ENSG00000132677.14	""	TE
chr1	178735444	178735445	trunc:chr1:178735444:+	1000	+	19	33	0.5758	3.186e-23	3.735e-20	Alu	ENSG00000116191.20	""	TE
chr1	87015361	87015362	trunc:chr1:87015361:+	1000	+	15	18	0.8333	4.2e-23	4.877e-20	Alu	ENSG00000153936.18	HS2ST1	TE
chr1	147971486	147971487	trunc:chr1:147971486:+	1000	+	19	35	0.5429	4.215e-23	4.877e-20	Satellite/LC	ENSG00000188092.16	""	TE
chr1	168007985	168007986	trunc:chr1:168007985:+	1000	+	14	15	0.9333	4.641e-23	5.335e-20	Satellite/LC	ENSG00000143164.17	""	TE
chr1	28509648	28509649	trunc:chr1:28509648:+	1000	+	19	35	0.5429	5.052e-23	5.769e-20	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	230121962	230121963	trunc:chr1:230121962:+	1000	+	16	21	0.7619	5.308e-23	5.983e-20	Alu	ENSG00000143641.11	""	TE
chr1	61154161	61154162	trunc:chr1:61154161:+	1000	+	17	25	0.68	5.295e-23	5.983e-20	Alu	ENSG00000162599.19	""	TE
chr1	22055503	22055504	trunc:chr1:22055503:+	1000	+	20	40	0.5	5.346e-23	5.987e-20	5'UTR	ENSG00000070831.19	""	Genic
chr1	178731297	178731298	trunc:chr1:178731297:+	1000	+	18	30	0.6	6.005e-23	6.682e-20	Alu	ENSG00000116191.20	""	TE
chr1	75787246	75787247	trunc:chr1:75787246:+	1000	+	25	76	0.3289	7.718e-23	8.535e-20	Alu	ENSG00000137955.17	""	TE
chr1	182844559	182844560	trunc:chr1:182844559:+	1000	+	15	18	0.8333	7.834e-23	8.608e-20	Alu	ENSG00000135829.18	""	TE
chr1	237603094	237603095	trunc:chr1:237603094:+	1000	+	20	39	0.5128	9.902e-23	1.081e-19	Deep intronic	ENSG00000198626.19	RYR2	Genic
chr1	28741313	28741314	trunc:chr1:28741313:+	1000	+	16	22	0.7273	9.97e-23	1.082e-19	Alu	ENSG00000198492.17	""	TE
chr1	155314199	155314200	trunc:chr1:155314199:+	1000	+	16	22	0.7273	1.036e-22	1.118e-19	Alu	ENSG00000160752.16	""	TE
chr1	203853248	203853249	trunc:chr1:203853248:+	1000	+	16	21	0.7619	1.257e-22	1.347e-19	3'UTR	ENSG00000058673.17	ZC3H11A	Genic
chr1	35388718	35388719	trunc:chr1:35388718:+	1000	+	17	26	0.6538	1.459e-22	1.555e-19	Alu	ENSG00000146463.13	""	TE
chr1	109100832	109100833	trunc:chr1:109100832:+	1000	+	17	26	0.6538	1.692e-22	1.792e-19	3'UTR-distal	ENSG00000270066.4	""	Genic
chr1	89862758	89862759	trunc:chr1:89862758:+	1000	+	18	31	0.5806	1.769e-22	1.861e-19	Other SINE	ENSG00000171492.15	""	TE
chr1	2285888	2285889	trunc:chr1:2285888:+	1000	+	18	31	0.5806	1.782e-22	1.865e-19	Alu	ENSG00000157933.12	""	TE
chr1	22528542	22528543	trunc:chr1:22528542:+	1000	+	26	88	0.2955	1.85e-22	1.924e-19	3'UTR	ENSG00000184677.19	""	Genic
chr1	61116029	61116030	trunc:chr1:61116029:+	1000	+	22	56	0.3929	1.941e-22	2.006e-19	Deep intronic	ENSG00000162599.19	""	Genic
chr1	1478016	1478017	trunc:chr1:1478016:+	1000	+	25	78	0.3205	1.967e-22	2.021e-19	3'UTR-distal	ENSG00000160072.21	""	Genic
chr1	113087357	113087358	trunc:chr1:113087357:+	1000	+	14	15	0.9333	2.1e-22	2.145e-19	Alu	ENSG00000198799.13	""	TE
chr1	14977785	14977786	trunc:chr1:14977785:+	1000	+	16	22	0.7273	2.218e-22	2.253e-19	Deep intronic	ENSG00000189337.17	KAZN	Genic
chr1	36228059	36228060	trunc:chr1:36228059:+	1000	+	18	32	0.5625	2.356e-22	2.379e-19	Alu	ENSG00000054118.16	""	TE
chr1	2062493	2062494	trunc:chr1:2062493:+	1000	+	15	19	0.7895	2.815e-22	2.827e-19	Alu	ENSG00000067606.18	""	TE
chr1	43699104	43699105	trunc:chr1:43699104:+	1000	+	15	19	0.7895	3.888e-22	3.881e-19	Alu	ENSG00000066135.14	""	TE
chr1	10520167	10520168	trunc:chr1:10520167:+	1000	+	14	16	0.875	3.925e-22	3.896e-19	Alu	ENSG00000142655.14	""	TE
chr1	52080547	52080548	trunc:chr1:52080547:+	1000	+	16	23	0.6957	4.187e-22	4.133e-19	Alu	ENSG00000134717.19	""	TE
chr1	41017019	41017020	trunc:chr1:41017019:+	1000	+	17	27	0.6296	4.359e-22	4.278e-19	3'UTR-distal	ENSG00000281207.1	SLFNL1-AS1	Genic
chr1	28509217	28509218	trunc:chr1:28509217:+	1000	+	29	122	0.2377	4.626e-22	4.515e-19	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	224136118	224136119	trunc:chr1:224136118:+	1000	+	21	50	0.42	5.462e-22	5.302e-19	Alu	ENSG00000143756.12	FBXO28	TE
chr1	151215347	151215348	trunc:chr1:151215347:+	1000	+	14	16	0.875	5.701e-22	5.503e-19	Alu	ENSG00000143398.21	""	TE
