chr	start	end	name	score	strand	signal	coverage	fraction	pvalue	qvalue	annotation	gene	external_gene_name	grouped_annotation
chr1	61697560	61697561	del:chr1:61697560:-	1000	-	5	5	1	1.089e-18	5.092e-17	3'UTR	ENSG00000162604.14	""	Genic
chr1	229549761	229549762	del:chr1:229549761:-	1000	-	5	5	1	1.089e-18	5.092e-17	First intron	ENSG00000135776.6	""	Genic
chr1	229549762	229549763	del:chr1:229549762:-	1000	-	5	5	1	1.089e-18	5.092e-17	First intron	ENSG00000135776.6	""	Genic
chr1	20773846	20773847	del:chr1:20773846:-	1000	-	6	15	0.4	1.389e-18	6.238e-17	5'UTR	ENSG00000127483.21	""	Genic
chr1	20773847	20773848	del:chr1:20773847:-	1000	-	6	15	0.4	1.389e-18	6.238e-17	5'UTR	ENSG00000127483.21	""	Genic
chr1	20773845	20773846	del:chr1:20773845:-	1000	-	6	16	0.375	2.223e-18	9.783e-17	5'UTR	ENSG00000127483.21	""	Genic
chr1	3502051	3502052	del:chr1:3502051:-	1000	-	6	17	0.3529	3.434e-18	1.455e-16	Proximal intronic	ENSG00000162591.18	""	Genic
chr1	20773844	20773845	del:chr1:20773844:-	1000	-	6	17	0.3529	3.434e-18	1.455e-16	5'UTR	ENSG00000127483.21	""	Genic
chr1	3502048	3502049	del:chr1:3502048:-	1000	-	6	18	0.3333	5.15e-18	2.141e-16	Proximal intronic	ENSG00000162591.18	""	Genic
chr1	950669	950670	del:chr1:950669:-	1000	-	5	6	0.8333	6.531e-18	2.618e-16	Deep intronic	ENSG00000188976.12	""	Genic
chr1	950670	950671	del:chr1:950670:-	1000	-	5	6	0.8333	6.531e-18	2.618e-16	Deep intronic	ENSG00000188976.12	""	Genic
chr1	194803755	194803756	del:chr1:194803755:-	1000	-	5	7	0.7143	2.285e-17	9.001e-16	Satellite/LC	ENSG00000285718.2	""	TE
chr1	19145503	19145504	del:chr1:19145503:-	1000	-	5	8	0.625	6.093e-17	2.28e-15	Proximal intronic	ENSG00000127481.15	UBR4	Genic
chr1	19145504	19145505	del:chr1:19145504:-	1000	-	5	8	0.625	6.093e-17	2.28e-15	Proximal intronic	ENSG00000127481.15	UBR4	Genic
chr1	194803756	194803757	del:chr1:194803756:-	1000	-	5	8	0.625	6.093e-17	2.28e-15	Satellite/LC	ENSG00000285718.2	""	TE
chr1	200619303	200619304	del:chr1:200619303:-	1000	-	4	5	0.8	2.13e-14	7.713e-13	3'UTR-distal	ENSG00000118193.13	""	Genic
chr1	200619304	200619305	del:chr1:200619304:-	1000	-	4	5	0.8	2.13e-14	7.713e-13	3'UTR-distal	ENSG00000118193.13	""	Genic
chr1	151051610	151051611	del:chr1:151051610:-	1000	-	5	25	0.2	5.759e-14	2.02e-12	3'UTR	ENSG00000197622.14	""	Genic
chr1	151051611	151051612	del:chr1:151051611:-	1000	-	5	25	0.2	5.759e-14	2.02e-12	3'UTR	ENSG00000197622.14	""	Genic
chr1	21624843	21624844	del:chr1:21624843:-	1000	-	4	7	0.5714	1.49e-13	4.994e-12	LINE	ENSG00000076864.22	""	TE
chr1	21624844	21624845	del:chr1:21624844:-	1000	-	4	7	0.5714	1.49e-13	4.994e-12	LINE	ENSG00000076864.22	""	TE
chr1	41166670	41166671	del:chr1:41166670:-	1000	-	4	7	0.5714	1.49e-13	4.994e-12	LINE	ENSG00000010803.19	""	TE
chr1	225870444	225870445	del:chr1:225870444:-	1000	-	4	8	0.5	2.98e-13	9.839e-12	Deep intronic	ENSG00000196187.13	""	Genic
chr1	244863363	244863364	del:chr1:244863363:-	1000	-	5	38	0.1316	5.426e-13	1.765e-11	First intron	ENSG00000153187.22	""	Genic
chr1	154971582	154971583	del:chr1:154971582:-	827	-	3	5	0.6	1.667e-10	5.271e-09	First intron	ENSG00000160691.20	""	Genic
chr1	194845885	194845886	del:chr1:194845885:-	827	-	3	5	0.6	1.667e-10	5.271e-09	LINE	ENSG00000285718.2	""	TE
chr1	154971581	154971582	del:chr1:154971581:-	801	-	3	6	0.5	3.334e-10	9.719e-09	First intron	ENSG00000160691.20	""	Genic
chr1	212731154	212731155	del:chr1:212731154:-	801	-	3	6	0.5	3.334e-10	9.719e-09	3'UTR	ENSG00000117697.16	""	Genic
chr1	212731155	212731156	del:chr1:212731155:-	801	-	3	6	0.5	3.334e-10	9.719e-09	3'UTR	ENSG00000117697.16	""	Genic
chr1	212731156	212731157	del:chr1:212731156:-	801	-	3	6	0.5	3.334e-10	9.719e-09	3'UTR	ENSG00000117697.16	""	Genic
chr1	212731157	212731158	del:chr1:212731157:-	801	-	3	6	0.5	3.334e-10	9.719e-09	3'UTR	ENSG00000117697.16	""	Genic
chr1	244863362	244863363	del:chr1:244863362:-	801	-	4	38	0.1053	3.123e-10	9.719e-09	First intron	ENSG00000153187.22	""	Genic
chr1	949171	949172	del:chr1:949171:-	741	-	3	9	0.3333	1.399e-09	3.878e-08	Deep intronic	ENSG00000188976.12	""	Genic
chr1	949172	949173	del:chr1:949172:-	741	-	3	9	0.3333	1.399e-09	3.878e-08	Deep intronic	ENSG00000188976.12	""	Genic
chr1	949173	949174	del:chr1:949173:-	741	-	3	9	0.3333	1.399e-09	3.878e-08	Deep intronic	ENSG00000188976.12	""	Genic
chr1	949174	949175	del:chr1:949174:-	741	-	3	9	0.3333	1.399e-09	3.878e-08	Deep intronic	ENSG00000188976.12	""	Genic
chr1	58655318	58655319	del:chr1:58655318:-	726	-	3	10	0.3	1.999e-09	5.472e-08	3'UTR	ENSG00000162601.13	""	Genic
chr1	1341550	1341551	del:chr1:1341550:-	689	-	3	13	0.2308	4.761e-09	1.288e-07	Proximal intronic	ENSG00000107404.22	""	Genic
chr1	1341551	1341552	del:chr1:1341551:-	680	-	3	14	0.2143	6.058e-09	1.563e-07	Proximal intronic	ENSG00000107404.22	""	Genic
chr1	17423568	17423569	del:chr1:17423568:-	680	-	3	14	0.2143	6.058e-09	1.563e-07	Deep intronic	ENSG00000179051.15	""	Genic
chr1	17423569	17423570	del:chr1:17423569:-	680	-	3	14	0.2143	6.058e-09	1.563e-07	Deep intronic	ENSG00000179051.15	""	Genic
chr1	17423570	17423571	del:chr1:17423570:-	680	-	3	14	0.2143	6.058e-09	1.563e-07	Deep intronic	ENSG00000179051.15	""	Genic
chr1	16618485	16618486	del:chr1:16618485:-	671	-	3	15	0.2	7.571e-09	1.91e-07	Other exon	ENSG00000291072.2	""	Genic
chr1	17423567	17423568	del:chr1:17423567:-	671	-	3	15	0.2	7.571e-09	1.91e-07	Deep intronic	ENSG00000179051.15	""	Genic
chr1	20744683	20744684	del:chr1:20744683:-	654	-	3	17	0.1765	1.131e-08	2.821e-07	3'UTR	ENSG00000127483.21	""	Genic
chr1	16618484	16618485	del:chr1:16618484:-	647	-	3	18	0.1667	1.357e-08	3.348e-07	Other exon	ENSG00000291072.2	""	Genic
chr1	16618483	16618484	del:chr1:16618483:-	620	-	3	22	0.1364	2.559e-08	6.245e-07	Other exon	ENSG00000291072.2	""	Genic
chr10	79164451	79164452	del:chr10:79164451:+	1000	+	9	10	0.9	4.638e-32	3.228e-29	Deep intronic	ENSG00000108175.20	""	Genic
chr10	60787688	60787689	del:chr10:60787688:+	1000	+	8	8	1	1.816e-29	6.318e-27	Deep intronic	ENSG00000170312.18	""	Genic
chr10	60787689	60787690	del:chr10:60787689:+	1000	+	7	8	0.875	5.684e-25	4.395e-23	Deep intronic	ENSG00000170312.18	""	Genic
chr10	60787690	60787691	del:chr10:60787690:+	1000	+	7	8	0.875	5.684e-25	4.395e-23	Deep intronic	ENSG00000170312.18	""	Genic
chr10	60787691	60787692	del:chr10:60787691:+	1000	+	7	8	0.875	5.684e-25	4.395e-23	Deep intronic	ENSG00000170312.18	""	Genic
chr10	131952698	131952699	del:chr10:131952698:+	1000	+	7	8	0.875	5.684e-25	4.395e-23	Deep intronic	ENSG00000175470.21	""	Genic
chr10	131952699	131952700	del:chr10:131952699:+	1000	+	7	8	0.875	5.684e-25	4.395e-23	Deep intronic	ENSG00000175470.21	""	Genic
chr10	131952700	131952701	del:chr10:131952700:+	1000	+	7	8	0.875	5.684e-25	4.395e-23	Deep intronic	ENSG00000175470.21	""	Genic
chr10	131952701	131952702	del:chr10:131952701:+	1000	+	7	8	0.875	5.684e-25	4.395e-23	Deep intronic	ENSG00000175470.21	""	Genic
chr10	70748724	70748725	del:chr10:70748724:+	1000	+	7	22	0.3182	1.208e-20	7.006e-19	Other SINE	ENSG00000138316.12	""	TE
chr10	70748725	70748726	del:chr10:70748725:+	1000	+	7	22	0.3182	1.208e-20	7.006e-19	Other SINE	ENSG00000138316.12	""	TE
chr10	70748726	70748727	del:chr10:70748726:+	1000	+	7	22	0.3182	1.208e-20	7.006e-19	Other SINE	ENSG00000138316.12	""	TE
chr10	70748723	70748724	del:chr10:70748723:+	1000	+	7	23	0.3043	1.736e-20	9.294e-19	Other SINE	ENSG00000138316.12	""	TE
chr10	131952347	131952348	del:chr10:131952347:+	1000	+	6	14	0.4286	8.338e-19	4.145e-17	Deep intronic	ENSG00000175470.21	""	Genic
chr10	21662465	21662466	del:chr10:21662465:+	1000	+	5	5	1	1.089e-18	5.051e-17	LINE	ENSG00000078403.18	""	TE
chr10	28565106	28565107	del:chr10:28565106:+	1000	+	5	8	0.625	6.093e-17	2.65e-15	LINE	ENSG00000095787.27	""	TE
chr10	123164968	123164969	del:chr10:123164968:+	1000	+	4	5	0.8	2.13e-14	8.721e-13	3'UTR	ENSG00000154473.19	""	Genic
chr10	3125337	3125338	del:chr10:3125337:+	1000	+	4	10	0.4	8.937e-13	3.274e-11	Deep intronic	ENSG00000067057.20	""	Genic
chr10	48338158	48338159	del:chr10:48338158:+	1000	+	4	10	0.4	8.937e-13	3.274e-11	LINE	ENSG00000107643.18	""	TE
chr10	3125335	3125336	del:chr10:3125335:+	1000	+	4	11	0.3636	1.404e-12	4.442e-11	Deep intronic	ENSG00000067057.20	""	Genic
chr10	3125336	3125337	del:chr10:3125336:+	1000	+	4	11	0.3636	1.404e-12	4.442e-11	Deep intronic	ENSG00000067057.20	""	Genic
chr10	48338157	48338158	del:chr10:48338157:+	1000	+	4	11	0.3636	1.404e-12	4.442e-11	LINE	ENSG00000107643.18	""	TE
chr10	35357109	35357110	del:chr10:35357109:+	853	+	4	29	0.1379	1.007e-10	2.92e-09	LINE	ENSG00000108100.19	""	TE
chr10	35357111	35357112	del:chr10:35357111:+	853	+	4	29	0.1379	1.007e-10	2.92e-09	LINE	ENSG00000108100.19	""	TE
chr10	35357110	35357111	del:chr10:35357110:+	849	+	4	30	0.1333	1.162e-10	3.234e-09	LINE	ENSG00000108100.19	""	TE
chr10	1108739	1108740	del:chr10:1108739:+	836	+	3	5	0.6	1.667e-10	4.297e-09	Deep intronic	ENSG00000047056.19	""	Genic
chr10	131948343	131948344	del:chr10:131948343:+	836	+	3	5	0.6	1.667e-10	4.297e-09	Deep intronic	ENSG00000175470.21	""	Genic
chr10	70749608	70749609	del:chr10:70749608:+	836	+	4	33	0.1212	1.733e-10	4.308e-09	Satellite/LC	ENSG00000138316.12	""	TE
chr10	35357108	35357109	del:chr10:35357108:+	827	+	4	35	0.1143	2.217e-10	5.321e-09	LINE	ENSG00000108100.19	""	TE
chr10	35357106	35357107	del:chr10:35357106:+	825	+	4	36	0.1111	2.494e-10	5.599e-09	LINE	ENSG00000108100.19	""	TE
chr10	35357107	35357108	del:chr10:35357107:+	825	+	4	36	0.1111	2.494e-10	5.599e-09	LINE	ENSG00000108100.19	""	TE
chr10	68335434	68335435	del:chr10:68335434:+	821	+	3	6	0.5	3.334e-10	6.055e-09	5'UTR	ENSG00000096746.19	""	Genic
chr10	68335435	68335436	del:chr10:68335435:+	821	+	3	6	0.5	3.334e-10	6.055e-09	5'UTR	ENSG00000096746.19	""	Genic
chr10	68335436	68335437	del:chr10:68335436:+	821	+	3	6	0.5	3.334e-10	6.055e-09	5'UTR	ENSG00000096746.19	""	Genic
chr10	68335437	68335438	del:chr10:68335437:+	821	+	3	6	0.5	3.334e-10	6.055e-09	5'UTR	ENSG00000096746.19	""	Genic
chr10	35357105	35357106	del:chr10:35357105:+	821	+	4	37	0.1081	2.795e-10	6.055e-09	LINE	ENSG00000108100.19	""	TE
chr10	70749609	70749610	del:chr10:70749609:+	821	+	4	38	0.1053	3.123e-10	6.055e-09	Satellite/LC	ENSG00000138316.12	""	TE
chr10	70749610	70749611	del:chr10:70749610:+	821	+	4	38	0.1053	3.123e-10	6.055e-09	Satellite/LC	ENSG00000138316.12	""	TE
chr10	70749611	70749612	del:chr10:70749611:+	821	+	4	39	0.1026	3.48e-10	6.055e-09	Satellite/LC	ENSG00000138316.12	""	TE
chr10	70749612	70749613	del:chr10:70749612:+	821	+	4	39	0.1026	3.48e-10	6.055e-09	Satellite/LC	ENSG00000138316.12	""	TE
chr10	70749613	70749614	del:chr10:70749613:+	818	+	4	40	0.1	3.866e-10	6.562e-09	Satellite/LC	ENSG00000138316.12	""	TE
chr10	3407324	3407325	del:chr10:3407324:+	805	+	3	7	0.4286	5.833e-10	8.825e-09	Proximal intronic	ENSG00000286610.2	""	Genic
chr10	3407325	3407326	del:chr10:3407325:+	805	+	3	7	0.4286	5.833e-10	8.825e-09	Proximal intronic	ENSG00000286610.2	""	Genic
chr10	35357102	35357103	del:chr10:35357102:+	805	+	4	44	0.0909	5.737e-10	8.825e-09	LINE	ENSG00000108100.19	""	TE
chr10	35357103	35357104	del:chr10:35357103:+	805	+	4	44	0.0909	5.737e-10	8.825e-09	LINE	ENSG00000108100.19	""	TE
chr10	35357104	35357105	del:chr10:35357104:+	805	+	4	44	0.0909	5.737e-10	8.825e-09	LINE	ENSG00000108100.19	""	TE
chr10	3407323	3407324	del:chr10:3407323:+	786	+	3	8	0.375	9.331e-10	1.353e-08	Proximal intronic	ENSG00000286610.2	""	Genic
chr10	69391078	69391079	del:chr10:69391078:+	786	+	3	8	0.375	9.331e-10	1.353e-08	Deep intronic	ENSG00000156515.26	""	Genic
chr10	125107446	125107447	del:chr10:125107446:-	1000	-	14	16	0.875	6.057e-49	3.919e-46	First intron	ENSG00000175029.18	""	Genic
chr10	121965186	121965187	del:chr10:121965186:-	1000	-	10	12	0.8333	7.819e-35	2.529e-32	Proximal intronic	ENSG00000107672.16	""	Genic
