chr	start	end	name	score	strand	signal	coverage	fraction	pvalue	qvalue	annotation	gene	external_gene_name	grouped_annotation
chr12	46368368	46368369	del:chr12:46368368:-	433	-	2	17	0.1176	5.498e-06	4.582e-05	First intron	ENSG00000134294.15	""	Genic
chr12	76052250	76052251	del:chr12:76052250:-	431	-	2	20	0.1	7.678e-06	4.799e-05	Satellite/LC	ENSG00000187109.16	""	TE
chr12	11157283	11157284	del:chr12:11157283:-	284	-	1	5	0.2	0.001006	0.001437	First intron	ENSG00000111215.13	PRR4	Genic
chr12	23623750	23623751	del:chr12:23623750:-	284	-	1	5	0.2	0.001006	0.001437	LINE	ENSG00000134532.21	""	TE
chr12	23623751	23623752	del:chr12:23623751:-	284	-	1	5	0.2	0.001006	0.001437	LINE	ENSG00000134532.21	""	TE
chr12	23789654	23789655	del:chr12:23789654:-	284	-	1	5	0.2	0.001006	0.001437	Deep intronic	ENSG00000134532.21	""	Genic
chr12	23789658	23789659	del:chr12:23789658:-	284	-	1	5	0.2	0.001006	0.001437	Deep intronic	ENSG00000134532.21	""	Genic
chr12	56205461	56205462	del:chr12:56205461:-	284	-	1	5	0.2	0.001006	0.001437	3'UTR	ENSG00000181852.19	""	Genic
chr12	79774622	79774623	del:chr12:79774622:-	284	-	1	5	0.2	0.001006	0.001437	3'UTR	ENSG00000058272.20	""	Genic
chr12	86932767	86932768	del:chr12:86932767:-	284	-	1	5	0.2	0.001006	0.001437	LINE	""	""	TE
chr12	110496977	110496978	del:chr12:110496977:-	284	-	1	5	0.2	0.001006	0.001437	First intron	ENSG00000111237.19	VPS29	Genic
chr12	116220995	116220996	del:chr12:116220995:-	284	-	1	5	0.2	0.001006	0.001437	Deep intronic	ENSG00000123066.9	MED13L	Genic
chr12	116227916	116227917	del:chr12:116227916:-	284	-	1	5	0.2	0.001006	0.001437	Deep intronic	ENSG00000123066.9	MED13L	Genic
chr12	120293132	120293133	del:chr12:120293132:-	284	-	1	5	0.2	0.001006	0.001437	Other exon	ENSG00000200795.2	RNU4-1	Genic
chr12	120293133	120293134	del:chr12:120293133:-	284	-	1	5	0.2	0.001006	0.001437	Other exon	ENSG00000200795.2	RNU4-1	Genic
chr12	11157284	11157285	del:chr12:11157284:-	284	-	1	6	0.1667	0.001207	0.001437	First intron	ENSG00000111215.13	PRR4	Genic
chr12	110496978	110496979	del:chr12:110496978:-	284	-	1	6	0.1667	0.001207	0.001437	First intron	ENSG00000111237.19	VPS29	Genic
chr12	116274991	116274992	del:chr12:116274991:-	284	-	1	6	0.1667	0.001207	0.001437	Satellite/LC	ENSG00000123066.9	MED13L	TE
chr12	120461967	120461968	del:chr12:120461967:-	284	-	1	6	0.1667	0.001207	0.001437	3'UTR	ENSG00000111786.11	""	Genic
chr12	89687947	89687948	del:chr12:89687947:-	273	-	1	8	0.125	0.001609	0.001828	First intron	ENSG00000070961.18	""	Genic
chr12	12164901	12164902	del:chr12:12164901:-	267	-	1	10	0.1	0.002011	0.002095	Proximal intronic	ENSG00000070018.10	""	Genic
chr12	17867261	17867262	del:chr12:17867261:-	267	-	1	10	0.1	0.002011	0.002095	LINE	""	""	TE
chr12	74498112	74498113	del:chr12:74498112:-	265	-	1	11	0.0909	0.002212	0.002212	First intron	ENSG00000251138.8	LINC02882	Genic
chr13	20086336	20086337	del:chr13:20086336:+	290	+	1	5	0.2	0.001006	0.001238	3'UTR	ENSG00000121741.18	""	Genic
chr13	20086337	20086338	del:chr13:20086337:+	290	+	1	5	0.2	0.001006	0.001238	3'UTR	ENSG00000121741.18	""	Genic
chr13	26688084	26688085	del:chr13:26688084:+	290	+	1	5	0.2	0.001006	0.001238	3'UTR	ENSG00000132970.15	""	Genic
chr13	55304037	55304038	del:chr13:55304037:+	290	+	1	5	0.2	0.001006	0.001238	Satellite/LC	""	""	TE
chr13	55304038	55304039	del:chr13:55304038:+	290	+	1	5	0.2	0.001006	0.001238	Satellite/LC	""	""	TE
chr13	55304039	55304040	del:chr13:55304039:+	290	+	1	5	0.2	0.001006	0.001238	Satellite/LC	""	""	TE
chr13	55304040	55304041	del:chr13:55304040:+	290	+	1	5	0.2	0.001006	0.001238	Satellite/LC	""	""	TE
chr13	55304041	55304042	del:chr13:55304041:+	290	+	1	5	0.2	0.001006	0.001238	Satellite/LC	""	""	TE
chr13	55304042	55304043	del:chr13:55304042:+	290	+	1	5	0.2	0.001006	0.001238	Satellite/LC	""	""	TE
chr13	55304043	55304044	del:chr13:55304043:+	290	+	1	5	0.2	0.001006	0.001238	Satellite/LC	""	""	TE
chr13	55304044	55304045	del:chr13:55304044:+	290	+	1	5	0.2	0.001006	0.001238	Satellite/LC	""	""	TE
chr13	93614811	93614812	del:chr13:93614811:+	290	+	1	5	0.2	0.001006	0.001238	Deep intronic	ENSG00000183098.12	GPC6	Genic
chr13	93614812	93614813	del:chr13:93614812:+	290	+	1	5	0.2	0.001006	0.001238	Deep intronic	ENSG00000183098.12	GPC6	Genic
chr13	27255079	27255080	del:chr13:27255079:+	289	+	1	6	0.1667	0.001207	0.001287	Deep intronic	ENSG00000122026.13	""	Genic
chr13	55306827	55306828	del:chr13:55306827:+	289	+	1	6	0.1667	0.001207	0.001287	Intergenic	""	""	Intergenic
chr13	50440931	50440932	del:chr13:50440931:+	274	+	1	9	0.1111	0.00181	0.00181	Deep intronic	ENSG00000176124.16	DLEU1	Genic
chr14	30708686	30708687	del:chr14:30708686:+	828	+	3	7	0.4286	2.852e-10	5.133e-09	Deep intronic	ENSG00000092108.23	""	Genic
chr14	30708687	30708688	del:chr14:30708687:+	828	+	3	7	0.4286	2.852e-10	5.133e-09	Deep intronic	ENSG00000092108.23	""	Genic
chr14	71429430	71429431	del:chr14:71429430:+	531	+	2	5	0.4	4.049e-07	4.859e-06	LINE	ENSG00000197555.11	""	TE
chr14	30625095	30625096	del:chr14:30625095:+	264	+	1	5	0.2	0.001006	0.002287	3'UTR-distal	ENSG00000092108.23	""	Genic
chr14	30712586	30712587	del:chr14:30712586:+	264	+	1	5	0.2	0.001006	0.002287	Deep intronic	ENSG00000092108.23	""	Genic
chr14	30712587	30712588	del:chr14:30712587:+	264	+	1	5	0.2	0.001006	0.002287	Deep intronic	ENSG00000092108.23	""	Genic
chr14	32096888	32096889	del:chr14:32096888:+	264	+	1	5	0.2	0.001006	0.002287	LINE	ENSG00000100852.15	""	TE
chr14	32101638	32101639	del:chr14:32101638:+	264	+	1	5	0.2	0.001006	0.002287	First intron	ENSG00000100852.15	""	Genic
chr14	32121703	32121704	del:chr14:32121703:+	264	+	1	5	0.2	0.001006	0.002287	LINE	ENSG00000100852.15	""	TE
chr14	32122496	32122497	del:chr14:32122496:+	264	+	1	5	0.2	0.001006	0.002287	LINE	ENSG00000100852.15	""	TE
chr14	55619054	55619055	del:chr14:55619054:+	264	+	1	5	0.2	0.001006	0.002287	Proximal intronic	ENSG00000126777.19	""	Genic
chr14	55619055	55619056	del:chr14:55619055:+	264	+	1	5	0.2	0.001006	0.002287	Proximal intronic	ENSG00000126777.19	""	Genic
chr14	32091176	32091177	del:chr14:32091176:+	264	+	1	6	0.1667	0.001207	0.002287	CDS	ENSG00000100852.15	""	Genic
chr14	32119291	32119292	del:chr14:32119291:+	264	+	1	6	0.1667	0.001207	0.002287	First intron	ENSG00000100852.15	""	Genic
chr14	32119292	32119293	del:chr14:32119292:+	264	+	1	6	0.1667	0.001207	0.002287	First intron	ENSG00000100852.15	""	Genic
chr14	32126971	32126972	del:chr14:32126971:+	264	+	1	6	0.1667	0.001207	0.002287	LINE	ENSG00000100852.15	""	TE
chr14	52600477	52600478	del:chr14:52600477:+	264	+	1	6	0.1667	0.001207	0.002287	Alu	ENSG00000180998.13	""	TE
chr14	55659372	55659373	del:chr14:55659372:+	264	+	1	6	0.1667	0.001207	0.002287	Deep intronic	ENSG00000126777.19	""	Genic
chr14	60751763	60751764	del:chr14:60751763:+	264	+	1	6	0.1667	0.001207	0.002287	First intron	ENSG00000020426.12	""	Genic
chr14	32101639	32101640	del:chr14:32101639:+	261	+	1	7	0.1429	0.001408	0.002414	First intron	ENSG00000100852.15	""	Genic
chr14	60751762	60751763	del:chr14:60751762:+	261	+	1	7	0.1429	0.001408	0.002414	First intron	ENSG00000020426.12	""	Genic
chr14	23058586	23058587	del:chr14:23058586:-	352	-	2	30	0.0667	1.755e-05	0.0002984	3'UTR	ENSG00000100813.16	""	Genic
chr14	27609575	27609576	del:chr14:27609575:-	276	-	1	5	0.2	0.001006	0.00171	LTR/ERV	ENSG00000292998.2	MIR3171HG	TE
chr14	27609576	27609577	del:chr14:27609576:-	276	-	1	5	0.2	0.001006	0.00171	LTR/ERV	ENSG00000292998.2	MIR3171HG	TE
chr14	30385921	30385922	del:chr14:30385921:-	276	-	1	5	0.2	0.001006	0.00171	Deep intronic	""	""	Genic
chr14	30962163	30962164	del:chr14:30962163:-	276	-	1	5	0.2	0.001006	0.00171	First intron	ENSG00000196792.13	""	Genic
chr14	31168192	31168193	del:chr14:31168192:-	276	-	1	5	0.2	0.001006	0.00171	Proximal intronic	ENSG00000092148.15	""	Genic
chr14	27569320	27569321	del:chr14:27569320:-	276	-	1	6	0.1667	0.001207	0.00171	Deep intronic	ENSG00000292998.2	MIR3171HG	Genic
chr14	31131247	31131248	del:chr14:31131247:-	276	-	1	6	0.1667	0.001207	0.00171	Deep intronic	ENSG00000092148.15	""	Genic
chr14	31295783	31295784	del:chr14:31295783:-	276	-	1	6	0.1667	0.001207	0.00171	Proximal intronic	ENSG00000129493.16	""	Genic
chr14	68788278	68788279	del:chr14:68788278:-	276	-	1	6	0.1667	0.001207	0.00171	3'UTR	ENSG00000185650.11	ZFP36L1	Genic
chr14	27580679	27580680	del:chr14:27580679:-	276	-	1	7	0.1429	0.001408	0.00171	LINE	ENSG00000292998.2	MIR3171HG	TE
chr14	27580680	27580681	del:chr14:27580680:-	276	-	1	7	0.1429	0.001408	0.00171	LINE	ENSG00000292998.2	MIR3171HG	TE
chr14	30895011	30895012	del:chr14:30895011:-	276	-	1	8	0.125	0.001609	0.00171	3'UTR	ENSG00000196792.13	""	Genic
chr14	30895012	30895013	del:chr14:30895012:-	276	-	1	8	0.125	0.001609	0.00171	3'UTR	ENSG00000196792.13	""	Genic
chr14	68788279	68788280	del:chr14:68788279:-	276	-	1	8	0.125	0.001609	0.00171	3'UTR	ENSG00000185650.11	ZFP36L1	Genic
chr14	86238873	86238874	del:chr14:86238873:-	276	-	1	8	0.125	0.001609	0.00171	LINE	""	""	TE
chr15	66501266	66501267	del:chr15:66501266:-	1000	-	12	194	0.0619	1.791e-26	1.254e-25	First intron	ENSG00000174444.16	""	Genic
chr15	66503260	66503261	del:chr15:66503260:-	844	-	4	64	0.0625	1.033e-09	3.614e-09	First intron	ENSG00000174444.16	""	Genic
chr16	85673478	85673479	del:chr16:85673478:+	504	+	2	6	0.3333	6.073e-07	9.109e-06	3'UTR	ENSG00000131149.20	""	Genic
chr16	15037616	15037617	del:chr16:15037616:+	282	+	1	5	0.2	0.001006	0.001509	3'UTR	ENSG00000179889.22	""	Genic
chr16	31185680	31185681	del:chr16:31185680:+	282	+	1	5	0.2	0.001006	0.001509	Deep intronic	ENSG00000089280.21	""	Genic
chr16	31185681	31185682	del:chr16:31185681:+	282	+	1	5	0.2	0.001006	0.001509	Deep intronic	ENSG00000089280.21	""	Genic
chr16	9110188	9110189	del:chr16:9110188:+	282	+	1	6	0.1667	0.001207	0.001509	Deep intronic	ENSG00000182831.13	""	Genic
chr16	34161217	34161218	del:chr16:34161217:+	282	+	1	6	0.1667	0.001207	0.001509	Deep intronic	""	""	Genic
chr16	70538053	70538054	del:chr16:70538053:+	282	+	1	6	0.1667	0.001207	0.001509	Proximal intronic	ENSG00000189091.14	""	Genic
chr16	85673479	85673480	del:chr16:85673479:+	282	+	1	6	0.1667	0.001207	0.001509	3'UTR	ENSG00000131149.20	""	Genic
chr16	85673480	85673481	del:chr16:85673480:+	282	+	1	6	0.1667	0.001207	0.001509	3'UTR	ENSG00000131149.20	""	Genic
chr16	85673481	85673482	del:chr16:85673481:+	282	+	1	6	0.1667	0.001207	0.001509	3'UTR	ENSG00000131149.20	""	Genic
chr16	89986001	89986002	del:chr16:89986001:+	282	+	1	6	0.1667	0.001207	0.001509	Deep intronic	ENSG00000223959.12	AFG3L1P	Genic
chr16	89986002	89986003	del:chr16:89986002:+	282	+	1	6	0.1667	0.001207	0.001509	Deep intronic	ENSG00000223959.12	AFG3L1P	Genic
chr16	78450028	78450029	del:chr16:78450028:+	268	+	1	9	0.1111	0.00181	0.002088	Deep intronic	ENSG00000186153.19	WWOX	Genic
chr16	68301056	68301057	del:chr16:68301056:+	266	+	1	10	0.1	0.002011	0.002154	3'UTR	ENSG00000103064.16	""	Genic
chr16	20892740	20892741	del:chr16:20892740:-	274	-	1	5	0.2	0.001006	0.00181	First intron	ENSG00000188215.11	""	Genic
chr16	20892741	20892742	del:chr16:20892741:-	274	-	1	5	0.2	0.001006	0.00181	First intron	ENSG00000188215.11	""	Genic
chr16	57859718	57859719	del:chr16:57859718:-	274	-	1	6	0.1667	0.001207	0.00181	First intron	ENSG00000140859.17	""	Genic
chr16	56361649	56361650	del:chr16:56361649:-	274	-	1	9	0.1111	0.00181	0.00181	3'UTR	ENSG00000159461.16	""	Genic
chr16	79596954	79596955	del:chr16:79596954:-	274	-	1	9	0.1111	0.00181	0.00181	3'UTR	ENSG00000178573.7	MAF	Genic
chr17	76564455	76564456	del:chr17:76564455:+	1000	+	7	10	0.7	1.604e-24	1.604e-23	Alu	ENSG00000163597.18	SNHG16	TE
chr17	57328755	57328756	del:chr17:57328755:+	569	+	2	5	0.4	4.049e-07	2.025e-06	LINE	ENSG00000153944.13	""	TE
chr17	18209878	18209879	del:chr17:18209878:+	261	+	1	5	0.2	0.001006	0.002414	3'UTR	ENSG00000091542.9	ALKBH5	Genic
chr17	57683944	57683945	del:chr17:57683944:+	261	+	1	5	0.2	0.001006	0.002414	3'UTR	ENSG00000153944.13	""	Genic
chr17	45149131	45149132	del:chr17:45149131:+	261	+	1	6	0.1667	0.001207	0.002414	3'UTR-distal	ENSG00000186834.4	HEXIM1	Genic
chr17	82182268	82182269	del:chr17:82182268:-	900	-	3	5	0.6	8.15e-11	9.78e-10	Deep intronic	ENSG00000176155.22	""	Genic
chr17	68019910	68019911	del:chr17:68019910:-	476	-	2	15	0.1333	4.246e-06	1.698e-05	tRNA*	""	""	ncRNA
chr17	68019911	68019912	del:chr17:68019911:-	476	-	2	15	0.1333	4.246e-06	1.698e-05	tRNA*	""	""	ncRNA
chr17	29883362	29883363	del:chr17:29883362:-	269	-	1	5	0.2	0.001006	0.002012	First intron	ENSG00000141298.19	SSH2	Genic
chr17	60497623	60497624	del:chr17:60497623:-	269	-	1	5	0.2	0.001006	0.002012	LINE	ENSG00000062725.11	""	TE
chr17	60497624	60497625	del:chr17:60497624:-	269	-	1	5	0.2	0.001006	0.002012	LINE	ENSG00000062725.11	""	TE
chr17	75034444	75034445	del:chr17:75034444:-	267	-	1	7	0.1429	0.001408	0.002112	3'UTR-distal	""	""	Genic
chr17	75034445	75034446	del:chr17:75034445:-	267	-	1	7	0.1429	0.001408	0.002112	3'UTR-distal	""	""	Genic
chr17	46135229	46135230	del:chr17:46135229:-	266	-	1	8	0.125	0.001609	0.002145	LINE	ENSG00000120071.16	""	TE
chr17	29263951	29263952	del:chr17:29263951:-	261	-	1	10	0.1	0.002011	0.002413	3'UTR	ENSG00000108256.10	""	Genic
chr18	1046088	1046089	del:chr18:1046088:+	279	+	1	5	0.2	0.001006	0.001609	First intron	ENSG00000263551.7	""	Genic
chr18	10529331	10529332	del:chr18:10529331:+	279	+	1	5	0.2	0.001006	0.001609	First intron	ENSG00000134265.14	""	Genic
chr18	56026912	56026913	del:chr18:56026912:+	279	+	1	5	0.2	0.001006	0.001609	First intron	ENSG00000267057.7	LINC01905	Genic
chr18	56026913	56026914	del:chr18:56026913:+	279	+	1	5	0.2	0.001006	0.001609	First intron	ENSG00000267057.7	LINC01905	Genic
chr18	58178340	58178341	del:chr18:58178340:+	279	+	1	5	0.2	0.001006	0.001609	First intron	ENSG00000049759.21	""	Genic
chr18	56026911	56026912	del:chr18:56026911:+	279	+	1	6	0.1667	0.001207	0.001609	First intron	ENSG00000267057.7	LINC01905	Genic
chr18	13501610	13501611	del:chr18:13501610:+	279	+	1	8	0.125	0.001609	0.001609	First intron	ENSG00000168675.20	""	Genic
chr18	13501611	13501612	del:chr18:13501611:+	279	+	1	8	0.125	0.001609	0.001609	First intron	ENSG00000168675.20	""	Genic
chr18	2198007	2198008	del:chr18:2198007:-	591	-	2	5	0.4	4.049e-07	1.215e-06	LINE	ENSG00000263745.8	""	TE
chr18	39721056	39721057	del:chr18:39721056:-	591	-	2	5	0.4	4.049e-07	1.215e-06	First intron	ENSG00000267374.4	MIR924HG	Genic
chr18	39721057	39721058	del:chr18:39721057:-	591	-	2	5	0.4	4.049e-07	1.215e-06	First intron	ENSG00000267374.4	MIR924HG	Genic
chr18	51181281	51181282	del:chr18:51181281:-	268	-	1	5	0.2	0.001006	0.002069	First intron	ENSG00000176624.12	MEX3C	Genic
chr18	214567	214568	del:chr18:214567:-	268	-	1	7	0.1429	0.001408	0.002069	3'UTR	ENSG00000079134.14	""	Genic
chr18	46811246	46811247	del:chr18:46811246:-	268	-	1	8	0.125	0.001609	0.002069	3'UTR	ENSG00000078043.17	""	Genic
chr18	46811247	46811248	del:chr18:46811247:-	268	-	1	8	0.125	0.001609	0.002069	3'UTR	ENSG00000078043.17	""	Genic
chr19	1258792	1258793	del:chr19:1258792:+	746	+	3	12	0.25	1.791e-09	3.403e-08	3'UTR	ENSG00000167470.15	""	Genic
chr19	23803118	23803119	del:chr19:23803118:+	467	+	2	11	0.1818	2.225e-06	2.114e-05	First intron	ENSG00000233836.8	""	Genic
chr19	49490652	49490653	del:chr19:49490652:+	374	+	2	38	0.0526	2.834e-05	0.0001795	3'UTR-distal	ENSG00000142541.19	""	Genic
