chr	start	end	name	score	strand	signal	coverage	fraction	pvalue	qvalue	annotation	gene	external_gene_name	grouped_annotation
chr11	65501120	65501121	trunc:chr11:65501120:+	283	+	4	9	0.4444	2.434e-05	0.001453	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65504253	65504254	trunc:chr11:65504253:+	283	+	4	9	0.4444	2.176e-05	0.001453	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65502622	65502623	trunc:chr11:65502622:+	283	+	7	40	0.175	2.074e-05	0.001453	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65505169	65505170	trunc:chr11:65505169:+	283	+	6	29	0.2069	2.559e-05	0.001471	Proximal intronic	ENSG00000251562.13	MALAT1	Genic
chr11	65505180	65505181	trunc:chr11:65505180:+	283	+	9	75	0.12	2.668e-05	0.001479	Proximal intronic	ENSG00000251562.13	MALAT1	Genic
chr11	65501508	65501509	trunc:chr11:65501508:+	275	+	7	43	0.1628	3.389e-05	0.001753	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65505171	65505172	trunc:chr11:65505171:+	275	+	7	44	0.1591	3.3e-05	0.001753	Proximal intronic	ENSG00000251562.13	MALAT1	Genic
chr11	65502876	65502877	trunc:chr11:65502876:+	273	+	6	30	0.2	3.686e-05	0.001845	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65501679	65501680	trunc:chr11:65501679:+	271	+	4	10	0.4	3.988e-05	0.001934	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65502272	65502273	trunc:chr11:65502272:+	255	+	4	11	0.3636	6.159e-05	0.002812	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65505181	65505182	trunc:chr11:65505181:+	255	+	9	83	0.1084	6.016e-05	0.002812	Proximal intronic	ENSG00000251562.13	MALAT1	Genic
chr11	65502621	65502622	trunc:chr11:65502621:+	253	+	6	33	0.1818	6.507e-05	0.002885	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65501011	65501012	trunc:chr11:65501011:+	252	+	5	21	0.2381	6.89e-05	0.00297	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65432712	65432713	trunc:chr11:65432712:+	250	+	3	5	0.6	9.31e-05	0.003117	LINE	ENSG00000245532.13	NEAT1	TE
chr11	65433238	65433239	trunc:chr11:65433238:+	250	+	3	5	0.6	9.31e-05	0.003117	Other exon	ENSG00000245532.13	NEAT1	Genic
chr11	65435007	65435008	trunc:chr11:65435007:+	250	+	3	5	0.6	9.243e-05	0.003117	Other exon	ENSG00000245532.13	NEAT1	Genic
chr11	65438147	65438148	trunc:chr11:65438147:+	250	+	3	5	0.6	9.003e-05	0.003117	Other exon	ENSG00000245532.13	NEAT1	Genic
chr11	65439217	65439218	trunc:chr11:65439217:+	250	+	3	5	0.6	9.641e-05	0.003117	LINE	ENSG00000245532.13	NEAT1	TE
chr11	65499201	65499202	trunc:chr11:65499201:+	250	+	3	5	0.6	9.518e-05	0.003117	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65501009	65501010	trunc:chr11:65501009:+	250	+	4	12	0.3333	9.081e-05	0.003117	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65502379	65502380	trunc:chr11:65502379:+	250	+	4	12	0.3333	9.081e-05	0.003117	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65504109	65504110	trunc:chr11:65504109:+	250	+	5	22	0.2273	7.654e-05	0.003117	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65505168	65505169	trunc:chr11:65505168:+	250	+	5	23	0.2174	9.612e-05	0.003117	Proximal intronic	ENSG00000251562.13	MALAT1	Genic
chr11	65505305	65505306	trunc:chr11:65505305:+	250	+	5	23	0.2174	9.612e-05	0.003117	Proximal intronic	ENSG00000251562.13	MALAT1	Genic
chr11	65505172	65505173	trunc:chr11:65505172:+	250	+	7	51	0.1373	8.781e-05	0.003117	Proximal intronic	ENSG00000251562.13	MALAT1	Genic
chr11	65503615	65503616	trunc:chr11:65503615:+	244	+	4	13	0.3077	0.0001155	0.003584	Proximal intronic	ENSG00000251562.13	MALAT1	Genic
chr11	65505031	65505032	trunc:chr11:65505031:+	244	+	4	13	0.3077	0.0001155	0.003584	Proximal intronic	ENSG00000251562.13	MALAT1	Genic
chr11	65438734	65438735	trunc:chr11:65438734:+	243	+	4	13	0.3077	0.0001199	0.003649	LINE	ENSG00000245532.13	NEAT1	TE
chr11	65504119	65504120	trunc:chr11:65504119:+	242	+	6	38	0.1579	0.0001267	0.003782	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65439312	65439313	trunc:chr11:65439312:+	241	+	4	13	0.3077	0.0001311	0.003839	LINE	ENSG00000245532.13	NEAT1	TE
chr11	65437355	65437356	trunc:chr11:65437355:+	240	+	4	13	0.3077	0.0001383	0.003976	Other exon	ENSG00000245532.13	NEAT1	Genic
chr11	65443437	65443438	trunc:chr11:65443437:+	233	+	4	14	0.2857	0.0001638	0.004622	Other exon	ENSG00000245532.13	NEAT1	Genic
chr11	65437807	65437808	trunc:chr11:65437807:+	232	+	3	6	0.5	0.000175	0.004682	Other exon	ENSG00000245532.13	NEAT1	Genic
chr11	65503613	65503614	trunc:chr11:65503613:+	232	+	3	6	0.5	0.0001721	0.004682	Proximal intronic	ENSG00000251562.13	MALAT1	Genic
chr11	65500358	65500359	trunc:chr11:65500358:+	232	+	8	73	0.1096	0.0001727	0.004682	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65429123	65429124	trunc:chr11:65429123:+	232	+	4	14	0.2857	0.00018	0.004735	LINE	ENSG00000245532.13	NEAT1	TE
chr11	65424776	65424777	trunc:chr11:65424776:+	229	+	3	6	0.5	0.0001956	0.005059	Other exon	ENSG00000245532.13	NEAT1	Genic
chr11	65425539	65425540	trunc:chr11:65425539:+	227	+	3	6	0.5	0.0002112	0.005253	Other exon	ENSG00000245532.13	NEAT1	Genic
chr11	65503324	65503325	trunc:chr11:65503324:+	227	+	4	15	0.2667	0.0002132	0.005253	Proximal intronic	ENSG00000251562.13	MALAT1	Genic
chr11	65504311	65504312	trunc:chr11:65504311:+	227	+	4	15	0.2667	0.0002132	0.005253	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65441677	65441678	trunc:chr11:65441677:+	224	+	4	15	0.2667	0.0002391	0.005709	LINE	ENSG00000245532.13	NEAT1	TE
chr11	65502028	65502029	trunc:chr11:65502028:+	224	+	4	15	0.2667	0.0002379	0.005709	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65424794	65424795	trunc:chr11:65424794:+	223	+	4	15	0.2667	0.0002515	0.005876	Other exon	ENSG00000245532.13	NEAT1	Genic
chr11	65503426	65503427	trunc:chr11:65503426:+	223	+	5	28	0.1786	0.0002575	0.005876	Deep intronic	ENSG00000251562.13	MALAT1	Genic
chr11	65505306	65505307	trunc:chr11:65505306:+	223	+	5	28	0.1786	0.0002575	0.005876	Proximal intronic	ENSG00000251562.13	MALAT1	Genic
chr11	65505574	65505575	trunc:chr11:65505574:+	220	+	4	16	0.25	0.0002796	0.006289	Deep intronic	ENSG00000251562.13	MALAT1	Genic
chr11	65501146	65501147	trunc:chr11:65501146:+	218	+	5	28	0.1786	0.0002937	0.006512	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65425763	65425764	trunc:chr11:65425763:+	217	+	3	7	0.4286	0.0003066	0.006628	First intron	ENSG00000245532.13	NEAT1	Genic
chr11	65501010	65501011	trunc:chr11:65501010:+	217	+	4	16	0.25	0.0003117	0.006628	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65502380	65502381	trunc:chr11:65502380:+	217	+	4	16	0.25	0.0003117	0.006628	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65428946	65428947	trunc:chr11:65428946:+	217	+	3	7	0.4286	0.0003261	0.006748	Other exon	ENSG00000245532.13	NEAT1	Genic
chr11	65500465	65500466	trunc:chr11:65500465:+	217	+	3	7	0.4286	0.0003225	0.006748	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65426144	65426145	trunc:chr11:65426144:+	215	+	3	7	0.4286	0.0003424	0.006993	Other exon	ENSG00000245532.13	NEAT1	Genic
chr11	65503243	65503244	trunc:chr11:65503243:+	215	+	4	17	0.2353	0.0003596	0.006996	Proximal intronic	ENSG00000251562.13	MALAT1	Genic
chr11	65503670	65503671	trunc:chr11:65503670:+	215	+	4	17	0.2353	0.0003596	0.006996	Proximal intronic	ENSG00000251562.13	MALAT1	Genic
chr11	65505504	65505505	trunc:chr11:65505504:+	215	+	4	17	0.2353	0.0003596	0.006996	Deep intronic	ENSG00000251562.13	MALAT1	Genic
chr11	65504315	65504316	trunc:chr11:65504315:+	215	+	5	30	0.1667	0.0003606	0.006996	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65502829	65502830	trunc:chr11:65502829:+	211	+	4	17	0.2353	0.0004007	0.007678	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65500357	65500358	trunc:chr11:65500357:+	204	+	7	65	0.1077	0.0004859	0.009086	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65502627	65502628	trunc:chr11:65502627:+	204	+	7	65	0.1077	0.0004859	0.009086	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65500087	65500088	trunc:chr11:65500087:+	203	+	3	8	0.375	0.0005078	0.009271	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65501008	65501009	trunc:chr11:65501008:+	203	+	3	8	0.375	0.0005078	0.009271	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65429124	65429125	trunc:chr11:65429124:+	203	+	4	18	0.2222	0.0005137	0.009271	LINE	ENSG00000245532.13	NEAT1	TE
chr11	65502624	65502625	trunc:chr11:65502624:+	200	+	6	48	0.125	0.0005481	0.009778	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65430649	65430650	trunc:chr11:65430649:+	200	+	3	8	0.375	0.0005651	0.009967	LINE	ENSG00000245532.13	NEAT1	TE
chr11	10801545	10801546	trunc:chr11:10801545:-	376	-	5	10	0.5	7.758e-07	0.0001738	Deep intronic	ENSG00000110321.19	EIF4G2	Genic
chr11	62841338	62841339	trunc:chr11:62841338:-	290	-	4	8	0.5	1.102e-05	0.001234	Alu	ENSG00000133316.17	""	TE
chr11	62854665	62854666	trunc:chr11:62854665:-	212	-	3	5	0.6	0.0001003	0.007492	Proximal intronic	ENSG00000255717.10	SNHG1	Genic
chr11	66863339	66863340	trunc:chr11:66863339:-	203	-	3	6	0.5	0.0001637	0.009169	Alu	ENSG00000173599.16	""	TE
chr12	20400156	20400157	trunc:chr12:20400156:+	305	+	4	5	0.8	1.002e-06	0.0008742	First intron	ENSG00000172572.8	""	Genic
chr12	20402317	20402318	trunc:chr12:20402317:+	211	+	3	5	0.6	9.015e-05	0.007685	Alu	ENSG00000172572.8	""	TE
chr12	20431887	20431888	trunc:chr12:20431887:+	211	+	3	5	0.6	9.695e-05	0.007685	First intron	ENSG00000172572.8	""	Genic
chr12	20439256	20439257	trunc:chr12:20439256:+	211	+	3	5	0.6	8.84e-05	0.007685	First intron	ENSG00000172572.8	""	Genic
chr12	20454810	20454811	trunc:chr12:20454810:+	211	+	3	5	0.6	7.762e-05	0.007685	LINE	ENSG00000172572.8	""	TE
chr12	20493639	20493640	trunc:chr12:20493639:+	211	+	3	5	0.6	8.473e-05	0.007685	Alu	ENSG00000172572.8	""	TE
chr12	20565321	20565322	trunc:chr12:20565321:+	211	+	3	5	0.6	8.628e-05	0.007685	Deep intronic	ENSG00000172572.8	""	Genic
chr12	53479768	53479769	trunc:chr12:53479768:+	211	+	3	5	0.6	8.497e-05	0.007685	3'UTR	ENSG00000197111.17	""	Genic
chr12	54284802	54284803	trunc:chr12:54284802:+	211	+	3	5	0.6	7.186e-05	0.007685	3'UTR	ENSG00000135486.20	""	Genic
chr12	20388357	20388358	trunc:chr12:20388357:+	211	+	4	9	0.4444	2.62e-05	0.007685	First intron	ENSG00000172572.8	""	Genic
chr12	6943829	6943830	trunc:chr12:6943829:+	211	+	4	12	0.3333	8.47e-05	0.007685	3'UTR-distal	ENSG00000111678.12	""	Genic
chr12	20683644	20683645	trunc:chr12:20683644:+	210	+	3	5	0.6	0.0001165	0.007871	3'UTR	ENSG00000172572.8	""	Genic
chr12	131920585	131920586	trunc:chr12:131920585:+	210	+	3	5	0.6	0.0001173	0.007871	Alu	ENSG00000177169.11	""	TE
chr12	6943821	6943822	trunc:chr12:6943821:+	204	+	3	6	0.5	0.0001776	0.008948	3'UTR-distal	ENSG00000111678.12	""	Genic
chr12	20370529	20370530	trunc:chr12:20370529:+	204	+	3	6	0.5	0.0001861	0.008948	First intron	ENSG00000172572.8	""	Genic
chr12	20372131	20372132	trunc:chr12:20372131:+	204	+	3	6	0.5	0.000195	0.008948	First intron	ENSG00000172572.8	""	Genic
chr12	20516043	20516044	trunc:chr12:20516043:+	204	+	3	6	0.5	0.0001704	0.008948	First intron	ENSG00000172572.8	""	Genic
chr12	20627765	20627766	trunc:chr12:20627765:+	204	+	3	6	0.5	0.000174	0.008948	LINE	ENSG00000172572.8	""	TE
chr12	104298364	104298365	trunc:chr12:104298364:+	204	+	3	6	0.5	0.0001761	0.008948	Deep intronic	ENSG00000198431.18	TXNRD1	Genic
chr12	20485281	20485282	trunc:chr12:20485281:+	204	+	3	6	0.5	0.0002157	0.009025	LTR/ERV	ENSG00000172572.8	""	TE
chr12	20373726	20373727	trunc:chr12:20373726:+	204	+	3	7	0.4286	0.0003015	0.009025	First intron	ENSG00000172572.8	""	Genic
chr12	20380428	20380429	trunc:chr12:20380428:+	204	+	3	7	0.4286	0.0003209	0.009025	First intron	ENSG00000172572.8	""	Genic
chr12	20409449	20409450	trunc:chr12:20409449:+	204	+	3	7	0.4286	0.0003199	0.009025	First intron	ENSG00000172572.8	""	Genic
chr12	20420391	20420392	trunc:chr12:20420391:+	204	+	3	7	0.4286	0.0002821	0.009025	First intron	ENSG00000172572.8	""	Genic
chr12	20423478	20423479	trunc:chr12:20423478:+	204	+	3	7	0.4286	0.0003152	0.009025	First intron	ENSG00000172572.8	""	Genic
chr12	20443549	20443550	trunc:chr12:20443549:+	204	+	3	7	0.4286	0.0003038	0.009025	First intron	ENSG00000172572.8	""	Genic
chr12	20462664	20462665	trunc:chr12:20462664:+	204	+	3	7	0.4286	0.0003073	0.009025	First intron	ENSG00000172572.8	""	Genic
chr12	20465427	20465428	trunc:chr12:20465427:+	204	+	3	7	0.4286	0.0003092	0.009025	Alu	ENSG00000172572.8	""	TE
chr12	20466058	20466059	trunc:chr12:20466058:+	204	+	3	7	0.4286	0.0003179	0.009025	First intron	ENSG00000172572.8	""	Genic
chr12	20505263	20505264	trunc:chr12:20505263:+	204	+	3	7	0.4286	0.0002636	0.009025	First intron	ENSG00000172572.8	""	Genic
chr12	6943830	6943831	trunc:chr12:6943830:+	204	+	4	16	0.25	0.0002911	0.009025	3'UTR-distal	ENSG00000111678.12	""	Genic
chr12	20398101	20398102	trunc:chr12:20398101:+	202	+	3	7	0.4286	0.0003467	0.009447	First intron	ENSG00000172572.8	""	Genic
chr12	20473779	20473780	trunc:chr12:20473779:+	201	+	3	7	0.4286	0.000374	0.009694	LINE	ENSG00000172572.8	""	TE
chr12	20530503	20530504	trunc:chr12:20530503:+	201	+	3	7	0.4286	0.000378	0.009694	Alu	ENSG00000172572.8	""	TE
chr12	46360781	46360782	trunc:chr12:46360781:-	227	-	3	5	0.6	9.483e-05	0.005279	3'UTR	ENSG00000134294.15	""	Genic
chr12	120291867	120291868	trunc:chr12:120291867:-	227	-	3	5	0.6	8.188e-05	0.005279	First intron	ENSG00000202538.2	RNU4-2	Genic
chr12	46369963	46369964	trunc:chr12:46369963:-	227	-	4	11	0.3636	5.774e-05	0.005279	First intron	ENSG00000134294.15	""	Genic
chr12	46362866	46362867	trunc:chr12:46362866:-	222	-	3	6	0.5	0.0001798	0.006005	Proximal intronic	ENSG00000134294.15	""	Genic
chr12	120291834	120291835	trunc:chr12:120291834:-	222	-	4	14	0.2857	0.0001461	0.006005	First intron	ENSG00000202538.2	RNU4-2	Genic
chr13	91934641	91934642	trunc:chr13:91934641:+	210	+	3	5	0.6	0.0001143	0.007771	Deep intronic	ENSG00000179399.16	GPC5	Genic
chr13	92197684	92197685	trunc:chr13:92197684:+	210	+	3	5	0.6	8.333e-05	0.007771	Alu	ENSG00000179399.16	GPC5	TE
chr13	113323242	113323243	trunc:chr13:113323242:+	210	+	3	5	0.6	9.526e-05	0.007771	3'UTR	ENSG00000185896.12	""	Genic
chr13	113638560	113638561	trunc:chr13:113638560:+	206	+	3	6	0.5	0.0001688	0.008611	Deep intronic	ENSG00000198176.14	""	Genic
