chr	start	end	name	score	strand	signal	coverage	fraction	pvalue	qvalue	annotation	gene	external_gene_name	grouped_annotation
chr1	46312469	46312470	del:chr1:46312469:+	1000	+	19	142	0.1338	1.201e-41	6.387e-39	Alu	ENSG00000173660.13	""	TE
chr1	167788930	167788931	del:chr1:167788930:+	1000	+	20	189	0.1058	1.332e-41	6.758e-39	3'UTR	ENSG00000197965.13	""	Genic
chr1	165869690	165869691	del:chr1:165869690:+	1000	+	12	12	1	3.005e-41	1.459e-38	Alu	ENSG00000143179.17	""	TE
chr1	110364572	110364573	del:chr1:110364572:+	1000	+	17	102	0.1667	3.639e-39	1.693e-36	Alu	ENSG00000224699.13	LAMTOR5-AS1	TE
chr1	29061645	29061646	del:chr1:29061645:+	1000	+	18	145	0.1241	6.534e-39	2.918e-36	Alu	ENSG00000159023.24	""	TE
chr1	110364569	110364570	del:chr1:110364569:+	1000	+	16	98	0.1633	8.572e-37	3.681e-34	Alu	ENSG00000224699.13	LAMTOR5-AS1	TE
chr1	46312467	46312468	del:chr1:46312467:+	1000	+	17	139	0.1223	1.023e-36	4.231e-34	Alu	ENSG00000173660.13	""	TE
chr1	110364571	110364572	del:chr1:110364571:+	1000	+	16	105	0.1524	2.824e-36	1.126e-33	Alu	ENSG00000224699.13	LAMTOR5-AS1	TE
chr1	46312466	46312467	del:chr1:46312466:+	1000	+	16	138	0.1159	2.981e-34	1.148e-31	Alu	ENSG00000173660.13	""	TE
chr1	29061644	29061645	del:chr1:29061644:+	1000	+	16	139	0.1151	3.367e-34	1.253e-31	Alu	ENSG00000159023.24	""	TE
chr1	29061641	29061642	del:chr1:29061641:+	1000	+	17	199	0.0854	6.114e-34	2.202e-31	Alu	ENSG00000159023.24	""	TE
chr1	110364573	110364574	del:chr1:110364573:+	1000	+	15	103	0.1456	8.774e-34	3.061e-31	Alu	ENSG00000224699.13	LAMTOR5-AS1	TE
chr1	112662904	112662905	del:chr1:112662904:+	1000	+	10	13	0.7692	4.868e-32	1.553e-29	Deep intronic	ENSG00000116489.14	""	Genic
chr1	112662905	112662906	del:chr1:112662905:+	1000	+	10	13	0.7692	4.868e-32	1.553e-29	Deep intronic	ENSG00000116489.14	""	Genic
chr1	112662906	112662907	del:chr1:112662906:+	1000	+	10	13	0.7692	4.868e-32	1.553e-29	Deep intronic	ENSG00000116489.14	""	Genic
chr1	167788931	167788932	del:chr1:167788931:+	1000	+	16	189	0.0847	5.753e-32	1.784e-29	3'UTR	ENSG00000197965.13	""	Genic
chr1	46312463	46312464	del:chr1:46312463:+	1000	+	15	135	0.1111	6.527e-32	1.97e-29	Alu	ENSG00000173660.13	""	TE
chr1	46312465	46312466	del:chr1:46312465:+	1000	+	15	136	0.1103	7.333e-32	2.155e-29	Alu	ENSG00000173660.13	""	TE
chr1	46312470	46312471	del:chr1:46312470:+	1000	+	15	143	0.1049	1.617e-31	4.629e-29	Alu	ENSG00000173660.13	""	TE
chr1	75791850	75791851	del:chr1:75791850:+	1000	+	10	14	0.7143	1.703e-31	4.754e-29	Deep intronic	ENSG00000137955.17	""	Genic
chr1	46312464	46312465	del:chr1:46312464:+	1000	+	14	136	0.1029	2.147e-29	5.846e-27	Alu	ENSG00000173660.13	""	TE
chr1	6583037	6583038	del:chr1:6583037:+	1000	+	13	92	0.1413	2.732e-29	7.262e-27	3'UTR-distal	ENSG00000204859.14	""	Genic
chr1	29119820	29119821	del:chr1:29119820:+	1000	+	10	21	0.4762	5.986e-29	1.554e-26	3'UTR	ENSG00000159023.24	""	Genic
chr1	90030874	90030875	del:chr1:90030874:+	1000	+	11	39	0.2821	1.187e-28	3.011e-26	3'UTR	ENSG00000162664.18	""	Genic
chr1	151248417	151248418	del:chr1:151248417:+	1000	+	8	8	1	9.665e-28	2.346e-25	3'UTR	ENSG00000143398.21	""	Genic
chr1	151248418	151248419	del:chr1:151248418:+	1000	+	8	8	1	9.665e-28	2.346e-25	3'UTR	ENSG00000143398.21	""	Genic
chr1	211308769	211308770	del:chr1:211308769:+	1000	+	10	34	0.2941	2.214e-26	5.26e-24	Alu	ENSG00000117625.15	""	TE
chr1	212888902	212888903	del:chr1:212888902:+	1000	+	12	99	0.1212	2.686e-26	6.247e-24	Alu	ENSG00000162769.14	""	TE
chr1	202181407	202181408	del:chr1:202181407:+	1000	+	8	10	0.8	4.346e-26	9.903e-24	Deep intronic	ENSG00000243323.8	PTPRVP	Genic
chr1	65274665	65274666	del:chr1:65274665:+	1000	+	8	13	0.6154	1.242e-24	2.773e-22	LINE	ENSG00000116675.16	DNAJC6	TE
chr1	65274666	65274667	del:chr1:65274666:+	1000	+	8	14	0.5714	2.896e-24	6.218e-22	LINE	ENSG00000116675.16	DNAJC6	TE
chr1	65274667	65274668	del:chr1:65274667:+	1000	+	8	14	0.5714	2.896e-24	6.218e-22	LINE	ENSG00000116675.16	DNAJC6	TE
chr1	182855275	182855276	del:chr1:182855275:+	1000	+	10	56	0.1786	5.963e-24	1.256e-21	Deep intronic	ENSG00000135829.18	""	Genic
chr1	182855274	182855275	del:chr1:182855274:+	1000	+	10	60	0.1667	1.261e-23	2.606e-21	Deep intronic	ENSG00000135829.18	""	Genic
chr1	113099303	113099304	del:chr1:113099303:+	1000	+	9	33	0.2727	1.551e-23	3.149e-21	Alu	ENSG00000198799.13	""	TE
chr1	32659565	32659566	del:chr1:32659565:+	1000	+	7	8	0.875	1.841e-23	3.395e-21	Alu	ENSG00000162521.19	RBBP4	TE
chr1	32659566	32659567	del:chr1:32659566:+	1000	+	7	8	0.875	1.841e-23	3.395e-21	Alu	ENSG00000162521.19	RBBP4	TE
chr1	32659567	32659568	del:chr1:32659567:+	1000	+	7	8	0.875	1.841e-23	3.395e-21	Alu	ENSG00000162521.19	RBBP4	TE
chr1	32659568	32659569	del:chr1:32659568:+	1000	+	7	8	0.875	1.841e-23	3.395e-21	Alu	ENSG00000162521.19	RBBP4	TE
chr1	32659569	32659570	del:chr1:32659569:+	1000	+	7	8	0.875	1.841e-23	3.395e-21	Alu	ENSG00000162521.19	RBBP4	TE
chr1	167788922	167788923	del:chr1:167788922:+	1000	+	12	167	0.0719	1.855e-23	3.395e-21	3'UTR	ENSG00000197965.13	""	Genic
chr1	22064323	22064324	del:chr1:22064323:+	1000	+	8	17	0.4706	2.342e-23	4.15e-21	Alu	ENSG00000070831.19	""	TE
chr1	22064324	22064325	del:chr1:22064324:+	1000	+	8	17	0.4706	2.342e-23	4.15e-21	Alu	ENSG00000070831.19	""	TE
chr1	182855273	182855274	del:chr1:182855273:+	1000	+	10	64	0.1562	2.529e-23	4.412e-21	Deep intronic	ENSG00000135829.18	""	Genic
chr1	110364574	110364575	del:chr1:110364574:+	1000	+	11	109	0.1009	2.644e-23	4.542e-21	Alu	ENSG00000224699.13	LAMTOR5-AS1	TE
chr1	110364575	110364576	del:chr1:110364575:+	1000	+	11	110	0.1	2.937e-23	4.968e-21	Alu	ENSG00000224699.13	LAMTOR5-AS1	TE
chr1	110364576	110364577	del:chr1:110364576:+	1000	+	11	112	0.0982	3.612e-23	6.019e-21	Alu	ENSG00000224699.13	LAMTOR5-AS1	TE
chr1	65311288	65311289	del:chr1:65311288:+	1000	+	9	37	0.2432	4.996e-23	8.203e-21	Alu	ENSG00000116675.16	DNAJC6	TE
chr1	42694410	42694411	del:chr1:42694410:+	1000	+	7	9	0.7778	8.28e-23	1.266e-20	Deep intronic	ENSG00000065978.20	""	Genic
chr1	42694411	42694412	del:chr1:42694411:+	1000	+	7	9	0.7778	8.28e-23	1.266e-20	Deep intronic	ENSG00000065978.20	""	Genic
chr1	65530965	65530966	del:chr1:65530965:+	1000	+	7	9	0.7778	8.28e-23	1.266e-20	LINE	ENSG00000116678.20	LEPR	TE
chr1	65530966	65530967	del:chr1:65530966:+	1000	+	7	9	0.7778	8.28e-23	1.266e-20	LINE	ENSG00000116678.20	LEPR	TE
chr1	167788932	167788933	del:chr1:167788932:+	1000	+	12	188	0.0638	7.982e-23	1.266e-20	3'UTR	ENSG00000197965.13	""	Genic
chr1	9614418	9614419	del:chr1:9614418:+	1000	+	10	84	0.119	4.574e-22	6.633e-20	3'UTR	ENSG00000188807.14	""	Genic
chr1	9614419	9614420	del:chr1:9614419:+	1000	+	10	84	0.119	4.574e-22	6.633e-20	3'UTR	ENSG00000188807.14	""	Genic
chr1	9614420	9614421	del:chr1:9614420:+	1000	+	10	84	0.119	4.574e-22	6.633e-20	3'UTR	ENSG00000188807.14	""	Genic
chr1	9614421	9614422	del:chr1:9614421:+	1000	+	10	84	0.119	4.574e-22	6.633e-20	3'UTR	ENSG00000188807.14	""	Genic
chr1	9614423	9614424	del:chr1:9614423:+	1000	+	10	87	0.1149	6.621e-22	9.357e-20	3'UTR	ENSG00000188807.14	""	Genic
chr1	9614424	9614425	del:chr1:9614424:+	1000	+	10	87	0.1149	6.621e-22	9.357e-20	3'UTR	ENSG00000188807.14	""	Genic
chr1	182855272	182855273	del:chr1:182855272:+	1000	+	10	88	0.1136	7.467e-22	1.042e-19	Deep intronic	ENSG00000135829.18	""	Genic
chr1	6583035	6583036	del:chr1:6583035:+	1000	+	10	91	0.1099	1.062e-21	1.464e-19	3'UTR-distal	ENSG00000204859.14	""	Genic
chr1	11274674	11274675	del:chr1:11274674:+	1000	+	7	12	0.5833	1.82e-21	2.335e-19	Alu	ENSG00000120942.14	UBIAD1	TE
chr1	214617535	214617536	del:chr1:214617535:+	1000	+	7	12	0.5833	1.82e-21	2.335e-19	Deep intronic	ENSG00000117724.16	""	Genic
chr1	214617536	214617537	del:chr1:214617536:+	1000	+	7	12	0.5833	1.82e-21	2.335e-19	Deep intronic	ENSG00000117724.16	""	Genic
chr1	214617537	214617538	del:chr1:214617537:+	1000	+	7	12	0.5833	1.82e-21	2.335e-19	Deep intronic	ENSG00000117724.16	""	Genic
chr1	214617539	214617540	del:chr1:214617539:+	1000	+	7	12	0.5833	1.82e-21	2.335e-19	Deep intronic	ENSG00000117724.16	""	Genic
chr1	151208767	151208768	del:chr1:151208767:+	1000	+	9	53	0.1698	1.769e-21	2.335e-19	Alu	ENSG00000143398.21	""	TE
chr1	110364568	110364569	del:chr1:110364568:+	1000	+	10	96	0.1042	1.86e-21	2.36e-19	Alu	ENSG00000224699.13	LAMTOR5-AS1	TE
chr1	151208768	151208769	del:chr1:151208768:+	1000	+	9	54	0.1667	2.122e-21	2.662e-19	Alu	ENSG00000143398.21	""	TE
chr1	182855276	182855277	del:chr1:182855276:+	1000	+	9	56	0.1607	3.021e-21	3.747e-19	Deep intronic	ENSG00000135829.18	""	Genic
chr1	11274673	11274674	del:chr1:11274673:+	1000	+	7	13	0.5385	3.941e-21	4.783e-19	Alu	ENSG00000120942.14	UBIAD1	TE
chr1	214617538	214617539	del:chr1:214617538:+	1000	+	7	13	0.5385	3.941e-21	4.783e-19	Deep intronic	ENSG00000117724.16	""	Genic
chr1	52855193	52855194	del:chr1:52855193:+	1000	+	6	6	1	5.482e-21	6.442e-19	LINE	ENSG00000203995.11	ZYG11A	TE
chr1	52855194	52855195	del:chr1:52855194:+	1000	+	6	6	1	5.482e-21	6.442e-19	LINE	ENSG00000203995.11	ZYG11A	TE
chr1	162796021	162796022	del:chr1:162796021:+	1000	+	6	6	1	5.482e-21	6.442e-19	3'UTR-distal	ENSG00000132196.17	""	Genic
chr1	11274672	11274673	del:chr1:11274672:+	1000	+	7	14	0.5	7.879e-21	9.164e-19	Alu	ENSG00000120942.14	UBIAD1	TE
chr1	167788933	167788934	del:chr1:167788933:+	1000	+	11	184	0.0598	1.012e-20	1.165e-18	3'UTR	ENSG00000197965.13	""	Genic
chr1	113099304	113099305	del:chr1:113099304:+	1000	+	8	34	0.2353	1.738e-20	1.98e-18	Alu	ENSG00000198799.13	""	TE
chr1	11274671	11274672	del:chr1:11274671:+	1000	+	7	16	0.4375	2.625e-20	2.93e-18	Alu	ENSG00000120942.14	UBIAD1	TE
chr1	28737991	28737992	del:chr1:28737991:+	1000	+	7	16	0.4375	2.625e-20	2.93e-18	First intron	ENSG00000198492.17	""	Genic
chr1	52855195	52855196	del:chr1:52855195:+	1000	+	6	7	0.8571	3.836e-20	3.824e-18	LINE	ENSG00000203995.11	ZYG11A	TE
chr1	52855196	52855197	del:chr1:52855196:+	1000	+	6	7	0.8571	3.836e-20	3.824e-18	LINE	ENSG00000203995.11	ZYG11A	TE
chr1	52855197	52855198	del:chr1:52855197:+	1000	+	6	7	0.8571	3.836e-20	3.824e-18	LINE	ENSG00000203995.11	ZYG11A	TE
chr1	52855198	52855199	del:chr1:52855198:+	1000	+	6	7	0.8571	3.836e-20	3.824e-18	LINE	ENSG00000203995.11	ZYG11A	TE
chr1	52855199	52855200	del:chr1:52855199:+	1000	+	6	7	0.8571	3.836e-20	3.824e-18	LINE	ENSG00000203995.11	ZYG11A	TE
chr1	52855200	52855201	del:chr1:52855200:+	1000	+	6	7	0.8571	3.836e-20	3.824e-18	LINE	ENSG00000203995.11	ZYG11A	TE
chr1	52855201	52855202	del:chr1:52855201:+	1000	+	6	7	0.8571	3.836e-20	3.824e-18	LINE	ENSG00000203995.11	ZYG11A	TE
chr1	52855202	52855203	del:chr1:52855202:+	1000	+	6	7	0.8571	3.836e-20	3.824e-18	LINE	ENSG00000203995.11	ZYG11A	TE
chr1	52855203	52855204	del:chr1:52855203:+	1000	+	6	7	0.8571	3.836e-20	3.824e-18	LINE	ENSG00000203995.11	ZYG11A	TE
chr1	65311289	65311290	del:chr1:65311289:+	1000	+	8	37	0.2162	3.691e-20	3.824e-18	Alu	ENSG00000116675.16	DNAJC6	TE
chr1	65311290	65311291	del:chr1:65311290:+	1000	+	8	37	0.2162	3.691e-20	3.824e-18	Alu	ENSG00000116675.16	DNAJC6	TE
chr1	65311291	65311292	del:chr1:65311291:+	1000	+	8	37	0.2162	3.691e-20	3.824e-18	Alu	ENSG00000116675.16	DNAJC6	TE
chr1	28737992	28737993	del:chr1:28737992:+	1000	+	7	17	0.4118	4.46e-20	4.407e-18	First intron	ENSG00000198492.17	""	Genic
chr1	65311287	65311288	del:chr1:65311287:+	1000	+	8	38	0.2105	4.674e-20	4.578e-18	Alu	ENSG00000116675.16	DNAJC6	TE
chr1	90030877	90030878	del:chr1:90030877:+	1000	+	8	40	0.2	7.345e-20	7.131e-18	3'UTR	ENSG00000162664.18	""	Genic
chr1	9614417	9614418	del:chr1:9614417:+	1000	+	9	81	0.1111	1.03e-19	9.918e-18	3'UTR	ENSG00000188807.14	""	Genic
chr1	65311286	65311287	del:chr1:65311286:+	1000	+	8	42	0.1905	1.126e-19	1.075e-17	Alu	ENSG00000116675.16	DNAJC6	TE
chr1	65311285	65311286	del:chr1:65311285:+	1000	+	8	44	0.1818	1.69e-19	1.599e-17	Alu	ENSG00000116675.16	DNAJC6	TE
chr1	9614422	9614423	del:chr1:9614422:+	1000	+	9	86	0.1047	1.813e-19	1.701e-17	3'UTR	ENSG00000188807.14	""	Genic
chr1	9614425	9614426	del:chr1:9614425:+	1000	+	9	89	0.1011	2.503e-19	2.329e-17	3'UTR	ENSG00000188807.14	""	Genic
chr1	6583036	6583037	del:chr1:6583036:+	1000	+	9	92	0.0978	3.417e-19	3.153e-17	3'UTR-distal	ENSG00000204859.14	""	Genic
chr1	32333512	32333513	del:chr1:32333512:+	1000	+	7	22	0.3182	3.904e-19	3.573e-17	3'UTR	ENSG00000116478.14	""	Genic
chr1	65271186	65271187	del:chr1:65271186:+	1000	+	6	9	0.6667	4.6e-19	4.142e-17	LINE	ENSG00000116675.16	DNAJC6	TE
chr1	65271187	65271188	del:chr1:65271187:+	1000	+	6	9	0.6667	4.6e-19	4.142e-17	LINE	ENSG00000116675.16	DNAJC6	TE
chr1	151208766	151208767	del:chr1:151208766:+	1000	+	8	52	0.1538	7.155e-19	6.391e-17	Alu	ENSG00000143398.21	""	TE
chr1	32333507	32333508	del:chr1:32333507:+	1000	+	7	24	0.2917	7.917e-19	6.852e-17	3'UTR	ENSG00000116478.14	""	Genic
chr1	32333508	32333509	del:chr1:32333508:+	1000	+	7	24	0.2917	7.917e-19	6.852e-17	3'UTR	ENSG00000116478.14	""	Genic
chr1	32333510	32333511	del:chr1:32333510:+	1000	+	7	24	0.2917	7.917e-19	6.852e-17	3'UTR	ENSG00000116478.14	""	Genic
chr1	32333511	32333512	del:chr1:32333511:+	1000	+	7	24	0.2917	7.917e-19	6.852e-17	3'UTR	ENSG00000116478.14	""	Genic
chr1	32333506	32333507	del:chr1:32333506:+	1000	+	7	25	0.28	1.099e-18	9.44e-17	3'UTR	ENSG00000116478.14	""	Genic
chr1	65271188	65271189	del:chr1:65271188:+	1000	+	6	10	0.6	1.15e-18	9.723e-17	LINE	ENSG00000116675.16	DNAJC6	TE
chr1	203308116	203308117	del:chr1:203308116:+	1000	+	6	10	0.6	1.15e-18	9.723e-17	3'UTR	ENSG00000159388.6	BTG2	Genic
chr1	32333505	32333506	del:chr1:32333505:+	1000	+	7	26	0.2692	1.504e-18	1.253e-16	3'UTR	ENSG00000116478.14	""	Genic
chr1	32333509	32333510	del:chr1:32333509:+	1000	+	7	26	0.2692	1.504e-18	1.253e-16	3'UTR	ENSG00000116478.14	""	Genic
chr1	65311284	65311285	del:chr1:65311284:+	1000	+	8	58	0.1379	1.818e-18	1.504e-16	Alu	ENSG00000116675.16	DNAJC6	TE
chr1	32333504	32333505	del:chr1:32333504:+	1000	+	7	27	0.2593	2.029e-18	1.666e-16	3'UTR	ENSG00000116478.14	""	Genic
chr1	214617534	214617535	del:chr1:214617534:+	1000	+	6	11	0.5455	2.528e-18	2.06e-16	Deep intronic	ENSG00000117724.16	""	Genic
chr1	32333503	32333504	del:chr1:32333503:+	1000	+	7	28	0.25	2.704e-18	2.188e-16	3'UTR	ENSG00000116478.14	""	Genic
chr1	32333502	32333503	del:chr1:32333502:+	1000	+	7	29	0.2414	3.564e-18	2.862e-16	3'UTR	ENSG00000116478.14	""	Genic
chr1	182855271	182855272	del:chr1:182855271:+	1000	+	9	122	0.0738	4.743e-18	3.783e-16	Deep intronic	ENSG00000135829.18	""	Genic
chr1	165835051	165835052	del:chr1:165835051:+	1000	+	8	66	0.1212	5.433e-18	4.302e-16	First intron	ENSG00000143179.17	""	Genic
chr1	62686248	62686249	del:chr1:62686248:+	1000	+	5	5	1	1.305e-17	1.012e-15	Alu	""	""	TE
chr1	162506223	162506224	del:chr1:162506223:+	1000	+	5	5	1	1.305e-17	1.012e-15	Deep intronic	ENSG00000152332.17	""	Genic
chr1	162506224	162506225	del:chr1:162506224:+	1000	+	5	5	1	1.305e-17	1.012e-15	Deep intronic	ENSG00000152332.17	""	Genic
chr1	65311292	65311293	del:chr1:65311292:+	1000	+	7	40	0.175	4.24e-17	3.22e-15	Alu	ENSG00000116675.16	DNAJC6	TE
chr1	90030875	90030876	del:chr1:90030875:+	1000	+	7	40	0.175	4.24e-17	3.22e-15	3'UTR	ENSG00000162664.18	""	Genic
chr1	90030876	90030877	del:chr1:90030876:+	1000	+	7	40	0.175	4.24e-17	3.22e-15	3'UTR	ENSG00000162664.18	""	Genic
chr1	96724313	96724314	del:chr1:96724313:+	1000	+	6	16	0.375	4.374e-17	3.3e-15	Alu	ENSG00000117569.21	""	TE
chr1	154226026	154226027	del:chr1:154226026:+	1000	+	6	17	0.3529	6.757e-17	5.063e-15	Alu	ENSG00000143569.21	""	TE
chr1	11736874	11736875	del:chr1:11736874:+	1000	+	5	6	0.8333	7.83e-17	5.533e-15	First intron	ENSG00000177674.17	""	Genic
chr1	11736875	11736876	del:chr1:11736875:+	1000	+	5	6	0.8333	7.83e-17	5.533e-15	First intron	ENSG00000177674.17	""	Genic
chr1	11736876	11736877	del:chr1:11736876:+	1000	+	5	6	0.8333	7.83e-17	5.533e-15	First intron	ENSG00000177674.17	""	Genic
chr1	11736877	11736878	del:chr1:11736877:+	1000	+	5	6	0.8333	7.83e-17	5.533e-15	First intron	ENSG00000177674.17	""	Genic
chr1	11736878	11736879	del:chr1:11736878:+	1000	+	5	6	0.8333	7.83e-17	5.533e-15	First intron	ENSG00000177674.17	""	Genic
chr1	11736879	11736880	del:chr1:11736879:+	1000	+	5	6	0.8333	7.83e-17	5.533e-15	First intron	ENSG00000177674.17	""	Genic
chr1	35115694	35115695	del:chr1:35115694:+	1000	+	5	6	0.8333	7.83e-17	5.533e-15	3'UTR	ENSG00000197056.13	""	Genic
chr1	44669833	44669834	del:chr1:44669833:+	1000	+	5	6	0.8333	7.83e-17	5.533e-15	Alu	""	""	TE
chr1	211308716	211308717	del:chr1:211308716:+	1000	+	5	6	0.8333	7.83e-17	5.533e-15	Alu	ENSG00000117625.15	""	TE
chr1	96724312	96724313	del:chr1:96724312:+	1000	+	6	18	0.3333	1.013e-16	7.115e-15	Alu	ENSG00000117569.21	""	TE
chr1	28508642	28508643	del:chr1:28508642:+	1000	+	9	174	0.0517	1.245e-16	8.687e-15	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	11274670	11274671	del:chr1:11274670:+	1000	+	6	20	0.3	2.114e-16	1.466e-14	Alu	ENSG00000120942.14	UBIAD1	TE
chr1	198720529	198720530	del:chr1:198720529:+	1000	+	5	7	0.7143	2.74e-16	1.888e-14	Alu	ENSG00000081237.23	""	TE
chr1	202523765	202523766	del:chr1:202523765:+	1000	+	7	52	0.1346	3.029e-16	2.075e-14	Alu	ENSG00000077157.24	""	TE
chr1	151208769	151208770	del:chr1:151208769:+	1000	+	7	54	0.1296	4.007e-16	2.711e-14	Alu	ENSG00000143398.21	""	TE
chr1	151208772	151208773	del:chr1:151208772:+	1000	+	7	54	0.1296	4.007e-16	2.711e-14	Alu	ENSG00000143398.21	""	TE
chr1	151208773	151208774	del:chr1:151208773:+	1000	+	7	55	0.1273	4.589e-16	3.087e-14	Alu	ENSG00000143398.21	""	TE
chr1	28507450	28507451	del:chr1:28507450:+	1000	+	8	113	0.0708	4.756e-16	3.18e-14	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	182855277	182855278	del:chr1:182855277:+	1000	+	7	58	0.1207	6.792e-16	4.514e-14	Deep intronic	ENSG00000135829.18	""	Genic
chr1	45926440	45926441	del:chr1:45926440:+	1000	+	5	8	0.625	7.303e-16	4.677e-14	First intron	ENSG00000086015.24	""	Genic
chr1	65425646	65425647	del:chr1:65425646:+	1000	+	5	8	0.625	7.303e-16	4.677e-14	3'UTR-distal	ENSG00000116678.20	LEPR	Genic
chr1	65425647	65425648	del:chr1:65425647:+	1000	+	5	8	0.625	7.303e-16	4.677e-14	3'UTR-distal	ENSG00000116678.20	LEPR	Genic
chr1	65425648	65425649	del:chr1:65425648:+	1000	+	5	8	0.625	7.303e-16	4.677e-14	3'UTR-distal	ENSG00000116678.20	LEPR	Genic
chr1	198720530	198720531	del:chr1:198720530:+	1000	+	5	8	0.625	7.303e-16	4.677e-14	Alu	ENSG00000081237.23	""	TE
chr1	198720531	198720532	del:chr1:198720531:+	1000	+	5	8	0.625	7.303e-16	4.677e-14	Alu	ENSG00000081237.23	""	TE
chr1	11274669	11274670	del:chr1:11274669:+	1000	+	6	24	0.25	7.33e-16	4.677e-14	Alu	ENSG00000120942.14	UBIAD1	TE
chr1	117102322	117102323	del:chr1:117102322:+	1000	+	6	26	0.2308	1.253e-15	7.772e-14	3'UTR	ENSG00000116830.13	""	Genic
chr1	117102323	117102324	del:chr1:117102323:+	1000	+	6	26	0.2308	1.253e-15	7.772e-14	3'UTR	ENSG00000116830.13	""	Genic
chr1	117102324	117102325	del:chr1:117102324:+	1000	+	6	26	0.2308	1.253e-15	7.772e-14	3'UTR	ENSG00000116830.13	""	Genic
chr1	117102325	117102326	del:chr1:117102325:+	1000	+	6	26	0.2308	1.253e-15	7.772e-14	3'UTR	ENSG00000116830.13	""	Genic
chr1	165835046	165835047	del:chr1:165835046:+	1000	+	7	63	0.1111	1.248e-15	7.772e-14	First intron	ENSG00000143179.17	""	Genic
chr1	117102315	117102316	del:chr1:117102315:+	1000	+	6	27	0.2222	1.61e-15	9.463e-14	3'UTR	ENSG00000116830.13	""	Genic
chr1	117102316	117102317	del:chr1:117102316:+	1000	+	6	27	0.2222	1.61e-15	9.463e-14	3'UTR	ENSG00000116830.13	""	Genic
chr1	117102317	117102318	del:chr1:117102317:+	1000	+	6	27	0.2222	1.61e-15	9.463e-14	3'UTR	ENSG00000116830.13	""	Genic
chr1	117102318	117102319	del:chr1:117102318:+	1000	+	6	27	0.2222	1.61e-15	9.463e-14	3'UTR	ENSG00000116830.13	""	Genic
