chr	start	end	name	score	strand	signal	coverage	fraction	pvalue	qvalue	annotation	gene	external_gene_name	grouped_annotation
chr1	28507509	28507510	trunc:chr1:28507509:+	1000	+	105	764	0.1374	6.369e-51	2.606e-47	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	109100230	109100231	trunc:chr1:109100230:+	1000	+	110	850	0.1294	1.069e-50	4.277e-47	3'UTR-distal	ENSG00000270066.4	""	Genic
chr1	109100377	109100378	trunc:chr1:109100377:+	1000	+	277	4688	0.0591	1.324e-49	5.188e-46	3'UTR-distal	ENSG00000270066.4	""	Genic
chr1	75789487	75789488	trunc:chr1:75789487:+	1000	+	51	140	0.3643	4.586e-48	1.759e-44	First intron	ENSG00000137955.17	""	Genic
chr1	28508633	28508634	trunc:chr1:28508633:+	1000	+	83	524	0.1584	2.005e-45	7.531e-42	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	24672987	24672988	trunc:chr1:24672987:+	1000	+	43	97	0.4433	3.594e-45	1.323e-41	3'UTR	ENSG00000133226.20	""	Genic
chr1	24672671	24672672	trunc:chr1:24672671:+	1000	+	37	63	0.5873	4.952e-45	1.788e-41	3'UTR	ENSG00000133226.20	""	Genic
chr1	146376872	146376873	trunc:chr1:146376872:+	1000	+	35	47	0.7447	1.605e-44	5.683e-41	Other exon	ENSG00000273768.1	RNVU1-29	Genic
chr1	28507216	28507217	trunc:chr1:28507216:+	1000	+	44	111	0.3964	1.232e-43	4.28e-40	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	28506759	28506760	trunc:chr1:28506759:+	1000	+	30	41	0.7317	1.769e-41	6.029e-38	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	36324380	36324381	trunc:chr1:36324380:+	1000	+	27	33	0.8182	7.797e-40	2.61e-36	3'UTR	ENSG00000214193.12	SH3D21	Genic
chr1	75787887	75787888	trunc:chr1:75787887:+	1000	+	35	69	0.5072	8.702e-40	2.861e-36	First intron	ENSG00000137955.17	""	Genic
chr1	28509299	28509300	trunc:chr1:28509299:+	1000	+	42	119	0.3529	3.315e-39	1.071e-35	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	10107588	10107589	trunc:chr1:10107588:+	1000	+	29	42	0.6905	6.829e-39	2.167e-35	Alu	ENSG00000130939.21	""	TE
chr1	30843883	30843884	trunc:chr1:30843883:+	1000	+	27	34	0.7941	3.861e-38	1.205e-34	Other exon	ENSG00000222784.1	RN7SKP91	Genic
chr1	109100228	109100229	trunc:chr1:109100228:+	1000	+	87	731	0.119	1.222e-37	3.748e-34	3'UTR-distal	ENSG00000270066.4	""	Genic
chr1	109100195	109100196	trunc:chr1:109100195:+	1000	+	56	272	0.2059	1.605e-37	4.843e-34	3'UTR-distal	ENSG00000270066.4	""	Genic
chr1	28508635	28508636	trunc:chr1:28508635:+	1000	+	79	607	0.1301	4.759e-37	1.413e-33	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	146376874	146376875	trunc:chr1:146376874:+	1000	+	41	99	0.4141	4.878e-37	1.425e-33	Other exon	ENSG00000273768.1	RNVU1-29	Genic
chr1	213180351	213180352	trunc:chr1:213180351:+	1000	+	28	42	0.6667	6.193e-37	1.781e-33	LINE	ENSG00000136643.13	""	TE
chr1	109100192	109100193	trunc:chr1:109100192:+	1000	+	35	81	0.4321	1.141e-36	3.233e-33	3'UTR-distal	ENSG00000270066.4	""	Genic
chr1	75787922	75787923	trunc:chr1:75787922:+	1000	+	82	676	0.1213	4.1e-36	1.144e-32	First intron	ENSG00000137955.17	""	Genic
chr1	28507212	28507213	trunc:chr1:28507212:+	1000	+	31	60	0.5167	9.373e-36	2.575e-32	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	109100247	109100248	trunc:chr1:109100247:+	1000	+	149	2108	0.0707	1.052e-35	2.849e-32	3'UTR-distal	ENSG00000270066.4	""	Genic
chr1	146035723	146035724	trunc:chr1:146035723:+	1000	+	24	29	0.8276	2.117e-35	5.648e-32	tRNA*	""	""	ncRNA
chr1	28507441	28507442	trunc:chr1:28507441:+	1000	+	77	607	0.1269	2.22e-35	5.839e-32	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	109100191	109100192	trunc:chr1:109100191:+	1000	+	28	46	0.6087	2.89e-35	7.494e-32	3'UTR-distal	ENSG00000270066.4	""	Genic
chr1	92840603	92840604	trunc:chr1:92840603:+	1000	+	35	78	0.4487	3.387e-35	8.66e-32	CDS	ENSG00000122406.15	""	Genic
chr1	145281186	145281187	trunc:chr1:145281186:+	1000	+	32	55	0.5818	3.493e-35	8.808e-32	Other exon	ENSG00000207501.1	RNVU1-14	Genic
chr1	11908195	11908196	trunc:chr1:11908195:+	1000	+	67	464	0.1444	2.696e-34	6.707e-31	Other exon	ENSG00000199347.2	RNU5E-1	Genic
chr1	44775886	44775887	trunc:chr1:44775886:+	1000	+	37	112	0.3304	1.801e-33	4.421e-30	3'UTR-distal	ENSG00000142937.13	""	Genic
chr1	75789490	75789491	trunc:chr1:75789490:+	1000	+	45	193	0.2332	6.064e-33	1.469e-29	First intron	ENSG00000137955.17	""	Genic
chr1	28508580	28508581	trunc:chr1:28508580:+	1000	+	82	752	0.109	8.293e-33	1.983e-29	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	109100274	109100275	trunc:chr1:109100274:+	1000	+	203	3693	0.055	1.095e-32	2.583e-29	3'UTR-distal	ENSG00000270066.4	""	Genic
chr1	11908176	11908177	trunc:chr1:11908176:+	1000	+	31	72	0.4306	1.74e-32	4.056e-29	Other exon	ENSG00000199347.2	RNU5E-1	Genic
chr1	75787094	75787095	trunc:chr1:75787094:+	1000	+	40	148	0.2703	3.402e-32	7.829e-29	First intron	ENSG00000137955.17	""	Genic
chr1	109100453	109100454	trunc:chr1:109100453:+	1000	+	134	1915	0.07	7.305e-32	1.66e-28	3'UTR-distal	ENSG00000270066.4	""	Genic
chr1	28506046	28506047	trunc:chr1:28506046:+	1000	+	25	41	0.6098	1.19e-31	2.672e-28	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	965339	965340	trunc:chr1:965339:+	1000	+	21	26	0.8077	1.493e-31	3.312e-28	3'UTR	ENSG00000187961.16	""	Genic
chr1	24672986	24672987	trunc:chr1:24672986:+	1000	+	27	54	0.5	9.312e-31	2.041e-27	3'UTR	ENSG00000133226.20	""	Genic
chr1	16740584	16740585	trunc:chr1:16740584:+	1000	+	35	87	0.4023	1.409e-30	3.052e-27	Other exon	ENSG00000207389.1	RNU1-4	Genic
chr1	75789500	75789501	trunc:chr1:75789500:+	1000	+	62	463	0.1339	3.932e-30	8.417e-27	First intron	ENSG00000137955.17	""	Genic
chr1	35921300	35921301	trunc:chr1:35921300:+	1000	+	23	36	0.6389	6.765e-30	1.431e-26	3'UTR	ENSG00000092847.15	""	Genic
chr1	44778058	44778059	trunc:chr1:44778058:+	1000	+	41	180	0.2278	1.046e-29	2.187e-26	CDS	ENSG00000142937.13	""	Genic
chr1	75787907	75787908	trunc:chr1:75787907:+	1000	+	45	227	0.1982	1.081e-29	2.235e-26	First intron	ENSG00000137955.17	""	Genic
chr1	109100252	109100253	trunc:chr1:109100252:+	1000	+	145	2298	0.0631	1.119e-29	2.289e-26	3'UTR-distal	ENSG00000270066.4	""	Genic
chr1	28508651	28508652	trunc:chr1:28508651:+	1000	+	68	576	0.1181	1.49e-29	3.015e-26	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	65261964	65261965	trunc:chr1:65261964:+	1000	+	23	37	0.6216	1.614e-29	3.231e-26	LINE	""	""	TE
chr1	92840748	92840749	trunc:chr1:92840748:+	1000	+	40	152	0.2632	2.58e-29	5.108e-26	Proximal intronic	ENSG00000122406.15	""	Genic
chr1	28507472	28507473	trunc:chr1:28507472:+	1000	+	84	890	0.0944	4.076e-29	7.982e-26	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	28507473	28507474	trunc:chr1:28507473:+	1000	+	88	979	0.0899	6.807e-29	1.319e-25	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	145281189	145281190	trunc:chr1:145281189:+	1000	+	47	206	0.2282	1.938e-28	3.717e-25	Other exon	ENSG00000207501.1	RNVU1-14	Genic
chr1	110372757	110372758	trunc:chr1:110372757:+	1000	+	23	40	0.575	2.367e-28	4.493e-25	Deep intronic	ENSG00000224699.13	LAMTOR5-AS1	Genic
chr1	92841766	92841767	trunc:chr1:92841766:+	1000	+	43	253	0.17	3.734e-28	7.015e-25	CDS	ENSG00000122406.15	""	Genic
chr1	11908152	11908153	trunc:chr1:11908152:+	1000	+	22	37	0.5946	1.326e-27	2.466e-24	Other exon	ENSG00000199347.2	RNU5E-1	Genic
chr1	203308626	203308627	trunc:chr1:203308626:+	1000	+	23	44	0.5227	4.035e-27	7.428e-24	3'UTR	ENSG00000159388.6	BTG2	Genic
chr1	52871510	52871511	trunc:chr1:52871510:+	1000	+	22	39	0.5641	7.469e-27	1.361e-23	Alu	ENSG00000203995.11	ZYG11A	TE
chr1	44776490	44776491	trunc:chr1:44776490:+	1000	+	26	64	0.4062	9.853e-27	1.778e-23	3'UTR-distal	ENSG00000142937.13	""	Genic
chr1	1478172	1478173	trunc:chr1:1478172:+	1000	+	22	40	0.55	1.003e-26	1.792e-23	3'UTR-distal	ENSG00000160072.21	""	Genic
chr1	206705207	206705208	trunc:chr1:206705207:+	1000	+	20	30	0.6667	1.081e-26	1.913e-23	First intron	ENSG00000162889.12	""	Genic
chr1	109100429	109100430	trunc:chr1:109100429:+	1000	+	161	2911	0.0553	1.408e-26	2.468e-23	3'UTR-distal	ENSG00000270066.4	""	Genic
chr1	11908192	11908193	trunc:chr1:11908192:+	1000	+	48	308	0.1558	1.515e-26	2.632e-23	Other exon	ENSG00000199347.2	RNU5E-1	Genic
chr1	16740581	16740582	trunc:chr1:16740581:+	1000	+	23	37	0.6216	2.454e-26	4.222e-23	Other exon	ENSG00000207389.1	RNU1-4	Genic
chr1	44777752	44777753	trunc:chr1:44777752:+	1000	+	45	271	0.1661	2.927e-26	4.99e-23	3'UTR-distal	ENSG00000142937.13	""	Genic
chr1	145281188	145281189	trunc:chr1:145281188:+	1000	+	40	159	0.2516	3.515e-26	5.937e-23	Other exon	ENSG00000207501.1	RNVU1-14	Genic
chr1	161612710	161612711	trunc:chr1:161612710:+	1000	+	17	20	0.85	4.175e-26	6.988e-23	Deep intronic	""	""	Genic
chr1	109100492	109100493	trunc:chr1:109100492:+	1000	+	127	2028	0.0626	6.303e-26	1.045e-22	3'UTR-distal	ENSG00000270066.4	""	Genic
chr1	28508920	28508921	trunc:chr1:28508920:+	1000	+	28	84	0.3333	7.421e-26	1.22e-22	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	28506210	28506211	trunc:chr1:28506210:+	1000	+	19	28	0.6786	9.912e-26	1.601e-22	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	150550373	150550374	trunc:chr1:150550373:+	1000	+	32	121	0.2645	9.849e-26	1.601e-22	First intron	ENSG00000143382.17	""	Genic
chr1	44777750	44777751	trunc:chr1:44777750:+	1000	+	41	225	0.1822	1.099e-25	1.76e-22	3'UTR-distal	ENSG00000142937.13	""	Genic
chr1	28509417	28509418	trunc:chr1:28509417:+	1000	+	23	49	0.4694	1.211e-25	1.921e-22	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	11908193	11908194	trunc:chr1:11908193:+	1000	+	50	357	0.1401	2.075e-25	3.264e-22	Other exon	ENSG00000199347.2	RNU5E-1	Genic
chr1	207785788	207785789	trunc:chr1:207785788:+	1000	+	17	21	0.8095	2.486e-25	3.849e-22	Deep intronic	ENSG00000117335.22	""	Genic
chr1	109100474	109100475	trunc:chr1:109100474:+	1000	+	145	2545	0.057	2.488e-25	3.849e-22	3'UTR-distal	ENSG00000270066.4	""	Genic
chr1	28899142	28899143	trunc:chr1:28899142:+	1000	+	16	18	0.8889	2.629e-25	4.034e-22	First intron	ENSG00000159023.24	""	Genic
chr1	109100227	109100228	trunc:chr1:109100227:+	1000	+	66	648	0.1019	4.165e-25	6.337e-22	3'UTR-distal	ENSG00000270066.4	""	Genic
chr1	92841764	92841765	trunc:chr1:92841764:+	1000	+	23	59	0.3898	8.55e-25	1.29e-21	Proximal intronic	ENSG00000122406.15	""	Genic
chr1	44778056	44778057	trunc:chr1:44778056:+	1000	+	32	133	0.2406	2.472e-24	3.7e-21	CDS	ENSG00000142937.13	""	Genic
chr1	75787914	75787915	trunc:chr1:75787914:+	1000	+	55	468	0.1175	4.058e-24	6.025e-21	First intron	ENSG00000137955.17	""	Genic
chr1	43361125	43361126	trunc:chr1:43361125:+	1000	+	23	56	0.4107	5.356e-24	7.887e-21	3'UTR-distal	ENSG00000117399.15	""	Genic
chr1	44778407	44778408	trunc:chr1:44778407:+	1000	+	25	71	0.3521	6.49e-24	9.482e-21	Proximal intronic	ENSG00000142937.13	""	Genic
chr1	28507443	28507444	trunc:chr1:28507443:+	1000	+	66	691	0.0955	1.574e-23	2.282e-20	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	26473474	26473475	trunc:chr1:26473474:+	1000	+	24	66	0.3636	1.985e-23	2.855e-20	3'UTR-distal	ENSG00000198830.14	""	Genic
chr1	109100196	109100197	trunc:chr1:109100196:+	1000	+	45	317	0.142	2.033e-23	2.901e-20	3'UTR-distal	ENSG00000270066.4	""	Genic
chr1	42696272	42696273	trunc:chr1:42696272:+	1000	+	17	25	0.68	2.774e-23	3.928e-20	CDS	ENSG00000065978.20	""	Genic
chr1	154259725	154259726	trunc:chr1:154259725:+	1000	+	15	18	0.8333	6.392e-23	8.983e-20	Proximal intronic	ENSG00000143569.21	""	Genic
chr1	109100503	109100504	trunc:chr1:109100503:+	1000	+	91	1280	0.0711	1.144e-22	1.596e-19	3'UTR-distal	ENSG00000270066.4	""	Genic
chr1	92841762	92841763	trunc:chr1:92841762:+	1000	+	17	29	0.5862	1.247e-22	1.726e-19	Proximal intronic	ENSG00000122406.15	""	Genic
chr1	28508922	28508923	trunc:chr1:28508922:+	1000	+	35	187	0.1872	1.362e-22	1.871e-19	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	109100452	109100453	trunc:chr1:109100452:+	1000	+	112	1819	0.0616	1.665e-22	2.271e-19	3'UTR-distal	ENSG00000270066.4	""	Genic
chr1	28507388	28507389	trunc:chr1:28507388:+	1000	+	66	743	0.0888	7.951e-22	1.076e-18	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	36322103	36322104	trunc:chr1:36322103:+	1000	+	21	52	0.4038	8.505e-22	1.143e-18	3'UTR	ENSG00000214193.12	SH3D21	Genic
chr1	150550358	150550359	trunc:chr1:150550358:+	1000	+	19	40	0.475	1.527e-21	2.038e-18	First intron	ENSG00000143382.17	""	Genic
chr1	28509113	28509114	trunc:chr1:28509113:+	1000	+	17	29	0.5862	1.547e-21	2.049e-18	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	100046238	100046239	trunc:chr1:100046238:+	1000	+	14	17	0.8235	1.894e-21	2.491e-18	Alu	ENSG00000156875.15	""	TE
chr1	1478173	1478174	trunc:chr1:1478173:+	1000	+	22	62	0.3548	1.942e-21	2.535e-18	3'UTR-distal	ENSG00000160072.21	""	Genic
chr1	226976265	226976266	trunc:chr1:226976265:+	1000	+	39	265	0.1472	4.938e-21	6.402e-18	Deep intronic	ENSG00000163050.19	""	Genic
chr1	28509114	28509115	trunc:chr1:28509114:+	1000	+	20	49	0.4082	5.735e-21	7.383e-18	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	28893888	28893889	trunc:chr1:28893888:+	1000	+	18	36	0.5	5.831e-21	7.455e-18	First intron	ENSG00000159023.24	""	Genic
chr1	161532157	161532158	trunc:chr1:161532157:+	1000	+	18	37	0.4865	6.76e-21	8.582e-18	3'UTR-distal	ENSG00000273112.1	""	Genic
chr1	204551482	204551483	trunc:chr1:204551482:+	1000	+	12	12	1	7.72e-21	9.734e-18	3'UTR	ENSG00000198625.16	""	Genic
chr1	11908204	11908205	trunc:chr1:11908204:+	1000	+	60	647	0.0927	9.044e-21	1.133e-17	Other exon	ENSG00000199347.2	RNU5E-1	Genic
chr1	32171248	32171249	trunc:chr1:32171248:+	1000	+	14	18	0.7778	9.366e-21	1.157e-17	3'UTR	ENSG00000025800.14	KPNA6	Genic
chr1	11997704	11997705	trunc:chr1:11997704:+	1000	+	19	43	0.4419	9.356e-21	1.157e-17	Proximal intronic	ENSG00000116688.19	""	Genic
chr1	28507240	28507241	trunc:chr1:28507240:+	1000	+	33	186	0.1774	1.231e-20	1.511e-17	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	28509300	28509301	trunc:chr1:28509300:+	1000	+	30	148	0.2027	1.245e-20	1.518e-17	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	24672988	24672989	trunc:chr1:24672988:+	1000	+	28	125	0.224	1.526e-20	1.848e-17	3'UTR	ENSG00000133226.20	""	Genic
chr1	146376877	146376878	trunc:chr1:146376877:+	1000	+	49	344	0.1424	1.895e-20	2.28e-17	Other exon	ENSG00000273768.1	RNVU1-29	Genic
chr1	75787902	75787903	trunc:chr1:75787902:+	1000	+	31	163	0.1902	2.137e-20	2.555e-17	First intron	ENSG00000137955.17	""	Genic
chr1	28508634	28508635	trunc:chr1:28508634:+	1000	+	54	542	0.0996	2.202e-20	2.615e-17	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	168004973	168004974	trunc:chr1:168004973:+	1000	+	17	33	0.5152	2.383e-20	2.813e-17	Proximal intronic	ENSG00000143164.17	""	Genic
chr1	35883820	35883821	trunc:chr1:35883820:+	1000	+	19	45	0.4222	2.411e-20	2.827e-17	First intron	ENSG00000092847.15	""	Genic
chr1	24672984	24672985	trunc:chr1:24672984:+	1000	+	14	19	0.7368	4.457e-20	5.193e-17	3'UTR	ENSG00000133226.20	""	Genic
chr1	44777657	44777658	trunc:chr1:44777657:+	1000	+	30	157	0.1911	7.776e-20	9.003e-17	3'UTR-distal	ENSG00000142937.13	""	Genic
chr1	28888463	28888464	trunc:chr1:28888463:+	1000	+	24	90	0.2667	8.583e-20	9.876e-17	First intron	ENSG00000159023.24	""	Genic
chr1	146038079	146038080	trunc:chr1:146038079:+	1000	+	12	12	1	9.317e-20	1.065e-16	tRNA*	""	""	ncRNA
chr1	204553206	204553207	trunc:chr1:204553206:+	1000	+	18	41	0.439	1.05e-19	1.193e-16	3'UTR	ENSG00000198625.16	""	Genic
chr1	230120149	230120150	trunc:chr1:230120149:+	1000	+	13	16	0.8125	1.097e-19	1.239e-16	First intron	ENSG00000143641.11	""	Genic
chr1	6235797	6235798	trunc:chr1:6235797:+	1000	+	17	17	1	1.156e-19	1.29e-16	TSS-proximal	""	""	Genic
chr1	104381689	104381690	trunc:chr1:104381689:+	1000	+	12	13	0.9231	1.15e-19	1.29e-16	LTR/ERV	""	""	TE
chr1	226976376	226976377	trunc:chr1:226976376:+	1000	+	14	20	0.7	1.39e-19	1.542e-16	Deep intronic	ENSG00000163050.19	""	Genic
chr1	46310293	46310294	trunc:chr1:46310293:+	1000	+	27	96	0.2812	1.408e-19	1.552e-16	CDS	ENSG00000173660.13	""	Genic
chr1	226975638	226975639	trunc:chr1:226975638:+	1000	+	25	102	0.2451	1.463e-19	1.603e-16	Deep intronic	ENSG00000163050.19	""	Genic
chr1	36321940	36321941	trunc:chr1:36321940:+	1000	+	39	291	0.134	1.523e-19	1.659e-16	3'UTR	ENSG00000214193.12	SH3D21	Genic
chr1	226975916	226975917	trunc:chr1:226975916:+	1000	+	28	138	0.2029	2.379e-19	2.576e-16	Deep intronic	ENSG00000163050.19	""	Genic
chr1	28508700	28508701	trunc:chr1:28508700:+	1000	+	37	266	0.1391	3.209e-19	3.455e-16	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	27834513	27834514	trunc:chr1:27834513:+	1000	+	20	59	0.339	3.232e-19	3.459e-16	Deep intronic	ENSG00000117751.19	""	Genic
chr1	75789497	75789498	trunc:chr1:75789497:+	1000	+	40	316	0.1266	3.849e-19	4.096e-16	First intron	ENSG00000137955.17	""	Genic
chr1	28507508	28507509	trunc:chr1:28507508:+	1000	+	58	664	0.0873	4.828e-19	5.108e-16	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	211260761	211260762	trunc:chr1:211260761:+	1000	+	18	44	0.4091	4.886e-19	5.14e-16	First intron	ENSG00000117625.15	""	Genic
chr1	42693658	42693659	trunc:chr1:42693658:+	1000	+	17	38	0.4474	5.69e-19	5.952e-16	Proximal intronic	ENSG00000065978.20	""	Genic
chr1	44775577	44775578	trunc:chr1:44775577:+	1000	+	12	14	0.8571	7.78e-19	8.092e-16	3'UTR-distal	ENSG00000142937.13	""	Genic
