chr	start	end	name	score	strand	signal	coverage	fraction	pvalue	qvalue	annotation	gene	external_gene_name	grouped_annotation
chr1	23787720	23787721	del:chr1:23787720:+	1000	+	74	154	0.4805	5.348e-201	5.329e-198	3'UTR	ENSG00000057757.11	""	Genic
chr1	161518677	161518678	del:chr1:161518677:+	1000	+	93	982	0.0947	4.927e-177	4.721e-174	3'UTR	ENSG00000143226.17	""	Genic
chr1	167788936	167788937	del:chr1:167788936:+	1000	+	81	677	0.1196	4.397e-163	4.056e-160	3'UTR	ENSG00000197965.13	""	Genic
chr1	161518675	161518676	del:chr1:161518675:+	1000	+	86	1001	0.0859	4.671e-160	4.156e-157	3'UTR	ENSG00000143226.17	""	Genic
chr1	161518676	161518677	del:chr1:161518676:+	1000	+	80	993	0.0806	1.061e-146	9.112e-144	3'UTR	ENSG00000143226.17	""	Genic
chr1	222733147	222733148	del:chr1:222733147:+	1000	+	66	535	0.1234	3.777e-134	3.137e-131	3'UTR	ENSG00000162819.13	""	Genic
chr1	32680512	32680513	del:chr1:32680512:+	1000	+	55	330	0.1667	8.238e-120	6.62e-117	3'UTR	ENSG00000162521.19	RBBP4	Genic
chr1	32680357	32680358	del:chr1:32680357:+	1000	+	46	216	0.213	6.867e-106	5.346e-103	3'UTR	ENSG00000162521.19	RBBP4	Genic
chr1	66957631	66957632	del:chr1:66957631:+	1000	+	32	35	0.9143	5.116e-103	3.862e-100	Deep intronic	ENSG00000198160.15	MIER1	Genic
chr1	32171277	32171278	del:chr1:32171277:+	1000	+	47	511	0.092	9.911e-90	7.262e-87	3'UTR	ENSG00000025800.14	KPNA6	Genic
chr1	161518674	161518675	del:chr1:161518674:+	1000	+	54	1014	0.0533	1.22e-89	8.686e-87	3'UTR	ENSG00000143226.17	""	Genic
chr1	32171276	32171277	del:chr1:32171276:+	1000	+	46	517	0.089	3.625e-87	2.508e-84	3'UTR	ENSG00000025800.14	KPNA6	Genic
chr1	151696713	151696714	del:chr1:151696713:+	1000	+	39	232	0.1681	1.309e-85	8.813e-83	3'UTR	ENSG00000143376.15	""	Genic
chr1	151696715	151696716	del:chr1:151696715:+	1000	+	38	221	0.1719	7.289e-84	4.778e-81	3'UTR	ENSG00000143376.15	""	Genic
chr1	151696712	151696713	del:chr1:151696712:+	1000	+	38	233	0.1631	6.501e-83	4.152e-80	3'UTR	ENSG00000143376.15	""	Genic
chr1	32171275	32171276	del:chr1:32171275:+	1000	+	44	526	0.0837	3.163e-82	1.97e-79	3'UTR	ENSG00000025800.14	KPNA6	Genic
chr1	32171278	32171279	del:chr1:32171278:+	1000	+	43	511	0.0841	1.64e-80	9.966e-78	3'UTR	ENSG00000025800.14	KPNA6	Genic
chr1	151696711	151696712	del:chr1:151696711:+	1000	+	37	239	0.1548	7.215e-80	4.28e-77	3'UTR	ENSG00000143376.15	""	Genic
chr1	32171280	32171281	del:chr1:32171280:+	1000	+	42	502	0.0837	1.435e-78	8.311e-76	3'UTR	ENSG00000025800.14	KPNA6	Genic
chr1	151696714	151696715	del:chr1:151696714:+	1000	+	36	224	0.1607	2.181e-78	1.235e-75	3'UTR	ENSG00000143376.15	""	Genic
chr1	29061642	29061643	del:chr1:29061642:+	1000	+	28	56	0.5	1.084e-77	5.999e-75	Alu	ENSG00000159023.24	""	TE
chr1	151696710	151696711	del:chr1:151696710:+	1000	+	36	241	0.1494	3.759e-77	2.036e-74	3'UTR	ENSG00000143376.15	""	Genic
chr1	75791850	75791851	del:chr1:75791850:+	1000	+	25	33	0.7576	1.759e-76	9.325e-74	Deep intronic	ENSG00000137955.17	""	Genic
chr1	32171279	32171280	del:chr1:32171279:+	1000	+	41	503	0.0815	2.942e-76	1.527e-73	3'UTR	ENSG00000025800.14	KPNA6	Genic
chr1	29061643	29061644	del:chr1:29061643:+	1000	+	27	54	0.5	5.71e-75	2.903e-72	Alu	ENSG00000159023.24	""	TE
chr1	167788921	167788922	del:chr1:167788921:+	1000	+	43	682	0.063	5.926e-75	2.952e-72	3'UTR	ENSG00000197965.13	""	Genic
chr1	29061644	29061645	del:chr1:29061644:+	1000	+	26	53	0.4906	5.908e-72	2.886e-69	Alu	ENSG00000159023.24	""	TE
chr1	26475247	26475248	del:chr1:26475247:+	1000	+	37	440	0.0841	1.678e-69	8.04e-67	3'UTR	ENSG00000198830.14	""	Genic
chr1	154254645	154254646	del:chr1:154254645:+	1000	+	23	33	0.697	5.018e-69	2.358e-66	Proximal intronic	ENSG00000143569.21	""	Genic
chr1	29061645	29061646	del:chr1:29061645:+	1000	+	25	52	0.4808	5.998e-69	2.717e-66	Alu	ENSG00000159023.24	""	TE
chr1	29061646	29061647	del:chr1:29061646:+	1000	+	25	52	0.4808	5.998e-69	2.717e-66	Alu	ENSG00000159023.24	""	TE
chr1	29061641	29061642	del:chr1:29061641:+	1000	+	25	56	0.4464	6.988e-68	3.109e-65	Alu	ENSG00000159023.24	""	TE
chr1	154254643	154254644	del:chr1:154254643:+	1000	+	22	29	0.7586	1.753e-67	7.53e-65	Proximal intronic	ENSG00000143569.21	""	Genic
chr1	154254644	154254645	del:chr1:154254644:+	1000	+	22	29	0.7586	1.753e-67	7.53e-65	Proximal intronic	ENSG00000143569.21	""	Genic
chr1	9614422	9614423	del:chr1:9614422:+	1000	+	31	222	0.1396	1.092e-65	4.61e-63	3'UTR	ENSG00000188807.14	""	Genic
chr1	9614421	9614422	del:chr1:9614421:+	1000	+	31	224	0.1384	1.47e-65	6.104e-63	3'UTR	ENSG00000188807.14	""	Genic
chr1	32172495	32172496	del:chr1:32172495:+	1000	+	24	58	0.4138	3.324e-64	1.358e-61	3'UTR	ENSG00000025800.14	KPNA6	Genic
chr1	9614423	9614424	del:chr1:9614423:+	1000	+	30	221	0.1357	3.155e-63	1.248e-60	3'UTR	ENSG00000188807.14	""	Genic
chr1	9614424	9614425	del:chr1:9614424:+	1000	+	30	221	0.1357	3.155e-63	1.248e-60	3'UTR	ENSG00000188807.14	""	Genic
chr1	204551105	204551106	del:chr1:204551105:+	1000	+	30	263	0.1141	8.058e-61	3.136e-58	3'UTR	ENSG00000198625.16	""	Genic
chr1	36062227	36062228	del:chr1:36062227:+	1000	+	25	103	0.2427	6.915e-60	2.65e-57	3'UTR	ENSG00000126070.21	""	Genic
chr1	9614420	9614421	del:chr1:9614420:+	1000	+	28	222	0.1261	3.625e-58	1.368e-55	3'UTR	ENSG00000188807.14	""	Genic
chr1	9614419	9614420	del:chr1:9614419:+	1000	+	28	223	0.1256	4.144e-58	1.541e-55	3'UTR	ENSG00000188807.14	""	Genic
chr1	204551106	204551107	del:chr1:204551106:+	1000	+	28	255	0.1098	2.196e-56	8.046e-54	3'UTR	ENSG00000198625.16	""	Genic
chr1	151696716	151696717	del:chr1:151696716:+	1000	+	27	220	0.1227	8.31e-56	3e-53	3'UTR	ENSG00000143376.15	""	Genic
chr1	9614418	9614419	del:chr1:9614418:+	1000	+	27	223	0.1211	1.225e-55	4.358e-53	3'UTR	ENSG00000188807.14	""	Genic
chr1	32171281	32171282	del:chr1:32171281:+	1000	+	31	504	0.0615	3.67e-54	1.287e-51	3'UTR	ENSG00000025800.14	KPNA6	Genic
chr1	110361755	110361756	del:chr1:110361755:+	1000	+	17	20	0.85	4.868e-54	1.684e-51	First intron	ENSG00000224699.13	LAMTOR5-AS1	Genic
chr1	204551107	204551108	del:chr1:204551107:+	1000	+	27	256	0.1055	6.234e-54	2.127e-51	3'UTR	ENSG00000198625.16	""	Genic
chr1	32171274	32171275	del:chr1:32171274:+	1000	+	31	559	0.0555	9.747e-53	3.281e-50	3'UTR	ENSG00000025800.14	KPNA6	Genic
chr1	225035298	225035299	del:chr1:225035298:+	1000	+	17	22	0.7727	1.123e-52	3.588e-50	LINE	ENSG00000185842.16	DNAH14	TE
chr1	225035299	225035300	del:chr1:225035299:+	1000	+	17	22	0.7727	1.123e-52	3.588e-50	LINE	ENSG00000185842.16	DNAH14	TE
chr1	225035300	225035301	del:chr1:225035300:+	1000	+	17	22	0.7727	1.123e-52	3.588e-50	LINE	ENSG00000185842.16	DNAH14	TE
chr1	225035301	225035302	del:chr1:225035301:+	1000	+	17	22	0.7727	1.123e-52	3.588e-50	LINE	ENSG00000185842.16	DNAH14	TE
chr1	150345082	150345083	del:chr1:150345082:+	1000	+	18	30	0.6	1.777e-52	5.535e-50	Deep intronic	ENSG00000117360.14	""	Genic
chr1	150345083	150345084	del:chr1:150345083:+	1000	+	18	30	0.6	1.777e-52	5.535e-50	Deep intronic	ENSG00000117360.14	""	Genic
chr1	151696709	151696710	del:chr1:151696709:+	1000	+	26	243	0.107	3.652e-52	1.123e-49	3'UTR	ENSG00000143376.15	""	Genic
chr1	36062226	36062227	del:chr1:36062226:+	1000	+	22	103	0.2136	1.65e-51	5.012e-49	3'UTR	ENSG00000126070.21	""	Genic
chr1	9614417	9614418	del:chr1:9614417:+	1000	+	25	220	0.1136	6.599e-51	1.981e-48	3'UTR	ENSG00000188807.14	""	Genic
chr1	9614425	9614426	del:chr1:9614425:+	1000	+	25	222	0.1126	8.377e-51	2.484e-48	3'UTR	ENSG00000188807.14	""	Genic
chr1	100467434	100467435	del:chr1:100467434:+	1000	+	15	17	0.8824	2.488e-48	7.291e-46	Deep intronic	ENSG00000079335.22	""	Genic
chr1	29108622	29108623	del:chr1:29108622:+	1000	+	17	33	0.5152	4.953e-48	1.435e-45	Alu	ENSG00000159023.24	""	TE
chr1	222733138	222733139	del:chr1:222733138:+	1000	+	28	504	0.0556	8.177e-48	2.341e-45	3'UTR	ENSG00000162819.13	""	Genic
chr1	29108620	29108621	del:chr1:29108620:+	1000	+	17	34	0.5	9.901e-48	2.771e-45	Alu	ENSG00000159023.24	""	TE
chr1	29108621	29108622	del:chr1:29108621:+	1000	+	17	34	0.5	9.901e-48	2.771e-45	Alu	ENSG00000159023.24	""	TE
chr1	204551104	204551105	del:chr1:204551104:+	1000	+	24	265	0.0906	1.865e-46	5.161e-44	3'UTR	ENSG00000198625.16	""	Genic
chr1	10180703	10180704	del:chr1:10180703:+	1000	+	17	39	0.4359	2.16e-46	5.724e-44	3'UTR	ENSG00000130939.21	""	Genic
chr1	10180704	10180705	del:chr1:10180704:+	1000	+	17	39	0.4359	2.16e-46	5.724e-44	3'UTR	ENSG00000130939.21	""	Genic
chr1	10180705	10180706	del:chr1:10180705:+	1000	+	17	39	0.4359	2.16e-46	5.724e-44	3'UTR	ENSG00000130939.21	""	Genic
chr1	10180706	10180707	del:chr1:10180706:+	1000	+	17	39	0.4359	2.16e-46	5.724e-44	3'UTR	ENSG00000130939.21	""	Genic
chr1	10180702	10180703	del:chr1:10180702:+	1000	+	17	40	0.425	3.754e-46	9.642e-44	3'UTR	ENSG00000130939.21	""	Genic
chr1	10180707	10180708	del:chr1:10180707:+	1000	+	17	40	0.425	3.754e-46	9.642e-44	3'UTR	ENSG00000130939.21	""	Genic
chr1	10180708	10180709	del:chr1:10180708:+	1000	+	17	40	0.425	3.754e-46	9.642e-44	3'UTR	ENSG00000130939.21	""	Genic
chr1	36062229	36062230	del:chr1:36062229:+	1000	+	20	103	0.1942	4.792e-46	1.218e-43	3'UTR	ENSG00000126070.21	""	Genic
chr1	36062228	36062229	del:chr1:36062228:+	1000	+	20	105	0.1905	7.322e-46	1.842e-43	3'UTR	ENSG00000126070.21	""	Genic
chr1	29108623	29108624	del:chr1:29108623:+	1000	+	16	33	0.4848	1.024e-44	2.552e-42	Alu	ENSG00000159023.24	""	TE
chr1	90031621	90031622	del:chr1:90031621:+	1000	+	18	67	0.2687	1.892e-44	4.667e-42	3'UTR	ENSG00000162664.18	""	Genic
chr1	32680358	32680359	del:chr1:32680358:+	1000	+	22	211	0.1043	4.026e-44	9.833e-42	3'UTR	ENSG00000162521.19	RBBP4	Genic
chr1	193085445	193085446	del:chr1:193085445:+	1000	+	19	99	0.1919	1.032e-43	2.495e-41	3'UTR	ENSG00000116747.14	""	Genic
chr1	65539124	65539125	del:chr1:65539124:+	1000	+	16	38	0.4211	1.948e-43	4.666e-41	LINE	ENSG00000116678.20	LEPR	TE
chr1	204551102	204551103	del:chr1:204551102:+	1000	+	22	266	0.0827	8.162e-42	1.936e-39	3'UTR	ENSG00000198625.16	""	Genic
chr1	36305004	36305005	del:chr1:36305004:+	1000	+	16	47	0.3404	1.311e-41	3.082e-39	3'UTR	ENSG00000054118.16	""	Genic
chr1	90031622	90031623	del:chr1:90031622:+	1000	+	17	67	0.2537	1.409e-41	3.28e-39	3'UTR	ENSG00000162664.18	""	Genic
chr1	90031620	90031621	del:chr1:90031620:+	1000	+	17	70	0.2429	3.288e-41	7.584e-39	3'UTR	ENSG00000162664.18	""	Genic
chr1	183524146	183524147	del:chr1:183524146:+	1000	+	15	34	0.4412	3.369e-41	7.699e-39	Alu	ENSG00000116698.23	""	TE
chr1	24672963	24672964	del:chr1:24672963:+	1000	+	23	354	0.065	3.689e-41	8.354e-39	3'UTR	ENSG00000133226.20	""	Genic
chr1	65604408	65604409	del:chr1:65604408:+	1000	+	20	180	0.1111	7.851e-41	1.762e-38	Alu	ENSG00000116678.20	LEPR	TE
chr1	183524144	183524145	del:chr1:183524144:+	1000	+	15	37	0.4054	1.697e-40	3.775e-38	Alu	ENSG00000116698.23	""	TE
chr1	204551103	204551104	del:chr1:204551103:+	1000	+	21	266	0.0789	1.516e-39	3.343e-37	3'UTR	ENSG00000198625.16	""	Genic
chr1	24672964	24672965	del:chr1:24672964:+	1000	+	22	359	0.0613	7.25e-39	1.584e-36	3'UTR	ENSG00000133226.20	""	Genic
chr1	24672965	24672966	del:chr1:24672965:+	1000	+	22	365	0.0603	1.053e-38	2.28e-36	3'UTR	ENSG00000133226.20	""	Genic
chr1	93126481	93126482	del:chr1:93126481:+	1000	+	12	14	0.8571	1.475e-38	2.963e-36	Deep intronic	ENSG00000143033.19	""	Genic
chr1	93847609	93847610	del:chr1:93847609:+	1000	+	12	14	0.8571	1.475e-38	2.963e-36	tRNA*	ENSG00000260464.1	""	ncRNA
chr1	93847610	93847611	del:chr1:93847610:+	1000	+	12	14	0.8571	1.475e-38	2.963e-36	tRNA*	ENSG00000260464.1	""	ncRNA
chr1	93847611	93847612	del:chr1:93847611:+	1000	+	12	14	0.8571	1.475e-38	2.963e-36	tRNA*	ENSG00000260464.1	""	ncRNA
chr1	93847612	93847613	del:chr1:93847612:+	1000	+	12	14	0.8571	1.475e-38	2.963e-36	tRNA*	ENSG00000260464.1	""	ncRNA
chr1	93847613	93847614	del:chr1:93847613:+	1000	+	12	14	0.8571	1.475e-38	2.963e-36	tRNA*	ENSG00000260464.1	""	ncRNA
chr1	93847614	93847615	del:chr1:93847614:+	1000	+	12	14	0.8571	1.475e-38	2.963e-36	tRNA*	ENSG00000260464.1	""	ncRNA
chr1	93847615	93847616	del:chr1:93847615:+	1000	+	12	14	0.8571	1.475e-38	2.963e-36	tRNA*	ENSG00000260464.1	""	ncRNA
chr1	93847616	93847617	del:chr1:93847616:+	1000	+	12	14	0.8571	1.475e-38	2.963e-36	tRNA*	ENSG00000260464.1	""	ncRNA
chr1	24672966	24672967	del:chr1:24672966:+	1000	+	22	377	0.0584	2.178e-38	4.34e-36	3'UTR	ENSG00000133226.20	""	Genic
chr1	29108624	29108625	del:chr1:29108624:+	1000	+	14	33	0.4242	3.076e-38	6.081e-36	Alu	ENSG00000159023.24	""	TE
chr1	202523765	202523766	del:chr1:202523765:+	1000	+	13	22	0.5909	3.884e-38	7.618e-36	Alu	ENSG00000077157.24	""	TE
chr1	90031619	90031620	del:chr1:90031619:+	1000	+	16	74	0.2162	5.796e-38	1.128e-35	3'UTR	ENSG00000162664.18	""	Genic
chr1	36062225	36062226	del:chr1:36062225:+	1000	+	17	105	0.1619	6.733e-38	1.3e-35	3'UTR	ENSG00000126070.21	""	Genic
chr1	90031618	90031619	del:chr1:90031618:+	1000	+	16	75	0.2133	7.365e-38	1.411e-35	3'UTR	ENSG00000162664.18	""	Genic
chr1	183524145	183524146	del:chr1:183524145:+	1000	+	14	36	0.3889	1.424e-37	2.708e-35	Alu	ENSG00000116698.23	""	TE
chr1	93847617	93847618	del:chr1:93847617:+	1000	+	12	16	0.75	2.947e-37	5.52e-35	tRNA*	ENSG00000260464.1	""	ncRNA
chr1	93847618	93847619	del:chr1:93847618:+	1000	+	12	16	0.75	2.947e-37	5.52e-35	tRNA*	ENSG00000260464.1	""	ncRNA
chr1	29108619	29108620	del:chr1:29108619:+	1000	+	14	38	0.3684	3.624e-37	6.737e-35	Alu	ENSG00000159023.24	""	TE
chr1	36056806	36056807	del:chr1:36056806:+	1000	+	18	158	0.1139	4.167e-37	7.689e-35	3'UTR	ENSG00000126070.21	""	Genic
chr1	10180709	10180710	del:chr1:10180709:+	1000	+	14	40	0.35	8.69e-37	1.58e-34	3'UTR	ENSG00000130939.21	""	Genic
chr1	67261413	67261414	del:chr1:67261413:+	1000	+	14	40	0.35	8.69e-37	1.58e-34	3'UTR-distal	""	""	Genic
chr1	90031623	90031624	del:chr1:90031623:+	1000	+	15	63	0.2381	2.188e-36	3.95e-34	3'UTR	ENSG00000162664.18	""	Genic
chr1	93847619	93847620	del:chr1:93847619:+	1000	+	12	18	0.6667	3.004e-36	5.383e-34	tRNA*	ENSG00000260464.1	""	ncRNA
chr1	180177882	180177883	del:chr1:180177882:+	1000	+	11	12	0.9167	4.027e-36	6.966e-34	Satellite/LC	ENSG00000116260.17	QSOX1	TE
chr1	180177883	180177884	del:chr1:180177883:+	1000	+	11	12	0.9167	4.027e-36	6.966e-34	Satellite/LC	ENSG00000116260.17	QSOX1	TE
chr1	180177884	180177885	del:chr1:180177884:+	1000	+	11	12	0.9167	4.027e-36	6.966e-34	Satellite/LC	ENSG00000116260.17	QSOX1	TE
chr1	180177885	180177886	del:chr1:180177885:+	1000	+	11	12	0.9167	4.027e-36	6.966e-34	Satellite/LC	ENSG00000116260.17	QSOX1	TE
chr1	65604409	65604410	del:chr1:65604409:+	1000	+	18	178	0.1011	3.967e-36	6.966e-34	Alu	ENSG00000116678.20	LEPR	TE
chr1	108638140	108638141	del:chr1:108638140:+	1000	+	20	312	0.0641	7.112e-36	1.222e-33	3'UTR	ENSG00000162636.17	""	Genic
chr1	167788879	167788880	del:chr1:167788879:+	1000	+	12	19	0.6316	8.149e-36	1.381e-33	3'UTR	ENSG00000197965.13	""	Genic
chr1	167788880	167788881	del:chr1:167788880:+	1000	+	12	19	0.6316	8.149e-36	1.381e-33	3'UTR	ENSG00000197965.13	""	Genic
chr1	162526275	162526276	del:chr1:162526275:+	1000	+	13	31	0.4194	1.604e-35	2.7e-33	3'UTR	ENSG00000152332.17	""	Genic
chr1	180177886	180177887	del:chr1:180177886:+	1000	+	11	13	0.8462	2.616e-35	4.374e-33	Satellite/LC	ENSG00000116260.17	QSOX1	TE
chr1	161167630	161167631	del:chr1:161167630:+	1000	+	13	34	0.3824	7.207e-35	1.197e-32	3'UTR-distal	ENSG00000143224.19	""	Genic
chr1	65414593	65414594	del:chr1:65414593:+	1000	+	15	79	0.1899	9.589e-35	1.582e-32	3'UTR	ENSG00000116675.16	DNAJC6	Genic
chr1	161167629	161167630	del:chr1:161167629:+	1000	+	13	35	0.3714	1.146e-34	1.866e-32	3'UTR-distal	ENSG00000143224.19	""	Genic
chr1	183524147	183524148	del:chr1:183524147:+	1000	+	13	35	0.3714	1.146e-34	1.866e-32	Alu	ENSG00000116698.23	""	TE
chr1	36056805	36056806	del:chr1:36056805:+	1000	+	17	161	0.1056	1.539e-34	2.49e-32	3'UTR	ENSG00000126070.21	""	Genic
chr1	161167628	161167629	del:chr1:161167628:+	1000	+	13	36	0.3611	1.793e-34	2.882e-32	3'UTR-distal	ENSG00000143224.19	""	Genic
chr1	36056804	36056805	del:chr1:36056804:+	1000	+	17	164	0.1037	2.139e-34	3.416e-32	3'UTR	ENSG00000126070.21	""	Genic
chr1	161167627	161167628	del:chr1:161167627:+	1000	+	13	37	0.3514	2.763e-34	4.356e-32	3'UTR-distal	ENSG00000143224.19	""	Genic
chr1	183524143	183524144	del:chr1:183524143:+	1000	+	13	37	0.3514	2.763e-34	4.356e-32	Alu	ENSG00000116698.23	""	TE
chr1	32050575	32050576	del:chr1:32050575:+	1000	+	16	123	0.1301	3.989e-34	6.249e-32	3'UTR-distal	""	""	Genic
chr1	183491498	183491499	del:chr1:183491498:+	1000	+	12	24	0.5	4.363e-34	6.71e-32	First intron	ENSG00000116698.23	""	Genic
chr1	183491499	183491500	del:chr1:183491499:+	1000	+	12	24	0.5	4.363e-34	6.71e-32	First intron	ENSG00000116698.23	""	Genic
chr1	183491500	183491501	del:chr1:183491500:+	1000	+	12	24	0.5	4.363e-34	6.71e-32	First intron	ENSG00000116698.23	""	Genic
chr1	10180710	10180711	del:chr1:10180710:+	1000	+	13	39	0.3333	6.294e-34	9.619e-32	3'UTR	ENSG00000130939.21	""	Genic
chr1	10180701	10180702	del:chr1:10180701:+	1000	+	13	40	0.325	9.32e-34	1.416e-31	3'UTR	ENSG00000130939.21	""	Genic
chr1	29108618	29108619	del:chr1:29108618:+	1000	+	13	42	0.3095	1.975e-33	2.981e-31	Alu	ENSG00000159023.24	""	TE
chr1	52890672	52890673	del:chr1:52890672:+	1000	+	11	17	0.6471	4.144e-33	6.181e-31	Alu	ENSG00000203995.11	ZYG11A	TE
chr1	52890673	52890674	del:chr1:52890673:+	1000	+	11	17	0.6471	4.144e-33	6.181e-31	Alu	ENSG00000203995.11	ZYG11A	TE
chr1	65274667	65274668	del:chr1:65274667:+	1000	+	10	11	0.9091	7.638e-33	1.133e-30	LINE	ENSG00000116675.16	DNAJC6	TE
chr1	36056807	36056808	del:chr1:36056807:+	1000	+	16	157	0.1019	2.451e-32	3.613e-30	3'UTR	ENSG00000126070.21	""	Genic
chr1	65274665	65274666	del:chr1:65274665:+	1000	+	10	12	0.8333	4.581e-32	6.521e-30	LINE	ENSG00000116675.16	DNAJC6	TE
chr1	65274666	65274667	del:chr1:65274666:+	1000	+	10	12	0.8333	4.581e-32	6.521e-30	LINE	ENSG00000116675.16	DNAJC6	TE
chr1	110368844	110368845	del:chr1:110368844:+	1000	+	10	12	0.8333	4.581e-32	6.521e-30	First intron	ENSG00000224699.13	LAMTOR5-AS1	Genic
chr1	212875141	212875142	del:chr1:212875141:+	1000	+	10	12	0.8333	4.581e-32	6.521e-30	LINE	ENSG00000162769.14	""	TE
chr1	212875142	212875143	del:chr1:212875142:+	1000	+	10	12	0.8333	4.581e-32	6.521e-30	LINE	ENSG00000162769.14	""	TE
chr1	223997362	223997363	del:chr1:223997362:+	1000	+	10	12	0.8333	4.581e-32	6.521e-30	First intron	ENSG00000185495.11	SEPTIN7P13	Genic
chr1	44778720	44778721	del:chr1:44778720:+	1000	+	14	80	0.175	5.546e-32	7.85e-30	3'UTR	ENSG00000142937.13	""	Genic
chr1	36056803	36056804	del:chr1:36056803:+	1000	+	16	167	0.0958	6.881e-32	9.684e-30	3'UTR	ENSG00000126070.21	""	Genic
chr1	32050576	32050577	del:chr1:32050576:+	1000	+	15	120	0.125	8.259e-32	1.156e-29	3'UTR-distal	""	""	Genic
chr1	155727021	155727022	del:chr1:155727021:+	1000	+	14	83	0.1687	9.713e-32	1.352e-29	Satellite/LC	ENSG00000132676.17	""	TE
chr1	161518841	161518842	del:chr1:161518841:+	1000	+	17	233	0.073	1.053e-31	1.457e-29	3'UTR	ENSG00000143226.17	""	Genic
chr1	32050574	32050575	del:chr1:32050574:+	1000	+	15	124	0.121	1.39e-31	1.913e-29	3'UTR-distal	""	""	Genic
chr1	32050573	32050574	del:chr1:32050573:+	1000	+	15	126	0.119	1.792e-31	2.452e-29	3'UTR-distal	""	""	Genic
chr1	32172496	32172497	del:chr1:32172496:+	1000	+	13	59	0.2203	3.108e-31	4.231e-29	3'UTR	ENSG00000025800.14	KPNA6	Genic
chr1	161167626	161167627	del:chr1:161167626:+	1000	+	12	38	0.3158	4.342e-31	5.846e-29	3'UTR-distal	ENSG00000143224.19	""	Genic
chr1	183524142	183524143	del:chr1:183524142:+	1000	+	12	38	0.3158	4.342e-31	5.846e-29	Alu	ENSG00000116698.23	""	TE
chr1	183491495	183491496	del:chr1:183491495:+	1000	+	11	24	0.4583	8.331e-31	1.104e-28	First intron	ENSG00000116698.23	""	Genic
chr1	183491496	183491497	del:chr1:183491496:+	1000	+	11	24	0.4583	8.331e-31	1.104e-28	First intron	ENSG00000116698.23	""	Genic
