chr	start	end	name	score	strand	signal	coverage	fraction	pvalue	qvalue	annotation	gene	external_gene_name	grouped_annotation
chr1	109100195	109100196	trunc:chr1:109100195:+	1000	+	164	822	0.1995	4.706e-103	6.254e-99	3'UTR-distal	ENSG00000270066.4	""	Genic
chr1	28648598	28648599	trunc:chr1:28648598:+	1000	+	63	65	0.9692	3.091e-102	4.02e-98	Other exon	ENSG00000229388.2	TAF12-DT	Genic
chr1	28506759	28506760	trunc:chr1:28506759:+	1000	+	106	278	0.3813	7.672e-100	9.77e-96	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	29061593	29061594	trunc:chr1:29061593:+	1000	+	140	590	0.2373	1.711e-99	2.135e-95	Satellite/LC	ENSG00000159023.24	""	TE
chr1	32171248	32171249	trunc:chr1:32171248:+	1000	+	90	180	0.5	1.235e-98	1.51e-94	3'UTR	ENSG00000025800.14	KPNA6	Genic
chr1	112670379	112670380	trunc:chr1:112670379:+	1000	+	125	443	0.2822	1.516e-98	1.817e-94	3'UTR	ENSG00000116489.14	""	Genic
chr1	29047262	29047263	trunc:chr1:29047262:+	1000	+	69	86	0.8023	3.872e-98	4.551e-94	Alu	ENSG00000159023.24	""	TE
chr1	28507240	28507241	trunc:chr1:28507240:+	1000	+	102	270	0.3778	1.192e-95	1.375e-91	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	155314200	155314201	trunc:chr1:155314200:+	1000	+	105	306	0.3431	4.577e-93	5.181e-89	Alu	ENSG00000160752.16	""	TE
chr1	110364514	110364515	trunc:chr1:110364514:+	1000	+	74	118	0.6271	3.957e-92	4.398e-88	Alu	ENSG00000224699.13	LAMTOR5-AS1	TE
chr1	35921300	35921301	trunc:chr1:35921300:+	1000	+	81	153	0.5294	2.249e-91	2.454e-87	3'UTR	ENSG00000092847.15	""	Genic
chr1	193089820	193089821	trunc:chr1:193089820:+	1000	+	103	316	0.3259	1.194e-88	1.281e-84	3'UTR	ENSG00000116747.14	""	Genic
chr1	32680372	32680373	trunc:chr1:32680372:+	1000	+	85	188	0.4521	4.197e-88	4.423e-84	3'UTR	ENSG00000162521.19	RBBP4	Genic
chr1	182806855	182806856	trunc:chr1:182806855:+	1000	+	57	63	0.9048	1.239e-87	1.284e-83	Alu	ENSG00000135838.15	""	TE
chr1	28508183	28508184	trunc:chr1:28508183:+	1000	+	89	235	0.3787	8.406e-84	8.564e-80	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	29061281	29061282	trunc:chr1:29061281:+	1000	+	70	120	0.5833	2.969e-83	2.975e-79	Alu	ENSG00000159023.24	""	TE
chr1	28508321	28508322	trunc:chr1:28508321:+	1000	+	95	292	0.3253	5.169e-82	5.097e-78	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	28507615	28507616	trunc:chr1:28507615:+	1000	+	128	632	0.2025	1.234e-81	1.197e-77	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	26713371	26713372	trunc:chr1:26713371:+	1000	+	60	81	0.7407	1.353e-81	1.292e-77	Alu	ENSG00000117713.22	ARID1A	TE
chr1	110343602	110343603	trunc:chr1:110343602:+	1000	+	63	94	0.6702	6.192e-81	5.823e-77	First intron	ENSG00000162775.17	RBM15	Genic
chr1	65435546	65435547	trunc:chr1:65435546:+	1000	+	73	145	0.5034	2.666e-80	2.469e-76	3'UTR	ENSG00000116678.20	LEPR	Genic
chr1	28507451	28507452	trunc:chr1:28507451:+	1000	+	80	191	0.4188	9.176e-80	8.371e-76	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	36056754	36056755	trunc:chr1:36056754:+	1000	+	75	162	0.463	5.376e-79	4.833e-75	3'UTR	ENSG00000126070.21	""	Genic
chr1	203811831	203811832	trunc:chr1:203811831:+	1000	+	53	62	0.8548	1.367e-78	1.211e-74	Alu	ENSG00000058673.17	ZC3H11A	TE
chr1	28506758	28506759	trunc:chr1:28506758:+	1000	+	77	178	0.4326	3.493e-78	3.05e-74	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	28508920	28508921	trunc:chr1:28508920:+	1000	+	105	413	0.2542	4.666e-78	4.017e-74	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	10115179	10115180	trunc:chr1:10115179:+	1000	+	48	50	0.96	4.833e-77	4.103e-73	Alu	ENSG00000130939.21	""	TE
chr1	146376875	146376876	trunc:chr1:146376875:+	1000	+	55	68	0.8088	1.211e-75	1.014e-71	Other exon	ENSG00000273768.1	RNVU1-29	Genic
chr1	29061590	29061591	trunc:chr1:29061590:+	1000	+	66	123	0.5366	1.298e-75	1.072e-71	Satellite/LC	ENSG00000159023.24	""	TE
chr1	109100332	109100333	trunc:chr1:109100332:+	1000	+	135	801	0.1685	2.033e-75	1.657e-71	3'UTR-distal	ENSG00000270066.4	""	Genic
chr1	32680371	32680372	trunc:chr1:32680371:+	1000	+	62	103	0.6019	2.857e-75	2.298e-71	3'UTR	ENSG00000162521.19	RBBP4	Genic
chr1	193088188	193088189	trunc:chr1:193088188:+	1000	+	80	221	0.362	1.787e-73	1.419e-69	3'UTR	ENSG00000116747.14	""	Genic
chr1	28508377	28508378	trunc:chr1:28508377:+	1000	+	103	440	0.2341	1.049e-72	8.224e-69	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	171520816	171520817	trunc:chr1:171520816:+	1000	+	45	47	0.9574	1.355e-72	1.048e-68	Alu	ENSG00000117523.18	PRRC2C	TE
chr1	28506045	28506046	trunc:chr1:28506045:+	1000	+	94	353	0.2663	4.237e-72	3.238e-68	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	65003952	65003953	trunc:chr1:65003952:+	1000	+	52	69	0.7536	1.476e-71	1.114e-67	Alu	""	""	TE
chr1	171498001	171498002	trunc:chr1:171498001:+	1000	+	47	54	0.8704	1.056e-70	7.868e-67	Alu	ENSG00000117523.18	PRRC2C	TE
chr1	65003953	65003954	trunc:chr1:65003953:+	1000	+	65	134	0.4851	2.766e-70	2.037e-66	Alu	""	""	TE
chr1	161518623	161518624	trunc:chr1:161518623:+	1000	+	49	63	0.7778	5.715e-69	4.159e-65	3'UTR	ENSG00000143226.17	""	Genic
chr1	65311236	65311237	trunc:chr1:65311236:+	1000	+	47	57	0.8246	8.506e-69	6.117e-65	Alu	ENSG00000116675.16	DNAJC6	TE
chr1	28648599	28648600	trunc:chr1:28648599:+	1000	+	63	128	0.4922	8.997e-69	6.395e-65	Other exon	ENSG00000229388.2	TAF12-DT	Genic
chr1	36056753	36056754	trunc:chr1:36056753:+	1000	+	55	87	0.6322	9.185e-69	6.454e-65	3'UTR	ENSG00000126070.21	""	Genic
chr1	193088189	193088190	trunc:chr1:193088189:+	1000	+	86	307	0.2801	5.374e-68	3.733e-64	3'UTR	ENSG00000116747.14	""	Genic
chr1	629927	629928	trunc:chr1:629927:+	1000	+	127	799	0.1589	1.108e-67	7.607e-64	Other exon	ENSG00000225630.1	MTND2P28	Genic
chr1	35903019	35903020	trunc:chr1:35903019:+	1000	+	65	145	0.4483	2.227e-67	1.513e-63	Alu	ENSG00000092847.15	""	TE
chr1	44753982	44753983	trunc:chr1:44753982:+	1000	+	84	298	0.2819	8.252e-67	5.543e-63	Satellite/LC	ENSG00000142945.14	""	TE
chr1	219180009	219180010	trunc:chr1:219180009:+	1000	+	64	141	0.4539	1e-66	6.647e-63	Alu	ENSG00000143353.13	""	TE
chr1	167237792	167237793	trunc:chr1:167237792:+	1000	+	46	56	0.8214	1.038e-66	6.824e-63	Alu	ENSG00000143190.24	""	TE
chr1	26689388	26689389	trunc:chr1:26689388:+	1000	+	39	39	1	1.199e-65	7.799e-62	Alu	ENSG00000299849.1	""	TE
chr1	65275910	65275911	trunc:chr1:65275910:+	1000	+	66	163	0.4049	2.873e-65	1.849e-61	Alu	ENSG00000116675.16	DNAJC6	TE
chr1	193089819	193089820	trunc:chr1:193089819:+	1000	+	73	213	0.3427	3.579e-65	2.279e-61	3'UTR	ENSG00000116747.14	""	Genic
chr1	3835403	3835404	trunc:chr1:3835403:+	1000	+	52	84	0.619	1.728e-64	1.089e-60	Alu	""	""	TE
chr1	28506043	28506044	trunc:chr1:28506043:+	1000	+	72	210	0.3429	1.815e-64	1.132e-60	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	11908176	11908177	trunc:chr1:11908176:+	1000	+	98	467	0.2099	4.462e-64	2.755e-60	Other exon	ENSG00000199347.2	RNU5E-1	Genic
chr1	28507362	28507363	trunc:chr1:28507362:+	1000	+	66	168	0.3929	7.424e-64	4.538e-60	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	89907205	89907206	trunc:chr1:89907205:+	1000	+	53	90	0.5889	7.749e-64	4.69e-60	Alu	ENSG00000171492.15	""	TE
chr1	151399564	151399565	trunc:chr1:151399564:+	1000	+	44	53	0.8302	9.197e-64	5.511e-60	5'UTR	ENSG00000159377.12	""	Genic
chr1	161167580	161167581	trunc:chr1:161167580:+	1000	+	72	218	0.3303	2.312e-63	1.372e-59	3'UTR-distal	ENSG00000143224.19	""	Genic
chr1	28509293	28509294	trunc:chr1:28509293:+	1000	+	85	337	0.2522	3.206e-63	1.885e-59	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	15890575	15890576	trunc:chr1:15890575:+	1000	+	41	46	0.8913	5.203e-63	3.029e-59	Alu	ENSG00000065526.13	SPEN	TE
chr1	32171249	32171250	trunc:chr1:32171249:+	1000	+	76	257	0.2957	1.351e-62	7.788e-59	3'UTR	ENSG00000025800.14	KPNA6	Genic
chr1	112670380	112670381	trunc:chr1:112670380:+	1000	+	102	545	0.1872	8.136e-62	4.648e-58	3'UTR	ENSG00000116489.14	""	Genic
chr1	44753978	44753979	trunc:chr1:44753978:+	1000	+	55	108	0.5093	2.454e-61	1.389e-57	Satellite/LC	ENSG00000142945.14	""	TE
chr1	10502809	10502810	trunc:chr1:10502809:+	1000	+	38	40	0.95	5.392e-61	3.024e-57	Alu	ENSG00000142655.14	""	TE
chr1	156216438	156216439	trunc:chr1:156216438:+	1000	+	37	38	0.9737	1.741e-60	9.674e-57	3'UTR-distal	ENSG00000160783.20	""	Genic
chr1	203801833	203801834	trunc:chr1:203801833:+	1000	+	45	63	0.7143	2.34e-60	1.289e-56	3'UTR	ENSG00000058673.17	ZC3H11A	Genic
chr1	204551482	204551483	trunc:chr1:204551482:+	1000	+	45	63	0.7143	2.441e-60	1.332e-56	3'UTR	ENSG00000198625.16	""	Genic
chr1	46312105	46312106	trunc:chr1:46312105:+	1000	+	40	47	0.8511	3.236e-60	1.75e-56	Alu	ENSG00000173660.13	""	TE
chr1	161600449	161600450	trunc:chr1:161600449:+	1000	+	57	129	0.4419	1.055e-59	5.658e-56	Alu	ENSG00000273112.1	""	TE
chr1	28506213	28506214	trunc:chr1:28506213:+	1000	+	124	902	0.1375	4.83e-59	2.567e-55	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	28511992	28511993	trunc:chr1:28511992:+	1000	+	60	152	0.3947	2.354e-58	1.24e-54	Alu	ENSG00000180198.18	""	TE
chr1	28509299	28509300	trunc:chr1:28509299:+	1000	+	98	543	0.1805	4.747e-58	2.48e-54	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	28508322	28508323	trunc:chr1:28508322:+	1000	+	83	366	0.2268	9.552e-58	4.948e-54	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	207329621	207329622	trunc:chr1:207329621:+	1000	+	35	36	0.9722	2.027e-57	1.041e-53	Alu	ENSG00000196352.19	""	TE
chr1	28507617	28507618	trunc:chr1:28507617:+	1000	+	117	824	0.142	2.504e-57	1.275e-53	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	204553206	204553207	trunc:chr1:204553206:+	1000	+	63	184	0.3424	1.763e-56	8.905e-53	3'UTR	ENSG00000198625.16	""	Genic
chr1	109100192	109100193	trunc:chr1:109100192:+	1000	+	68	228	0.2982	2.424e-56	1.214e-52	3'UTR-distal	ENSG00000270066.4	""	Genic
chr1	26708298	26708299	trunc:chr1:26708298:+	1000	+	55	128	0.4297	4.159e-56	2.067e-52	Alu	ENSG00000117713.22	ARID1A	TE
chr1	168007984	168007985	trunc:chr1:168007984:+	1000	+	33	33	1	1.124e-55	5.542e-52	Satellite/LC	ENSG00000143164.17	""	TE
chr1	92840717	92840718	trunc:chr1:92840717:+	1000	+	37	42	0.881	1.827e-55	8.935e-52	Proximal intronic	ENSG00000122406.15	""	Genic
chr1	28509216	28509217	trunc:chr1:28509216:+	1000	+	97	568	0.1708	3.319e-55	1.61e-51	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	241850853	241850854	trunc:chr1:241850853:+	1000	+	42	61	0.6885	4.634e-55	2.23e-51	Alu	ENSG00000174371.18	""	TE
chr1	150929389	150929390	trunc:chr1:150929389:+	1000	+	35	38	0.9211	4.81e-55	2.297e-51	Alu	ENSG00000143379.14	""	TE
chr1	109100310	109100311	trunc:chr1:109100310:+	1000	+	79	355	0.2225	2.057e-54	9.748e-51	3'UTR-distal	ENSG00000270066.4	""	Genic
chr1	633983	633984	trunc:chr1:633983:+	1000	+	34	37	0.9189	1.719e-53	8.082e-50	Other exon	ENSG00000248527.1	MTATP6P1	Genic
chr1	26776288	26776289	trunc:chr1:26776288:+	1000	+	34	37	0.9189	3.098e-53	1.439e-49	Alu	ENSG00000117713.22	ARID1A	TE
chr1	236898413	236898414	trunc:chr1:236898413:+	1000	+	42	66	0.6364	3.107e-53	1.439e-49	3'UTR	ENSG00000116984.16	""	Genic
chr1	161600448	161600449	trunc:chr1:161600448:+	1000	+	43	72	0.5972	4.558e-53	2.095e-49	Alu	ENSG00000273112.1	""	TE
chr1	112630357	112630358	trunc:chr1:112630357:+	1000	+	38	51	0.7451	2.257e-52	1.03e-48	Alu	ENSG00000116489.14	""	TE
chr1	167967734	167967735	trunc:chr1:167967734:+	1000	+	51	117	0.4359	2.907e-52	1.316e-48	Satellite/LC	ENSG00000143164.17	""	TE
chr1	237603160	237603161	trunc:chr1:237603160:+	1000	+	53	130	0.4077	2.934e-52	1.319e-48	Deep intronic	ENSG00000198626.19	RYR2	Genic
chr1	632649	632650	trunc:chr1:632649:+	1000	+	45	85	0.5294	3.108e-52	1.387e-48	TSS-proximal	""	""	Genic
chr1	629928	629929	trunc:chr1:629928:+	1000	+	117	916	0.1277	3.214e-52	1.424e-48	Other exon	ENSG00000225630.1	MTND2P28	Genic
chr1	20114639	20114640	trunc:chr1:20114639:+	1000	+	56	76	0.7368	3.845e-52	1.691e-48	Deep intronic	""	""	Genic
chr1	23041452	23041453	trunc:chr1:23041452:+	1000	+	39	55	0.7091	4.171e-52	1.821e-48	Alu	ENSG00000004487.19	""	TE
chr1	28648667	28648668	trunc:chr1:28648667:+	1000	+	60	187	0.3209	5.621e-52	2.437e-48	Other exon	ENSG00000229388.2	TAF12-DT	Genic
chr1	32328325	32328326	trunc:chr1:32328325:+	1000	+	40	61	0.6557	1.354e-51	5.827e-48	Alu	ENSG00000116478.14	""	TE
chr1	162590936	162590937	trunc:chr1:162590936:+	1000	+	41	65	0.6308	1.476e-51	6.309e-48	Alu	ENSG00000117143.15	""	TE
chr1	161167577	161167578	trunc:chr1:161167577:+	1000	+	43	75	0.5733	1.491e-51	6.331e-48	3'UTR-distal	ENSG00000143224.19	""	Genic
chr1	36056752	36056753	trunc:chr1:36056752:+	1000	+	31	32	0.9688	7.975e-51	3.362e-47	3'UTR	ENSG00000126070.21	""	Genic
chr1	167788889	167788890	trunc:chr1:167788889:+	1000	+	42	73	0.5753	8.698e-51	3.642e-47	3'UTR	ENSG00000197965.13	""	Genic
chr1	65435545	65435546	trunc:chr1:65435545:+	1000	+	42	72	0.5833	1.288e-50	5.355e-47	3'UTR	ENSG00000116678.20	LEPR	Genic
chr1	40198316	40198317	trunc:chr1:40198316:+	1000	+	34	40	0.85	1.412e-50	5.831e-47	Alu	ENSG00000117000.9	RLF	TE
chr1	213193270	213193271	trunc:chr1:213193270:+	1000	+	45	88	0.5114	1.426e-50	5.85e-47	Alu	ENSG00000136643.13	""	TE
chr1	28509418	28509419	trunc:chr1:28509418:+	1000	+	62	215	0.2884	1.72e-50	7.008e-47	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	225785695	225785696	trunc:chr1:225785695:+	1000	+	35	44	0.7955	3.026e-50	1.225e-46	Alu	ENSG00000143742.15	""	TE
chr1	633988	633989	trunc:chr1:633988:+	1000	+	55	158	0.3481	4.038e-50	1.624e-46	Other exon	ENSG00000248527.1	MTATP6P1	Genic
chr1	32678600	32678601	trunc:chr1:32678600:+	1000	+	40	64	0.625	5.174e-50	2.067e-46	Satellite/LC	ENSG00000162521.19	RBBP4	TE
chr1	212072774	212072775	trunc:chr1:212072774:+	1000	+	34	41	0.8293	5.665e-50	2.249e-46	Alu	ENSG00000143476.19	""	TE
chr1	45605788	45605789	trunc:chr1:45605788:+	1000	+	34	41	0.8293	5.93e-50	2.339e-46	Alu	ENSG00000132780.18	""	TE
chr1	11024289	11024290	trunc:chr1:11024289:+	1000	+	44	85	0.5176	9.076e-50	3.556e-46	3'UTR	ENSG00000120948.20	""	Genic
chr1	211263833	211263834	trunc:chr1:211263833:+	1000	+	37	52	0.7115	1.167e-49	4.542e-46	Alu	ENSG00000117625.15	""	TE
chr1	28648824	28648825	trunc:chr1:28648824:+	1000	+	35	45	0.7778	1.527e-49	5.908e-46	Deep intronic	""	""	Genic
chr1	42702173	42702174	trunc:chr1:42702173:+	1000	+	52	139	0.3741	2.914e-49	1.12e-45	3'UTR	ENSG00000065978.20	""	Genic
chr1	28509130	28509131	trunc:chr1:28509130:+	1000	+	78	400	0.195	3.631e-49	1.387e-45	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	198705431	198705432	trunc:chr1:198705431:+	1000	+	34	42	0.8095	4.619e-49	1.754e-45	Alu	ENSG00000081237.23	""	TE
chr1	204533794	204533795	trunc:chr1:204533794:+	1000	+	48	112	0.4286	5.511e-49	2.08e-45	Alu	ENSG00000198625.16	""	TE
chr1	146345100	146345101	trunc:chr1:146345100:+	1000	+	29	29	1	6.026e-49	2.26e-45	Alu	ENSG00000276509.2	""	TE
chr1	629905	629906	trunc:chr1:629905:+	1000	+	40	67	0.597	7.277e-49	2.712e-45	Other exon	ENSG00000225630.1	MTND2P28	Genic
chr1	32196005	32196006	trunc:chr1:32196005:+	1000	+	49	121	0.405	1.034e-48	3.83e-45	3'UTR	ENSG00000084652.17	""	Genic
chr1	171497477	171497478	trunc:chr1:171497477:+	1000	+	34	43	0.7907	1.34e-48	4.933e-45	Alu	ENSG00000117523.18	PRRC2C	TE
chr1	155314198	155314199	trunc:chr1:155314198:+	1000	+	42	78	0.5385	1.468e-48	5.373e-45	Alu	ENSG00000160752.16	""	TE
chr1	111184865	111184866	trunc:chr1:111184865:+	1000	+	32	37	0.8649	1.943e-48	7.071e-45	3'UTR	ENSG00000134255.17	""	Genic
chr1	204551483	204551484	trunc:chr1:204551483:+	1000	+	47	109	0.4312	3.062e-48	1.107e-44	3'UTR	ENSG00000198625.16	""	Genic
chr1	47369919	47369920	trunc:chr1:47369919:+	1000	+	34	44	0.7727	3.437e-48	1.236e-44	Alu	ENSG00000162368.16	""	TE
chr1	26707042	26707043	trunc:chr1:26707042:+	1000	+	34	44	0.7727	4.607e-48	1.647e-44	Alu	ENSG00000117713.22	ARID1A	TE
chr1	28509417	28509418	trunc:chr1:28509417:+	1000	+	53	154	0.3442	5.289e-48	1.88e-44	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	207782660	207782661	trunc:chr1:207782660:+	1000	+	41	75	0.5467	8.32e-48	2.94e-44	Alu	ENSG00000117335.22	""	TE
chr1	161518627	161518628	trunc:chr1:161518627:+	1000	+	59	210	0.281	1.541e-47	5.413e-44	3'UTR	ENSG00000143226.17	""	Genic
chr1	204506583	204506584	trunc:chr1:204506583:+	1000	+	46	87	0.5287	1.614e-47	5.636e-44	tRNA*	""	""	ncRNA
chr1	28511990	28511991	trunc:chr1:28511990:+	1000	+	40	71	0.5634	1.717e-47	5.965e-44	Alu	ENSG00000180198.18	""	TE
chr1	202173230	202173231	trunc:chr1:202173230:+	1000	+	47	112	0.4196	1.952e-47	6.742e-44	Satellite/LC	ENSG00000243323.8	PTPRVP	TE
chr1	110364517	110364518	trunc:chr1:110364517:+	1000	+	73	365	0.2	1.989e-47	6.83e-44	Alu	ENSG00000224699.13	LAMTOR5-AS1	TE
chr1	65275908	65275909	trunc:chr1:65275908:+	1000	+	38	62	0.6129	2.007e-47	6.853e-44	Alu	ENSG00000116675.16	DNAJC6	TE
chr1	206640564	206640565	trunc:chr1:206640564:+	1000	+	41	76	0.5395	2.107e-47	7.155e-44	Alu	ENSG00000143479.18	DYRK3	TE
