chr	start	end	name	score	strand	signal	coverage	fraction	pvalue	qvalue	annotation	gene	external_gene_name	grouped_annotation
chr1	193251441	193251442	trunc:chr1:193251441:+	901	+	8	8	1	9.085e-12	9.716e-10	3'UTR	ENSG00000134371.16	""	Genic
chr1	44778428	44778429	trunc:chr1:44778428:+	891	+	32	294	0.1088	1.164e-11	1.225e-09	Proximal intronic	ENSG00000142937.13	""	Genic
chr1	70230533	70230534	trunc:chr1:70230533:+	889	+	8	8	1	1.223e-11	1.266e-09	First intron	ENSG00000116754.15	""	Genic
chr1	44778409	44778410	trunc:chr1:44778409:+	881	+	20	114	0.1754	1.496e-11	1.525e-09	Proximal intronic	ENSG00000142937.13	""	Genic
chr1	10180551	10180552	trunc:chr1:10180551:+	878	+	13	31	0.4194	1.642e-11	1.648e-09	3'UTR	ENSG00000130939.21	""	Genic
chr1	70230671	70230672	trunc:chr1:70230671:+	873	+	8	9	0.8889	1.892e-11	1.842e-09	First intron	ENSG00000116754.15	""	Genic
chr1	151630412	151630413	trunc:chr1:151630412:+	873	+	9	11	0.8182	1.874e-11	1.842e-09	First intron	ENSG00000143376.15	""	Genic
chr1	225024402	225024403	trunc:chr1:225024402:+	870	+	9	12	0.75	2.033e-11	1.95e-09	3'UTR	ENSG00000185842.16	DNAH14	Genic
chr1	214040768	214040769	trunc:chr1:214040768:+	869	+	12	24	0.5	2.151e-11	2.034e-09	3'UTR	ENSG00000117707.18	""	Genic
chr1	47377815	47377816	trunc:chr1:47377815:+	868	+	11	21	0.5238	2.199e-11	2.049e-09	3'UTR	ENSG00000162368.16	""	Genic
chr1	44776490	44776491	trunc:chr1:44776490:+	860	+	7	10	0.7	2.672e-11	2.455e-09	3'UTR-distal	ENSG00000142937.13	""	Genic
chr1	44778420	44778421	trunc:chr1:44778420:+	850	+	28	238	0.1176	3.463e-11	3.138e-09	Proximal intronic	ENSG00000142937.13	""	Genic
chr1	43622478	43622479	trunc:chr1:43622478:+	848	+	11	22	0.5	3.622e-11	3.237e-09	3'UTR	ENSG00000142949.19	""	Genic
chr1	198177450	198177451	trunc:chr1:198177450:+	822	+	9	13	0.6923	6.814e-11	6.008e-09	LINE	ENSG00000151414.16	""	TE
chr1	93361274	93361275	trunc:chr1:93361274:+	820	+	10	16	0.625	7.154e-11	6.223e-09	3'UTR	ENSG00000117505.14	""	Genic
chr1	26475250	26475251	trunc:chr1:26475250:+	816	+	14	56	0.25	7.988e-11	6.857e-09	3'UTR	ENSG00000198830.14	""	Genic
chr1	65228731	65228732	trunc:chr1:65228731:+	800	+	11	23	0.4783	1.173e-10	9.941e-09	3'UTR	ENSG00000162433.16	""	Genic
chr1	38995519	38995520	trunc:chr1:38995519:+	776	+	7	7	1	2.068e-10	1.73e-08	First intron	ENSG00000174574.17	""	Genic
chr1	112670375	112670376	trunc:chr1:112670375:+	767	+	12	38	0.3158	2.579e-10	2.13e-08	3'UTR	ENSG00000116489.14	""	Genic
chr1	207794237	207794238	trunc:chr1:207794237:+	761	+	9	14	0.6429	2.954e-10	2.409e-08	3'UTR	ENSG00000117335.22	""	Genic
chr1	77999441	77999442	trunc:chr1:77999441:+	761	+	9	13	0.6923	3.076e-10	2.447e-08	First intron	ENSG00000162616.10	""	Genic
chr1	94518367	94518368	trunc:chr1:94518367:+	761	+	24	141	0.1702	3.071e-10	2.447e-08	3'UTR	ENSG00000117528.15	""	Genic
chr1	155726967	155726968	trunc:chr1:155726967:+	757	+	7	7	1	3.367e-10	2.646e-08	Deep intronic	ENSG00000132676.17	""	Genic
chr1	59873370	59873371	trunc:chr1:59873370:+	755	+	9	16	0.5625	3.563e-10	2.767e-08	3'UTR	ENSG00000134709.14	""	Genic
chr1	102949898	102949899	trunc:chr1:102949898:+	743	+	8	9	0.8889	4.822e-10	3.701e-08	Deep intronic	""	""	Genic
chr1	146387450	146387451	trunc:chr1:146387450:+	742	+	9	16	0.5625	4.955e-10	3.759e-08	First intron	ENSG00000287978.2	""	Genic
chr1	215581350	215581351	trunc:chr1:215581350:+	739	+	9	15	0.6	5.424e-10	4.067e-08	Deep intronic	ENSG00000136636.14	""	Genic
chr1	150380089	150380090	trunc:chr1:150380089:+	738	+	7	8	0.875	5.568e-10	4.082e-08	First intron	ENSG00000163125.17	""	Genic
chr1	180884858	180884859	trunc:chr1:180884858:+	738	+	9	14	0.6429	5.526e-10	4.082e-08	3'UTR	ENSG00000143324.15	""	Genic
chr1	81992321	81992322	trunc:chr1:81992321:+	737	+	7	8	0.875	5.864e-10	4.251e-08	3'UTR	ENSG00000117114.22	""	Genic
chr1	91950704	91950705	trunc:chr1:91950704:+	732	+	9	15	0.6	6.653e-10	4.77e-08	Satellite/LC	ENSG00000137948.19	BRDT	TE
chr1	103553532	103553533	trunc:chr1:103553532:+	731	+	7	8	0.875	6.838e-10	4.849e-08	3'UTR	ENSG00000185946.17	""	Genic
chr1	113510372	113510373	trunc:chr1:113510372:+	725	+	7	8	0.875	7.896e-10	5.539e-08	Satellite/LC	ENSG00000081026.20	""	TE
chr1	16905312	16905313	trunc:chr1:16905312:+	718	+	7	8	0.875	9.394e-10	6.52e-08	Deep intronic	ENSG00000290122.2	""	Genic
chr1	219184708	219184709	trunc:chr1:219184708:+	712	+	7	8	0.875	1.102e-09	7.567e-08	LINE	ENSG00000143353.13	""	TE
chr1	203801891	203801892	trunc:chr1:203801891:+	711	+	6	6	1	1.13e-09	7.682e-08	3'UTR	ENSG00000058673.17	ZC3H11A	Genic
chr1	155316880	155316881	trunc:chr1:155316880:+	711	+	8	12	0.6667	1.152e-09	7.746e-08	Deep intronic	ENSG00000160752.16	""	Genic
chr1	94483298	94483299	trunc:chr1:94483298:+	710	+	8	14	0.5714	1.18e-09	7.857e-08	First intron	ENSG00000117528.15	""	Genic
chr1	151206368	151206369	trunc:chr1:151206368:+	707	+	7	8	0.875	1.265e-09	8.335e-08	First intron	ENSG00000143398.21	""	Genic
chr1	24842704	24842705	trunc:chr1:24842704:+	702	+	8	13	0.6154	1.433e-09	9.351e-08	3'UTR	ENSG00000169504.16	""	Genic
chr1	243288019	243288020	trunc:chr1:243288019:+	694	+	7	8	0.875	1.764e-09	1.14e-07	Deep intronic	ENSG00000054282.17	""	Genic
chr1	92837351	92837352	trunc:chr1:92837351:+	692	+	12	37	0.3243	1.866e-09	1.194e-07	First intron	ENSG00000122406.15	""	Genic
chr1	19881780	19881781	trunc:chr1:19881780:+	688	+	7	7	1	2.047e-09	1.297e-07	TSS-proximal	""	""	Genic
chr1	89887257	89887258	trunc:chr1:89887257:+	683	+	8	13	0.6154	2.33e-09	1.448e-07	First intron	ENSG00000171492.15	""	Genic
chr1	169132043	169132044	trunc:chr1:169132043:+	683	+	8	13	0.6154	2.32e-09	1.448e-07	3'UTR	ENSG00000143153.15	""	Genic
chr1	89715071	89715072	trunc:chr1:89715071:+	683	+	6	6	1	2.398e-09	1.476e-07	3'UTR	ENSG00000171488.16	""	Genic
chr1	100975179	100975180	trunc:chr1:100975179:+	682	+	8	13	0.6154	2.434e-09	1.484e-07	3'UTR	ENSG00000162695.14	""	Genic
chr1	94474733	94474734	trunc:chr1:94474733:+	681	+	9	18	0.5	2.554e-09	1.529e-07	First intron	ENSG00000117528.15	""	Genic
chr1	75787934	75787935	trunc:chr1:75787934:+	681	+	17	126	0.1349	2.545e-09	1.529e-07	First intron	ENSG00000137955.17	""	Genic
chr1	26475248	26475249	trunc:chr1:26475248:+	681	+	10	31	0.3226	2.6e-09	1.542e-07	3'UTR	ENSG00000198830.14	""	Genic
chr1	70225476	70225477	trunc:chr1:70225476:+	675	+	7	9	0.7778	3.023e-09	1.777e-07	First intron	ENSG00000116754.15	""	Genic
chr1	89879502	89879503	trunc:chr1:89879502:+	674	+	10	23	0.4348	3.105e-09	1.809e-07	First intron	ENSG00000171492.15	""	Genic
chr1	93553886	93553887	trunc:chr1:93553886:+	672	+	6	6	1	3.237e-09	1.869e-07	3'UTR	ENSG00000137942.19	""	Genic
chr1	10180550	10180551	trunc:chr1:10180550:+	672	+	9	18	0.5	3.303e-09	1.89e-07	3'UTR	ENSG00000130939.21	""	Genic
chr1	95192845	95192846	trunc:chr1:95192845:+	672	+	8	12	0.6667	3.334e-09	1.892e-07	3'UTR	ENSG00000152078.11	""	Genic
chr1	110377110	110377111	trunc:chr1:110377110:+	672	+	6	6	1	3.364e-09	1.892e-07	Deep intronic	ENSG00000224699.13	LAMTOR5-AS1	Genic
chr1	89916283	89916284	trunc:chr1:89916283:+	664	+	8	13	0.6154	4.071e-09	2.27e-07	First intron	ENSG00000171492.15	""	Genic
chr1	95246918	95246919	trunc:chr1:95246918:+	658	+	7	10	0.7	4.67e-09	2.582e-07	3'UTR	ENSG00000122481.18	""	Genic
chr1	26475249	26475250	trunc:chr1:26475249:+	656	+	11	42	0.2619	4.958e-09	2.718e-07	3'UTR	ENSG00000198830.14	""	Genic
chr1	225789551	225789552	trunc:chr1:225789551:+	654	+	10	22	0.4545	5.191e-09	2.822e-07	3'UTR	ENSG00000143742.15	""	Genic
chr1	169132054	169132055	trunc:chr1:169132054:+	653	+	14	56	0.25	5.395e-09	2.909e-07	3'UTR	ENSG00000143153.15	""	Genic
chr1	167397265	167397266	trunc:chr1:167397265:+	651	+	6	6	1	5.751e-09	3.076e-07	Deep intronic	ENSG00000143190.24	""	Genic
chr1	96813685	96813686	trunc:chr1:96813685:+	642	+	8	16	0.5	7.074e-09	3.73e-07	3'UTR	ENSG00000117569.21	""	Genic
chr1	44777866	44777867	trunc:chr1:44777866:+	642	+	13	76	0.1711	7.089e-09	3.73e-07	Deep intronic	ENSG00000142937.13	""	Genic
chr1	24647853	24647854	trunc:chr1:24647853:+	639	+	7	10	0.7	7.716e-09	3.995e-07	Deep intronic	ENSG00000133226.20	""	Genic
chr1	112670377	112670378	trunc:chr1:112670377:+	639	+	14	71	0.1972	7.711e-09	3.995e-07	3'UTR	ENSG00000116489.14	""	Genic
chr1	230241275	230241276	trunc:chr1:230241275:+	636	+	7	9	0.7778	8.431e-09	4.331e-07	LINE	ENSG00000143641.11	""	TE
chr1	145287819	145287820	trunc:chr1:145287819:+	632	+	8	16	0.5	9.346e-09	4.764e-07	tRNA*	ENSG00000276216.2	""	ncRNA
chr1	24672900	24672901	trunc:chr1:24672900:+	631	+	9	22	0.4091	9.535e-09	4.822e-07	3'UTR	ENSG00000133226.20	""	Genic
chr1	219186968	219186969	trunc:chr1:219186968:+	626	+	9	19	0.4737	1.089e-08	5.465e-07	LINE	ENSG00000143353.13	""	TE
chr1	110343464	110343465	trunc:chr1:110343464:+	621	+	9	20	0.45	1.223e-08	6.092e-07	First intron	ENSG00000162775.17	RBM15	Genic
chr1	75787900	75787901	trunc:chr1:75787900:+	620	+	7	15	0.4667	1.248e-08	6.168e-07	First intron	ENSG00000137955.17	""	Genic
chr1	93125320	93125321	trunc:chr1:93125320:+	618	+	8	15	0.5333	1.328e-08	6.513e-07	LINE	ENSG00000143033.19	""	TE
chr1	24657498	24657499	trunc:chr1:24657498:+	614	+	6	7	0.8571	1.486e-08	7.233e-07	Deep intronic	ENSG00000133226.20	""	Genic
chr1	213188844	213188845	trunc:chr1:213188844:+	613	+	8	15	0.5333	1.525e-08	7.371e-07	LINE	ENSG00000136643.13	""	TE
chr1	212863850	212863851	trunc:chr1:212863850:+	605	+	8	14	0.5714	1.835e-08	8.805e-07	CDS	ENSG00000162769.14	""	Genic
chr1	167788186	167788187	trunc:chr1:167788186:+	603	+	6	7	0.8571	1.925e-08	9.166e-07	3'UTR	ENSG00000197965.13	""	Genic
chr1	11023129	11023130	trunc:chr1:11023129:+	594	+	7	12	0.5833	2.414e-08	1.141e-06	3'UTR	ENSG00000120948.20	""	Genic
chr1	168042830	168042831	trunc:chr1:168042830:+	593	+	8	16	0.5	2.476e-08	1.162e-06	Deep intronic	ENSG00000143164.17	""	Genic
chr1	198190747	198190748	trunc:chr1:198190747:+	590	+	8	15	0.5333	2.644e-08	1.232e-06	First intron	ENSG00000151414.16	""	Genic
chr1	154224025	154224026	trunc:chr1:154224025:+	588	+	6	7	0.8571	2.83e-08	1.309e-06	First intron	ENSG00000143569.21	""	Genic
chr1	187155925	187155926	trunc:chr1:187155925:+	584	+	7	11	0.6364	3.105e-08	1.427e-06	LINE	ENSG00000230426.6	LINC01036	TE
chr1	162526288	162526289	trunc:chr1:162526288:+	582	+	9	23	0.3913	3.246e-08	1.481e-06	3'UTR	ENSG00000152332.17	""	Genic
chr1	215621422	215621423	trunc:chr1:215621422:+	582	+	8	15	0.5333	3.301e-08	1.496e-06	3'UTR	ENSG00000136636.14	""	Genic
chr1	75789486	75789487	trunc:chr1:75789486:+	580	+	9	28	0.3214	3.497e-08	1.567e-06	First intron	ENSG00000137955.17	""	Genic
chr1	32680373	32680374	trunc:chr1:32680373:+	580	+	12	56	0.2143	3.506e-08	1.567e-06	3'UTR	ENSG00000162521.19	RBBP4	Genic
chr1	64806204	64806205	trunc:chr1:64806204:+	577	+	5	5	1	3.823e-08	1.697e-06	Deep intronic	ENSG00000162437.16	""	Genic
chr1	47377947	47377948	trunc:chr1:47377947:+	574	+	7	12	0.5833	4.061e-08	1.79e-06	3'UTR	ENSG00000162368.16	""	Genic
chr1	198319796	198319797	trunc:chr1:198319796:+	572	+	5	5	1	4.271e-08	1.87e-06	3'UTR	ENSG00000151414.16	""	Genic
chr1	225789552	225789553	trunc:chr1:225789552:+	572	+	11	33	0.3333	4.317e-08	1.878e-06	3'UTR	ENSG00000143742.15	""	Genic
chr1	11908241	11908242	trunc:chr1:11908241:+	572	+	8	22	0.3636	4.378e-08	1.892e-06	Other exon	ENSG00000199347.2	RNU5E-1	Genic
chr1	44778405	44778406	trunc:chr1:44778405:+	571	+	12	61	0.1967	4.493e-08	1.928e-06	Proximal intronic	ENSG00000142937.13	""	Genic
chr1	161540298	161540299	trunc:chr1:161540298:+	566	+	5	5	1	5.047e-08	2.138e-06	tRNA*	ENSG00000273112.1	""	ncRNA
chr1	154270782	154270783	trunc:chr1:154270782:+	566	+	9	25	0.36	5.016e-08	2.138e-06	3'UTR	ENSG00000143569.21	""	Genic
chr1	110343462	110343463	trunc:chr1:110343462:+	560	+	6	8	0.75	5.841e-08	2.458e-06	First intron	ENSG00000162775.17	RBM15	Genic
chr1	110343329	110343330	trunc:chr1:110343329:+	560	+	6	8	0.75	5.947e-08	2.487e-06	First intron	ENSG00000162775.17	RBM15	Genic
chr1	96813185	96813186	trunc:chr1:96813185:+	560	+	7	12	0.5833	6.002e-08	2.494e-06	Proximal intronic	ENSG00000117569.21	""	Genic
chr1	111674299	111674300	trunc:chr1:111674299:+	553	+	7	11	0.6364	7.095e-08	2.93e-06	First intron	ENSG00000116473.16	""	Genic
chr1	153641465	153641466	trunc:chr1:153641465:+	553	+	5	5	1	7.188e-08	2.949e-06	3'UTR-distal	ENSG00000160679.14	CHTOP	Genic
chr1	94506433	94506434	trunc:chr1:94506433:+	550	+	7	12	0.5833	7.619e-08	3.107e-06	Deep intronic	ENSG00000117528.15	""	Genic
chr1	113443568	113443569	trunc:chr1:113443568:+	550	+	5	5	1	7.798e-08	3.16e-06	First intron	ENSG00000081026.20	""	Genic
chr1	36058447	36058448	trunc:chr1:36058447:+	547	+	6	8	0.75	8.239e-08	3.318e-06	3'UTR	ENSG00000126070.21	""	Genic
chr1	630712	630713	trunc:chr1:630712:+	547	+	8	21	0.381	8.481e-08	3.375e-06	TSS-proximal	""	""	Genic
chr1	112670378	112670379	trunc:chr1:112670378:+	547	+	14	85	0.1647	8.485e-08	3.375e-06	3'UTR	ENSG00000116489.14	""	Genic
chr1	70228182	70228183	trunc:chr1:70228182:+	546	+	6	8	0.75	8.753e-08	3.461e-06	First intron	ENSG00000116754.15	""	Genic
chr1	207794238	207794239	trunc:chr1:207794238:+	546	+	9	23	0.3913	8.805e-08	3.461e-06	3'UTR	ENSG00000117335.22	""	Genic
chr1	198268169	198268170	trunc:chr1:198268169:+	545	+	8	20	0.4	9.019e-08	3.523e-06	LINE	ENSG00000151414.16	""	TE
chr1	43622481	43622482	trunc:chr1:43622481:+	542	+	10	33	0.303	9.592e-08	3.725e-06	3'UTR	ENSG00000142949.19	""	Genic
chr1	89895572	89895573	trunc:chr1:89895572:+	541	+	7	12	0.5833	1.005e-07	3.88e-06	First intron	ENSG00000171492.15	""	Genic
chr1	153749830	153749831	trunc:chr1:153749830:+	539	+	5	5	1	1.05e-07	4.029e-06	Deep intronic	ENSG00000143624.15	""	Genic
chr1	44778429	44778430	trunc:chr1:44778429:+	538	+	27	321	0.0841	1.084e-07	4.134e-06	Proximal intronic	ENSG00000142937.13	""	Genic
chr1	22091809	22091810	trunc:chr1:22091809:+	536	+	14	98	0.1429	1.129e-07	4.282e-06	3'UTR	ENSG00000070831.19	""	Genic
chr1	81942008	81942009	trunc:chr1:81942008:+	535	+	5	6	0.8333	1.159e-07	4.372e-06	Satellite/LC	ENSG00000117114.22	""	TE
chr1	96801292	96801293	trunc:chr1:96801292:+	535	+	5	5	1	1.184e-07	4.438e-06	Deep intronic	ENSG00000117569.21	""	Genic
chr1	207789293	207789294	trunc:chr1:207789293:+	534	+	7	12	0.5833	1.217e-07	4.537e-06	Deep intronic	ENSG00000117335.22	""	Genic
chr1	47377047	47377048	trunc:chr1:47377047:+	534	+	6	9	0.6667	1.225e-07	4.54e-06	3'UTR	ENSG00000162368.16	""	Genic
chr1	147606966	147606967	trunc:chr1:147606966:+	533	+	5	5	1	1.256e-07	4.629e-06	LINE	ENSG00000116128.12	BCL9	TE
chr1	228099013	228099014	trunc:chr1:228099013:+	530	+	7	14	0.5	1.347e-07	4.909e-06	3'UTR	ENSG00000143761.18	""	Genic
chr1	47376902	47376903	trunc:chr1:47376902:+	530	+	10	34	0.2941	1.34e-07	4.909e-06	3'UTR	ENSG00000162368.16	""	Genic
chr1	110364237	110364238	trunc:chr1:110364237:+	530	+	5	5	1	1.362e-07	4.935e-06	LINE	ENSG00000224699.13	LAMTOR5-AS1	TE
chr1	90029294	90029295	trunc:chr1:90029294:+	530	+	7	14	0.5	1.377e-07	4.962e-06	3'UTR	ENSG00000162664.18	""	Genic
chr1	17643139	17643140	trunc:chr1:17643139:+	529	+	5	6	0.8333	1.422e-07	5.068e-06	Deep intronic	ENSG00000074964.18	""	Genic
chr1	75787115	75787116	trunc:chr1:75787115:+	529	+	13	83	0.1566	1.417e-07	5.068e-06	First intron	ENSG00000137955.17	""	Genic
chr1	47378762	47378763	trunc:chr1:47378762:+	529	+	7	13	0.5385	1.441e-07	5.108e-06	3'UTR	ENSG00000162368.16	""	Genic
